protocol,model,seed,endpoint,budget,N,k,actual_budget_fraction,U,regret_raw,regret_display,improvement_over_random,oracle_improvement_fraction,cutoff_score,strictly_selected_count,cutoff_tied_count,selected_from_cutoff_tie
loco_iso834,capacity_matched_deepsets,42,J,50%,158,79,0.5,0.3553198454705093,0.0011745549046790482,0.0011745549046790482,0.007051199985440293,0.85721007732799,0.3622814311025043,78,1,1
loco_iso834,capacity_matched_deepsets,43,terminal,10%,158,15,0.0949367088607595,0.04467880055308342,0.002546551575263338,0.002546551575263338,0.010505811379680152,0.804897275378107,0.049220941960811615,14,1,1
loco_iso834,capacity_matched_deepsets,43,terminal,25%,158,39,0.2468354430379747,0.047826845007829175,0.001753190771127358,0.001753190771127358,0.007357766924934395,0.80757338255613,0.05231418460607529,38,1,1
loco_iso834,capacity_matched_deepsets,43,terminal,50%,158,79,0.5,0.05108595945978466,0.0013008333648307363,0.0013008333648307363,0.004098652472978907,0.7590819933776449,0.05508565157651901,78,1,1
loco_iso834,capacity_matched_deepsets,43,J,10%,158,15,0.0949367088607595,0.3497372629286514,0.00808432137800591,0.00808432137800591,0.012633782527298187,0.6097943414630611,0.35111837449173133,14,1,1
loco_iso834,capacity_matched_deepsets,43,J,25%,158,39,0.2468354430379747,0.35113862257164263,0.002267391473436964,0.002267391473436964,0.01123242288430698,0.8320427664150573,0.35645568690573176,38,1,1
loco_iso834,capacity_matched_deepsets,43,J,50%,158,79,0.5,0.35538960292047267,0.0012443123546423962,0.0012443123546423962,0.006981442535476945,0.8487297067242976,0.36221403355399767,78,1,1
loco_iso834,capacity_matched_deepsets,44,terminal,10%,158,15,0.0949367088607595,0.04676317845781644,0.004630929479996361,0.004630929479996361,0.00842143347494713,0.6452037461736053,0.05047858506441116,14,1,1
loco_iso834,capacity_matched_deepsets,44,terminal,25%,158,39,0.2468354430379747,0.04804643157583017,0.0019727773391283523,0.0019727773391283523,0.0071381803569334,0.7834720119509397,0.05354459583759308,38,1,1
loco_iso834,capacity_matched_deepsets,44,terminal,50%,158,79,0.5,0.051559876980660835,0.0017747508857069091,0.0017747508857069091,0.0036247349521027344,0.6713111323898101,0.0559924878180027,78,1,1
loco_iso834,capacity_matched_deepsets,44,J,10%,158,15,0.0949367088607595,0.3482071111206379,0.006554169569992385,0.006554169569992385,0.014163934335311712,0.6836501255158569,0.3512419011754294,14,1,1
loco_iso834,capacity_matched_deepsets,44,J,25%,158,39,0.2468354430379747,0.3514890104739203,0.002617779375714613,0.002617779375714613,0.010882034982029332,0.8060877500724322,0.3570900433075925,38,1,1
loco_iso834,capacity_matched_deepsets,44,J,50%,158,79,0.5,0.3557142059794206,0.0015689154135903327,0.0015689154135903327,0.006656839476529008,0.8092679110248117,0.36206446032350265,78,1,1
loco_iso834,capacity_matched_deepsets,45,terminal,10%,158,15,0.0949367088607595,0.04627550592025121,0.004143256942431131,0.004143256942431131,0.00890910601251236,0.6825665240283636,0.04763896390795708,14,1,1
loco_iso834,capacity_matched_deepsets,45,terminal,25%,158,39,0.2468354430379747,0.048622718606239713,0.002549064369537897,0.002549064369537897,0.006561893326523856,0.7202199313646533,0.05069687217473984,38,1,1
loco_iso834,capacity_matched_deepsets,45,terminal,50%,158,79,0.5,0.05103239002107065,0.0012472639261167234,0.0012472639261167234,0.00415222191169292,0.7690032044564656,0.05352846160531044,78,1,1
loco_iso834,capacity_matched_deepsets,45,J,10%,158,15,0.0949367088607595,0.34979338926987513,0.008140447719229615,0.008140447719229615,0.012577656186074482,0.6070852933049748,0.34789814949035647,14,1,1
loco_iso834,capacity_matched_deepsets,45,J,25%,158,39,0.2468354430379747,0.35096355097718607,0.0020923198789803976,0.0020923198789803976,0.011407494478763547,0.8450112110037888,0.3545557559157411,38,1,1
loco_iso834,capacity_matched_deepsets,45,J,50%,158,79,0.5,0.35562702826173176,0.001481737695901486,0.001481737695901486,0.006744017194217855,0.8198660529404629,0.3605774131603539,78,1,1
loco_iso834,capacity_matched_deepsets,46,terminal,10%,158,15,0.0949367088607595,0.04484037111202876,0.002708122134208679,0.002708122134208679,0.010344240820734811,0.7925186310281851,0.04878907650709152,14,1,1
loco_iso834,capacity_matched_deepsets,46,terminal,25%,158,39,0.2468354430379747,0.04815762891219212,0.002083974675490305,0.002083974675490305,0.007026983020571448,0.7712672207455084,0.05173909291625023,38,1,1
loco_iso834,capacity_matched_deepsets,46,terminal,50%,158,79,0.5,0.0509909928976735,0.0012058668027195713,0.0012058668027195713,0.004193619035090072,0.7766700684210437,0.053814370185136795,78,1,1
loco_iso834,capacity_matched_deepsets,46,J,10%,158,15,0.0949367088607595,0.34900796641906096,0.0073550248684154385,0.0073550248684154385,0.013363079036888659,0.6449952707046489,0.3489718109058837,14,1,1
loco_iso834,capacity_matched_deepsets,46,J,25%,158,39,0.2468354430379747,0.3513635964180606,0.0024923653198549167,0.0024923653198549167,0.011007449037889028,0.8153778078862831,0.3531706384072701,38,1,1
loco_iso834,capacity_matched_deepsets,46,J,50%,158,79,0.5,0.3551371702126655,0.0009918796468352253,0.0009918796468352253,0.007233875243284116,0.8794177968970779,0.3588504482060671,78,1,1
loco_iso834,gnn,42,terminal,10%,158,15,0.0949367088607595,0.04554324299097061,0.00341099401315053,0.00341099401315053,0.00964136894179296,0.7386684675468177,0.04453298822045326,14,1,1
loco_iso834,gnn,42,terminal,25%,158,39,0.2468354430379747,0.04825148760126187,0.002177833364560053,0.002177833364560053,0.0069331243315017,0.7609654838479352,0.04698050022125244,38,1,1
loco_iso834,gnn,42,terminal,50%,158,79,0.5,0.05123181145968316,0.001446685364729236,0.001446685364729236,0.0039528004730804076,0.7320697917940834,0.04954363778233528,78,1,1
loco_iso834,gnn,42,J,10%,158,15,0.0949367088607595,0.3483263119248053,0.0066733703741597705,0.0066733703741597705,0.014044733531144327,0.6778966644504905,0.3475633374415338,14,1,1
loco_iso834,gnn,42,J,25%,158,39,0.2468354430379747,0.35158321795125425,0.002711986853048576,0.002711986853048576,0.010787827504695369,0.7991093224557647,0.35409203997502725,38,1,1
loco_iso834,gnn,42,J,50%,158,79,0.5,0.3554550013862518,0.001309710820421528,0.001309710820421528,0.006916044069697813,0.8407792551666311,0.36090208413079383,78,1,1
loco_iso834,gnn,43,terminal,10%,158,15,0.0949367088607595,0.04508454849322637,0.0029522995154062925,0.0029522995154062925,0.010100063439537198,0.773811107950524,0.047289226204156876,14,1,1
loco_iso834,gnn,43,terminal,25%,158,39,0.2468354430379747,0.0483463313908149,0.002272677154113084,0.002272677154113084,0.006838280541948669,0.7505556243450172,0.05109494924545288,38,1,1
loco_iso834,gnn,43,terminal,50%,158,79,0.5,0.05109960307614713,0.001314476981193205,0.001314476981193205,0.004085008856616439,0.7565551571616982,0.05576940253376961,78,1,1
loco_iso834,gnn,43,J,10%,158,15,0.0949367088607595,0.3474823497359952,0.00582940818534966,0.00582940818534966,0.014888695719954437,0.7186321580394595,0.34911966643606623,14,1,1
loco_iso834,gnn,43,J,25%,158,39,0.2468354430379747,0.3521303042825152,0.0032590731843095133,0.0032590731843095133,0.010240741173434431,0.7585838517520057,0.3545076557745536,38,1,1
loco_iso834,gnn,43,J,50%,158,79,0.5,0.35548417720283504,0.0013388866370047658,0.0013388866370047658,0.006886868253114575,0.8372323689570403,0.3611043489227692,78,1,1
loco_iso834,gnn,44,terminal,10%,158,15,0.0949367088607595,0.045388269672791165,0.003256020694971086,0.003256020694971086,0.009796342259972404,0.7505416677263107,0.04826924949884415,14,1,1
loco_iso834,gnn,44,terminal,25%,158,39,0.2468354430379747,0.04811798131618744,0.002044327079485625,0.002044327079485625,0.007066630616576128,0.7756188594345803,0.05188839137554169,38,1,1
loco_iso834,gnn,44,terminal,50%,158,79,0.5,0.051209497536662256,0.0014243714417083303,0.0014243714417083303,0.003975114396101313,0.7362023932474762,0.0546429418027401,78,1,1
loco_iso834,gnn,44,J,10%,158,15,0.0949367088607595,0.3466182964688374,0.004965354918191889,0.004965354918191889,0.01575274898711221,0.7603373870076646,0.3486440089220802,14,1,1
loco_iso834,gnn,44,J,25%,158,39,0.2468354430379747,0.3514197543048515,0.0025485232066458363,0.0025485232066458363,0.010951291151098108,0.8112179072163375,0.3561961487866938,38,1,1
loco_iso834,gnn,44,J,50%,158,79,0.5,0.35563309243074637,0.001487801864916094,0.001487801864916094,0.006737953025203247,0.8191288356156563,0.36157989253600437,78,1,1
loco_iso834,gnn,45,terminal,10%,158,15,0.0949367088607595,0.04505373934904734,0.002921490371227263,0.002921490371227263,0.010130872583716227,0.7761715345097135,0.04873215779662132,14,1,1
loco_iso834,gnn,45,terminal,25%,158,39,0.2468354430379747,0.04792609409644054,0.001852439859738722,0.001852439859738722,0.007258517836323031,0.7966800064784137,0.05160849168896675,38,1,1
loco_iso834,gnn,45,terminal,50%,158,79,0.5,0.05123039353874665,0.0014452674437927249,0.0014452674437927249,0.003954218394016919,0.7323323947490874,0.05418451875448227,78,1,1
loco_iso834,gnn,45,J,10%,158,15,0.0949367088607595,0.34864504833602245,0.006992106785376928,0.006992106785376928,0.013725997119927169,0.6625122251854881,0.3523535901059707,14,1,1
loco_iso834,gnn,45,J,25%,158,39,0.2468354430379747,0.3514723440003383,0.0026011129021326074,0.0026011129021326074,0.010898701455611337,0.8073223206480227,0.35790242537235223,38,1,1
loco_iso834,gnn,45,J,50%,158,79,0.5,0.3552354739059375,0.0010901833401072425,0.0010901833401072425,0.007135571550012099,0.8674670769224165,0.36308511532843113,78,1,1
loco_iso834,gnn,46,terminal,10%,158,15,0.0949367088607595,0.04709037020802498,0.0049581212302049,0.0049581212302049,0.00809424172473859,0.6201361203852329,0.0482732355594635,14,1,1
loco_iso834,gnn,46,terminal,25%,158,39,0.2468354430379747,0.048923761130143434,0.0028501068934416174,0.0028501068934416174,0.006260850802620135,0.6871781223752594,0.05076122656464577,38,1,1
loco_iso834,gnn,46,terminal,50%,158,79,0.5,0.0511948043315471,0.0014096782365931732,0.0014096782365931732,0.0039898076012164704,0.7389236162595394,0.053754840046167374,78,1,1
loco_iso834,gnn,46,J,10%,158,15,0.0949367088607595,0.34885623977209135,0.007203298221445831,0.007203298221445831,0.013514805683858266,0.6523186554923255,0.3474352234353622,14,1,1
loco_iso834,gnn,46,J,25%,158,39,0.2468354430379747,0.35189366542344164,0.0030224343252359676,0.0030224343252359676,0.010477380032507977,0.7761128971746046,0.3553246766018371,38,1,1
loco_iso834,gnn,46,J,50%,158,79,0.5,0.3557232084566184,0.0015779178907881497,0.0015779178907881497,0.006647836999331191,0.8081734853680698,0.3615748497347037,78,1,1
loco_iso834,gnn_zero_edge_features,42,terminal,10%,158,15,0.0949367088607595,0.04541824087500572,0.0032859918971856403,0.0032859918971856403,0.00976637105775785,0.7482454396549635,0.050098154693841934,14,1,1
loco_iso834,gnn_zero_edge_features,42,terminal,25%,158,39,0.2468354430379747,0.0481314096504297,0.0020577554137278867,0.0020577554137278867,0.007053202282333866,0.7741449930540936,0.05242835357785225,38,1,1
loco_iso834,gnn_zero_edge_features,42,terminal,50%,158,79,0.5,0.05114590150268772,0.0013607754077337927,0.0013607754077337927,0.004038710430075851,0.747980558036651,0.05505957826972008,78,1,1
loco_iso834,gnn_zero_edge_features,42,J,10%,158,15,0.0949367088607595,0.34750585775201515,0.005852916201369629,0.005852916201369629,0.014865187703934468,0.7174974974485379,0.3514916382419566,14,1,1
loco_iso834,gnn_zero_edge_features,42,J,25%,158,39,0.2468354430379747,0.3509886985015857,0.0021174674033800356,0.0021174674033800356,0.011382346954363909,0.8431484058026779,0.35567170586436986,38,1,1
loco_iso834,gnn_zero_edge_features,42,J,50%,158,79,0.5,0.35537241608698206,0.001227125521151784,0.001227125521151784,0.006998629368967557,0.8508190995788375,0.3621393174553911,78,1,1
loco_iso834,gnn_zero_edge_features,43,terminal,10%,158,15,0.0949367088607595,0.04479726403951645,0.00266501506169637,0.00266501506169637,0.01038734789324712,0.7958212569711743,0.04956279322504997,14,1,1
loco_iso834,gnn_zero_edge_features,43,terminal,25%,158,39,0.2468354430379747,0.04861549794291838,0.0025418437062165664,0.0025418437062165664,0.006569113989845186,0.721012456537331,0.05270133540034294,38,1,1
loco_iso834,gnn_zero_edge_features,43,terminal,50%,158,79,0.5,0.05121719016681744,0.001432064071863512,0.001432064071863512,0.003967421765946132,0.7347776964548085,0.056117113679647446,78,1,1
loco_iso834,gnn_zero_edge_features,43,J,10%,158,15,0.0949367088607595,0.34829143524997763,0.006638493699332115,0.006638493699332115,0.014079610205971982,0.6795800557003396,0.3516871200564007,14,1,1
loco_iso834,gnn_zero_edge_features,43,J,25%,158,39,0.2468354430379747,0.35226012504396914,0.0033888939457634715,0.0033888939457634715,0.010110920411980473,0.7489673668127526,0.35704962111388644,38,1,1
loco_iso834,gnn_zero_edge_features,43,J,50%,158,79,0.5,0.35555527640923157,0.0014099858434012957,0.0014099858434012957,0.006815769046718045,0.8285888818429357,0.3623985697515309,78,1,1
loco_iso834,gnn_zero_edge_features,44,terminal,10%,158,15,0.0949367088607595,0.044998741894960406,0.0028664929171403272,0.0028664929171403272,0.010185870037803163,0.7803851358535304,0.04805707558989525,14,1,1
loco_iso834,gnn_zero_edge_features,44,terminal,25%,158,39,0.2468354430379747,0.048319947452117235,0.002246293215415418,0.002246293215415418,0.006864664480646335,0.753451471255718,0.05053543299436569,38,1,1
loco_iso834,gnn_zero_edge_features,44,terminal,50%,158,79,0.5,0.05102826442710961,0.0012431383321556827,0.0012431383321556827,0.004156347505653961,0.7697672760893889,0.052994370460510254,78,1,1
loco_iso834,gnn_zero_edge_features,44,J,10%,158,15,0.0949367088607595,0.3480458352135287,0.006392893662883203,0.006392893662883203,0.014325210242420894,0.6914344241102806,0.35043047862127424,14,1,1
loco_iso834,gnn_zero_edge_features,44,J,25%,158,39,0.2468354430379747,0.3517975065594492,0.0029262754612435216,0.0029262754612435216,0.010573538896500423,0.7832358739388952,0.35565485544502734,38,1,1
loco_iso834,gnn_zero_edge_features,44,J,50%,158,79,0.5,0.3551674197585113,0.0010221291926810205,0.0010221291926810205,0.007203625697438321,0.8757403780765718,0.36209684846301876,78,1,1
loco_iso834,gnn_zero_edge_features,45,terminal,10%,158,15,0.0949367088607595,0.04606455986698468,0.003932310889164604,0.003932310889164604,0.009120052065778886,0.6987280461983116,0.04848407581448555,14,1,1
loco_iso834,gnn_zero_edge_features,45,terminal,25%,158,39,0.2468354430379747,0.04808220849969448,0.002008554262992665,0.002008554262992665,0.007102403433069088,0.7795452102844391,0.05101923644542694,38,1,1
loco_iso834,gnn_zero_edge_features,45,terminal,50%,158,79,0.5,0.05149339521421662,0.0017082691192626953,0.0017082691192626953,0.0036912167185469483,0.6836237429681504,0.05371939390897751,78,1,1
loco_iso834,gnn_zero_edge_features,45,J,10%,158,15,0.0949367088607595,0.34653116938347617,0.0048782278328306505,0.0048782278328306505,0.015839876072473447,0.7645427470039011,0.3493786298669875,14,1,1
loco_iso834,gnn_zero_edge_features,45,J,25%,158,39,0.2468354430379747,0.35169767545711283,0.0028264443589071653,0.0028264443589071653,0.01067336999883678,0.790630872098932,0.3560698749807974,38,1,1
loco_iso834,gnn_zero_edge_features,45,J,50%,158,79,0.5,0.3561217753291287,0.001976484763298425,0.001976484763298425,0.006249270126820916,0.7597199540102332,0.3617369626338283,78,1,1
loco_iso834,gnn_zero_edge_features,46,terminal,10%,158,15,0.0949367088607595,0.04610030154387156,0.003968052566051483,0.003968052566051483,0.009084310388892007,0.6959897162108405,0.04734385386109352,14,1,1
loco_iso834,gnn_zero_edge_features,46,terminal,25%,158,39,0.2468354430379747,0.04851730817403549,0.002443653937333673,0.002443653937333673,0.00666730375872808,0.7317895638578201,0.05072573944926262,38,1,1
loco_iso834,gnn_zero_edge_features,46,terminal,50%,158,79,0.5,0.05114286081700385,0.0013577347220499261,0.0013577347220499261,0.0040417511157597175,0.748543701597946,0.05356115847826004,78,1,1
loco_iso834,gnn_zero_edge_features,46,J,10%,158,15,0.0949367088607595,0.3474092983454466,0.005756356794801076,0.005756356794801076,0.01496174711050302,0.7221581269641487,0.3489606859472891,14,1,1
loco_iso834,gnn_zero_edge_features,46,J,25%,158,39,0.2468354430379747,0.35206691592724787,0.0031956848290422,0.0031956848290422,0.010304129528701744,0.7632793500446139,0.3546714865292112,38,1,1
loco_iso834,gnn_zero_edge_features,46,J,50%,158,79,0.5,0.3553681082563781,0.0012228176905478283,0.0012228176905478283,0.007002937199571513,0.8513427999153416,0.36001198133453727,78,1,1
loco_iso834,gnn_mean,42,terminal,10%,158,15,0.0949367088607595,0.044540557513634366,0.0024083085358142867,0.0024083085358142867,0.010644054419129204,0.8154886939531392,0.04665675386786461,14,1,1
loco_iso834,gnn_mean,42,terminal,25%,158,39,0.2468354430379747,0.04783016175795824,0.0017565075212564243,0.0017565075212564243,0.007354450174805328,0.8072093428755923,0.049786970019340515,38,1,1
loco_iso834,gnn_mean,42,terminal,50%,158,79,0.5,0.0509872486979901,0.0012021226030361765,0.0012021226030361765,0.004197363234773467,0.7773635047584772,0.05349130928516388,78,1,1
loco_iso834,gnn_mean,42,J,10%,158,15,0.0949367088607595,0.3492682635142571,0.007615321963611588,0.007615321963611588,0.01310278194169251,0.6324315198717596,0.3505012704990804,14,1,1
loco_iso834,gnn_mean,42,J,25%,158,39,0.2468354430379747,0.35176639858808406,0.002895167489878392,0.002895167489878392,0.010604646867865553,0.785540199801516,0.35676217324410875,38,1,1
loco_iso834,gnn_mean,42,J,50%,158,79,0.5,0.35553066331681,0.0013853727509797187,0.0013853727509797187,0.0068403821391396225,0.8315810804618299,0.3623385645138721,78,1,1
loco_iso834,gnn_mean,43,terminal,10%,158,15,0.0949367088607595,0.0452343724668026,0.0031021234889825194,0.0031021234889825194,0.00995023946596097,0.7623324221299246,0.04591784626245499,14,1,1
loco_iso834,gnn_mean,43,terminal,25%,158,39,0.2468354430379747,0.04862793668722495,0.0025542824505231307,0.0025542824505231307,0.006556675245538622,0.7196472055152633,0.04935680329799652,38,1,1
loco_iso834,gnn_mean,43,terminal,50%,158,79,0.5,0.05082848418173911,0.0010433580867851844,0.0010433580867851844,0.004356127751024459,0.8067671407749385,0.05304852873086929,78,1,1
loco_iso834,gnn_mean,43,J,10%,158,15,0.0949367088607595,0.3473759908187721,0.0057230492681265566,0.0057230492681265566,0.01499505463717754,0.7237657801947125,0.34654965676988164,14,1,1
loco_iso834,gnn_mean,43,J,25%,158,39,0.2468354430379747,0.352611294355339,0.0037400632571333303,0.0037400632571333303,0.009759751100610614,0.7229544675191845,0.3544973455990354,38,1,1
loco_iso834,gnn_mean,43,J,50%,158,79,0.5,0.35510568049881713,0.0009603899329868604,0.0009603899329868604,0.007265364957132481,0.8832459821845084,0.36088240882381795,78,1,1
loco_iso834,gnn_mean,44,terminal,10%,158,15,0.0949367088607595,0.044923331836859384,0.0027910828590393053,0.0027910828590393053,0.010261280095904185,0.78616263823845,0.04744245111942291,14,1,1
loco_iso834,gnn_mean,44,terminal,25%,158,39,0.2468354430379747,0.04785020162279789,0.001776547386096075,0.001776547386096075,0.007334410309965678,0.8050098084788612,0.05139685794711113,38,1,1
loco_iso834,gnn_mean,44,terminal,50%,158,79,0.5,0.05090942309249805,0.0011242969975441275,0.0011242969975441275,0.004275188840265516,0.7917770263103032,0.0540136955678463,78,1,1
loco_iso834,gnn_mean,44,J,10%,158,15,0.0949367088607595,0.34449902389405496,0.0028460823434094396,0.0028460823434094396,0.017872021561894658,0.8626282426027989,0.3480870231986046,14,1,1
loco_iso834,gnn_mean,44,J,25%,158,39,0.2468354430379747,0.35111111448520527,0.002239883386999597,0.002239883386999597,0.011259930970744347,0.8340804304679401,0.3553480055493613,38,1,1
loco_iso834,gnn_mean,44,J,50%,158,79,0.5,0.3555800312450194,0.0014347406791891393,0.0014347406791891393,0.006791014210930202,0.8255794515695417,0.3619177520275116,78,1,1
loco_iso834,gnn_mean,45,terminal,10%,158,15,0.0949367088607595,0.04508497094114621,0.0029527219633261326,0.0029527219633261326,0.010099640991617358,0.7737787423228366,0.04888838902115822,14,1,1
loco_iso834,gnn_mean,45,terminal,25%,158,39,0.2468354430379747,0.047768692748668865,0.001695038511967048,0.001695038511967048,0.007415919184094705,0.8139560550588733,0.05208220332860947,38,1,1
loco_iso834,gnn_mean,45,terminal,50%,158,79,0.5,0.05109746395787106,0.0013123378629171373,0.0013123378629171373,0.004087147974892506,0.7569513278972687,0.05548980087041855,78,1,1
loco_iso834,gnn_mean,45,J,10%,158,15,0.0949367088607595,0.3482435888569388,0.0065906473062932736,0.0065906473062932736,0.014127456599010824,0.6818894558876122,0.35102423978969455,14,1,1
loco_iso834,gnn_mean,45,J,25%,158,39,0.2468354430379747,0.3513584502988583,0.002487219200652646,0.002487219200652646,0.011012595157091298,0.8157590071432431,0.355572755386432,38,1,1
loco_iso834,gnn_mean,45,J,50%,158,79,0.5,0.35583374482866387,0.0016884542628335941,0.0016884542628335941,0.006537300627285747,0.7947356461032238,0.362105141269664,78,1,1
loco_iso834,gnn_mean,46,terminal,10%,158,15,0.0949367088607595,0.04483274295926094,0.0027004939814408643,0.0027004939814408643,0.010351868973502626,0.7931030579855219,0.04752486199140549,14,1,1
loco_iso834,gnn_mean,46,terminal,25%,158,39,0.2468354430379747,0.04797084486255279,0.0018971906258509752,0.0018971906258509752,0.0072137670702107776,0.7917682543218214,0.049762874841690063,38,1,1
loco_iso834,gnn_mean,46,terminal,50%,158,79,0.5,0.051184043146764176,0.00139891705181025,0.00139891705181025,0.0040005687859993935,0.7409166180204789,0.052766989916563034,78,1,1
loco_iso834,gnn_mean,46,J,10%,158,15,0.0949367088607595,0.3468323372780449,0.005179395727399394,0.005179395727399394,0.015538708177904703,0.7500062867204077,0.34929200718179343,14,1,1
loco_iso834,gnn_mean,46,J,25%,158,39,0.2468354430379747,0.3514315844911477,0.0025603533929420275,0.0025603533929420275,0.010939460964801917,0.8103415850697737,0.3558223037359615,38,1,1
loco_iso834,gnn_mean,46,J,50%,158,79,0.5,0.35543107197537444,0.0012857814095441622,0.0012857814095441622,0.006939973480575179,0.8436883390375971,0.3610313892054061,78,1,1
loco_astm_e119,fire_only,42,terminal,10%,95,9,0.09473684210526316,0.05950611880735347,0.015378432237265406,0.015378432237265406,0.0,0.0,0.06062694638967514,0,95,9
loco_astm_e119,fire_only,42,terminal,25%,95,23,0.24210526315789474,0.05950611880735347,0.010677916548072063,0.010677916548072063,0.0,0.0,0.06062694638967514,0,95,23
loco_astm_e119,fire_only,42,terminal,50%,95,47,0.49473684210526314,0.059506118807353466,0.006502036911342601,0.006502036911342601,6.938893903907228e-18,1.0671877134075532e-15,0.06062694638967514,0,95,47
loco_astm_e119,fire_only,42,J,10%,95,9,0.09473684210526316,0.3633959943680257,0.019541985687471286,0.019541985687471286,-2.220446049250313e-16,-1.1362438212580954e-14,0.36381711432089414,0,95,9
loco_astm_e119,fire_only,42,J,25%,95,23,0.24210526315789474,0.36339599436802555,0.01373497921304273,0.01373497921304273,-5.551115123125783e-17,-4.041589751992102e-15,0.36381711432089414,0,95,23
loco_astm_e119,fire_only,42,J,50%,95,47,0.49473684210526314,0.3633959943680256,0.008619285332009063,0.008619285332009063,-1.1102230246251565e-16,-1.288068536845142e-14,0.36381711432089414,0,95,47
loco_astm_e119,fire_only,43,terminal,10%,95,9,0.09473684210526316,0.05950611880735347,0.015378432237265406,0.015378432237265406,0.0,0.0,0.060944050550460815,0,95,9
loco_astm_e119,fire_only,43,terminal,25%,95,23,0.24210526315789474,0.05950611880735347,0.010677916548072063,0.010677916548072063,0.0,0.0,0.060944050550460815,0,95,23
loco_astm_e119,fire_only,43,terminal,50%,95,47,0.49473684210526314,0.059506118807353466,0.006502036911342601,0.006502036911342601,6.938893903907228e-18,1.0671877134075532e-15,0.060944050550460815,0,95,47
loco_astm_e119,fire_only,43,J,10%,95,9,0.09473684210526316,0.3633959943680257,0.019541985687471286,0.019541985687471286,-2.220446049250313e-16,-1.1362438212580954e-14,0.3643071776876847,0,95,9
loco_astm_e119,fire_only,43,J,25%,95,23,0.24210526315789474,0.36339599436802555,0.01373497921304273,0.01373497921304273,-5.551115123125783e-17,-4.041589751992102e-15,0.3643071776876847,0,95,23
loco_astm_e119,fire_only,43,J,50%,95,47,0.49473684210526314,0.3633959943680256,0.008619285332009063,0.008619285332009063,-1.1102230246251565e-16,-1.288068536845142e-14,0.3643071776876847,0,95,47
loco_astm_e119,fire_only,44,terminal,10%,95,9,0.09473684210526316,0.05950611880735347,0.015378432237265406,0.015378432237265406,0.0,0.0,0.06070786714553833,0,95,9
loco_astm_e119,fire_only,44,terminal,25%,95,23,0.24210526315789474,0.05950611880735347,0.010677916548072063,0.010677916548072063,0.0,0.0,0.06070786714553833,0,95,23
loco_astm_e119,fire_only,44,terminal,50%,95,47,0.49473684210526314,0.059506118807353466,0.006502036911342601,0.006502036911342601,6.938893903907228e-18,1.0671877134075532e-15,0.06070786714553833,0,95,47
loco_astm_e119,fire_only,44,J,10%,95,9,0.09473684210526316,0.3633959943680257,0.019541985687471286,0.019541985687471286,-2.220446049250313e-16,-1.1362438212580954e-14,0.36365215716262655,0,95,9
loco_astm_e119,fire_only,44,J,25%,95,23,0.24210526315789474,0.36339599436802555,0.01373497921304273,0.01373497921304273,-5.551115123125783e-17,-4.041589751992102e-15,0.36365215716262655,0,95,23
loco_astm_e119,fire_only,44,J,50%,95,47,0.49473684210526314,0.3633959943680256,0.008619285332009063,0.008619285332009063,-1.1102230246251565e-16,-1.288068536845142e-14,0.36365215716262655,0,95,47
loco_astm_e119,fire_only,45,terminal,10%,95,9,0.09473684210526316,0.05950611880735347,0.015378432237265406,0.015378432237265406,0.0,0.0,0.061308734118938446,0,95,9
loco_astm_e119,fire_only,45,terminal,25%,95,23,0.24210526315789474,0.05950611880735347,0.010677916548072063,0.010677916548072063,0.0,0.0,0.061308734118938446,0,95,23
loco_astm_e119,fire_only,45,terminal,50%,95,47,0.49473684210526314,0.059506118807353466,0.006502036911342601,0.006502036911342601,6.938893903907228e-18,1.0671877134075532e-15,0.061308734118938446,0,95,47
loco_astm_e119,fire_only,45,J,10%,95,9,0.09473684210526316,0.3633959943680257,0.019541985687471286,0.019541985687471286,-2.220446049250313e-16,-1.1362438212580954e-14,0.36352186395476277,0,95,9
loco_astm_e119,fire_only,45,J,25%,95,23,0.24210526315789474,0.36339599436802555,0.01373497921304273,0.01373497921304273,-5.551115123125783e-17,-4.041589751992102e-15,0.36352186395476277,0,95,23
loco_astm_e119,fire_only,45,J,50%,95,47,0.49473684210526314,0.3633959943680256,0.008619285332009063,0.008619285332009063,-1.1102230246251565e-16,-1.288068536845142e-14,0.36352186395476277,0,95,47
loco_astm_e119,fire_only,46,terminal,10%,95,9,0.09473684210526316,0.05950611880735347,0.015378432237265406,0.015378432237265406,0.0,0.0,0.06041589006781578,0,95,9
loco_astm_e119,fire_only,46,terminal,25%,95,23,0.24210526315789474,0.05950611880735347,0.010677916548072063,0.010677916548072063,0.0,0.0,0.06041589006781578,0,95,23
loco_astm_e119,fire_only,46,terminal,50%,95,47,0.49473684210526314,0.059506118807353466,0.006502036911342601,0.006502036911342601,6.938893903907228e-18,1.0671877134075532e-15,0.06041589006781578,0,95,47
loco_astm_e119,fire_only,46,J,10%,95,9,0.09473684210526316,0.3633959943680257,0.019541985687471286,0.019541985687471286,-2.220446049250313e-16,-1.1362438212580954e-14,0.36381981022035065,0,95,9
loco_astm_e119,fire_only,46,J,25%,95,23,0.24210526315789474,0.36339599436802555,0.01373497921304273,0.01373497921304273,-5.551115123125783e-17,-4.041589751992102e-15,0.36381981022035065,0,95,23
