protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_external_fire,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,-36.0,36.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_external_fire,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,0.7346938775510203,-6.612244897959184,7.842857142857141,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_external_fire,mean_vs_sum,final_spearman,gnn,gnn_mean,0.01293877551020406,-0.04176390740669894,0.06872532065776342,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,0.01293877551020406,-0.04176390740669894,0.06872532065776342,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,0.00527210884353746,-0.02662547140468864,0.03949957761232702,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,0.00527210884353746,-0.02662547140468864,0.03949957761232702,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,time_average_spearman,gnn,gnn_mean,-0.009857142857142787,-0.06432386668095579,0.034078106515038196,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,-0.009857142857142787,-0.06432386668095579,0.034078106515038196,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,-0.005952380952380931,-0.03682681872465622,0.019148096161180166,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_external_fire,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.005952380952380931,-0.03682681872465622,0.019148096161180166,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
