protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
iid997,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,0.9999999999999996,-0.4966379310344828,2.9002722110104657,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,mean_vs_sum,q0.6_recall,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,0.8510638297872255,-3.4762038073908164,5.054591651542642,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,0.0,0.0,24.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
iid997,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,-1.0212765957446814,-10.108513931888544,7.034844465878949,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
iid997,mean_vs_sum,final_spearman,gnn,gnn_mean,-0.001521777489042031,-0.0065764530172007256,0.002228698919298377,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,-0.022342870648443314,-0.07821462444671881,0.025970285137124467,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,-0.0014427269124058784,-0.0069017993156755275,0.0035135274804139667,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.010460874179140212,-0.03748983425441775,0.015051270482721923,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,time_average_spearman,gnn,gnn_mean,-0.001532915305795135,-0.006410794959728888,0.0022383496544703895,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,0.004774034549825501,-0.036240767569083225,0.055440109223607134,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,-0.0016171224732460798,-0.007661079779933402,0.003779456937367808,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
iid997,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,0.002593250196655905,-0.020779093306964532,0.025721931507378334,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
