protocol,model,seed,endpoint,budget,N,k,diagnostic_only,U,regret_raw,regret_display,improvement_over_random,oracle_improvement_fraction,cutoff_score,strictly_selected_count,cutoff_tied_count,selected_from_cutoff_tie
loco_plateau,fire_only,43,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.3817529528712233,50,1,1
loco_plateau,fire_only,44,terminal,10%,103,10,True,0.02704231720417738,0.00034174881875514984,0.00034174881875514984,0.09879388020925442,0.9965527144770666,0.04924129694700241,9,1,1
loco_plateau,fire_only,44,terminal,25%,103,25,True,0.042219527626508165,0.0016634644960102293,0.0016634644960102293,0.08361666978692364,0.980494114954236,0.05383621156215668,13,19,12
loco_plateau,fire_only,44,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.10752564668655396,50,1,1
loco_plateau,fire_only,44,J,10%,103,10,True,0.32354684266106537,0.002267347564920752,0.002267347564920752,0.06559799269301364,0.9665904929334578,0.34829444050167996,9,1,1
loco_plateau,fire_only,44,J,25%,103,25,True,0.3397817955024279,0.0037752152998979938,0.0037752152998979938,0.049363039851651136,0.9289548501520954,0.35574031838526327,17,19,8
loco_plateau,fire_only,44,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.3790110348413388,50,1,1
loco_plateau,fire_only,45,terminal,10%,103,10,True,0.02895383443683386,0.0022532660514116287,0.0022532660514116287,0.09688236297659794,0.9772708755317929,0.0531449131667614,9,1,1
loco_plateau,fire_only,45,terminal,25%,103,25,True,0.042219527626508165,0.0016634644960102293,0.0016634644960102293,0.08361666978692364,0.980494114954236,0.056483879685401917,13,19,12
loco_plateau,fire_only,45,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.09872949123382568,50,1,1
loco_plateau,fire_only,45,J,10%,103,10,True,0.322008358843935,0.0007288637477904092,0.0007288637477904092,0.06713647651014398,0.9892601474475744,0.34293876982604465,9,1,1
loco_plateau,fire_only,45,J,25%,103,25,True,0.34029749769286105,0.00429091749033117,0.00429091749033117,0.04884733766121796,0.9192499362635531,0.3516034004588922,16,19,9
loco_plateau,fire_only,45,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.37901676911860704,50,1,1
loco_plateau,fire_only,46,terminal,10%,103,10,True,0.02744301352649927,0.0007424451410770402,0.0007424451410770402,0.09839318388693252,0.9925108142414946,0.05549979954957962,9,1,1
loco_plateau,fire_only,46,terminal,25%,103,25,True,0.042219527626508165,0.0016634644960102293,0.0016634644960102293,0.08361666978692364,0.980494114954236,0.0588894821703434,13,19,12
loco_plateau,fire_only,46,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.11151846498250961,50,1,1
loco_plateau,fire_only,46,J,10%,103,10,True,0.322008358843935,0.0007288637477904092,0.0007288637477904092,0.06713647651014398,0.9892601474475744,0.34489768551041683,9,1,1
loco_plateau,fire_only,46,J,25%,103,25,True,0.34029749769286105,0.00429091749033117,0.00429091749033117,0.04884733766121796,0.9192499362635531,0.35657233505820235,16,19,9
loco_plateau,fire_only,46,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.3786752111588915,50,1,1
loco_plateau,global_stats,42,terminal,10%,103,10,True,0.02744301352649927,0.0007424451410770402,0.0007424451410770402,0.09839318388693252,0.9925108142414946,0.04693557322025299,9,1,1
loco_plateau,global_stats,42,terminal,25%,103,25,True,0.04109422169625759,0.0005381585657596583,0.0005381585657596583,0.0847419757171742,0.9936895201879701,0.05662931501865387,24,1,1
loco_plateau,global_stats,42,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.11373451352119446,50,1,1
loco_plateau,global_stats,42,J,10%,103,10,True,0.3232226311151559,0.0019431360190113045,0.0019431360190113045,0.06592220423892309,0.971367770180978,0.3468533743172884,9,1,1
loco_plateau,global_stats,42,J,25%,103,25,True,0.3372173443287611,0.001210764126231223,0.001210764126231223,0.05192749102531791,0.9772148309578824,0.35570277081181606,24,1,1
loco_plateau,global_stats,42,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.37784641919036704,50,1,1
loco_plateau,global_stats,43,terminal,10%,103,10,True,0.02744301352649927,0.0007424451410770402,0.0007424451410770402,0.09839318388693252,0.9925108142414946,0.04824336618185043,9,1,1
loco_plateau,global_stats,43,terminal,25%,103,25,True,0.04129702277481556,0.0007409596443176264,0.0007409596443176264,0.08453917463861624,0.9913114625047453,0.05507659167051315,24,1,1
loco_plateau,global_stats,43,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.11590632051229477,50,1,1
loco_plateau,global_stats,43,J,10%,103,10,True,0.3232226311151559,0.0019431360190113045,0.0019431360190113045,0.06592220423892309,0.971367770180978,0.34335891796896856,9,1,1
loco_plateau,global_stats,43,J,25%,103,25,True,0.3372173443287611,0.001210764126231223,0.001210764126231223,0.05192749102531791,0.9772148309578824,0.3542498836914698,24,1,1
loco_plateau,global_stats,43,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.3779836960757772,50,1,1
loco_plateau,global_stats,44,terminal,10%,103,10,True,0.02744301352649927,0.0007424451410770402,0.0007424451410770402,0.09839318388693252,0.9925108142414946,0.05077539011836052,9,1,1
loco_plateau,global_stats,44,terminal,25%,103,25,True,0.04127596817910671,0.0007199050486087766,0.0007199050486087766,0.08456022923432509,0.9915583499643615,0.058426789939403534,24,1,1
loco_plateau,global_stats,44,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.12147481739521027,50,1,1
loco_plateau,global_stats,44,J,10%,103,10,True,0.3232226311151559,0.0019431360190113045,0.0019431360190113045,0.06592220423892309,0.971367770180978,0.3456336812116206,9,1,1
loco_plateau,global_stats,44,J,25%,103,25,True,0.3373373805098236,0.0013308003072937113,0.0013308003072937113,0.05180745484425542,0.974955889998678,0.356037653516978,24,1,1
loco_plateau,global_stats,44,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.380384983556966,50,1,1
loco_plateau,global_stats,45,terminal,10%,103,10,True,0.02744301352649927,0.0007424451410770402,0.0007424451410770402,0.09839318388693252,0.9925108142414946,0.04518335685133934,9,1,1
loco_plateau,global_stats,45,terminal,25%,103,25,True,0.04129702277481556,0.0007409596443176264,0.0007409596443176264,0.08453917463861624,0.9913114625047453,0.05375700071454048,24,1,1
loco_plateau,global_stats,45,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.1099797785282135,50,1,1
loco_plateau,global_stats,45,J,10%,103,10,True,0.3232226311151559,0.0019431360190113045,0.0019431360190113045,0.06592220423892309,0.971367770180978,0.344754283875227,9,1,1
loco_plateau,global_stats,45,J,25%,103,25,True,0.3372173443287611,0.001210764126231223,0.001210764126231223,0.05192749102531791,0.9772148309578824,0.3545090138912201,24,1,1
loco_plateau,global_stats,45,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.3789137825369835,50,1,1
loco_plateau,global_stats,46,terminal,10%,103,10,True,0.02744301352649927,0.0007424451410770402,0.0007424451410770402,0.09839318388693252,0.9925108142414946,0.04948991909623146,9,1,1
loco_plateau,global_stats,46,terminal,25%,103,25,True,0.04152260176837444,0.0009665386378765045,0.0009665386378765045,0.08431359564505736,0.9886663096159086,0.05535850673913956,24,1,1
loco_plateau,global_stats,46,terminal,50%,103,51,True,0.0572696286162325,0.00013835961912192496,0.00013835961912192496,0.0685665687971993,0.9979861762131018,0.1048954650759697,50,1,1
loco_plateau,global_stats,46,J,10%,103,10,True,0.3232226311151559,0.0019431360190113045,0.0019431360190113045,0.06592220423892309,0.971367770180978,0.34815615359693763,9,1,1
loco_plateau,global_stats,46,J,25%,103,25,True,0.3378922519329935,0.0018856717304636117,0.0018856717304636117,0.05125258342108552,0.9645138568233805,0.3567293878334264,24,1,1
loco_plateau,global_stats,46,J,50%,103,51,True,0.3498039039411867,0.00042199451305879876,0.00042199451305879876,0.0393409314128923,0.9893872368988976,0.3771038111920158,50,1,1
loco_decay,fire_only,42,terminal,10%,113,11,True,0.11811150442470203,0.01285559245131232,0.01285559245131232,0.13225252138278415,0.9114067979271632,0.10078423470258713,5,25,6
loco_decay,fire_only,42,terminal,25%,113,28,True,0.12101856623377119,0.004447085825460301,0.004447085825460301,0.129345459573715,0.9667613332851076,0.10078423470258713,5,25,23
loco_decay,fire_only,42,terminal,50%,113,56,True,0.13734968392444508,0.00036798976361751556,0.00036798976361751556,0.1130143418830411,0.996754434678903,0.18274368345737457,55,1,1
loco_decay,fire_only,42,J,10%,113,11,True,0.36864185925753734,0.013892336368786617,0.013892336368786617,0.053566854120483676,0.7940631029215173,0.36908285388102136,9,25,2
loco_decay,fire_only,42,J,25%,113,28,True,0.3699179369398348,0.007623561979138493,0.007623561979138493,0.05229077643818619,0.8727589725511501,0.36908285388102136,9,25,19
loco_decay,fire_only,42,J,50%,113,56,True,0.3728593193693087,0.001049755797499774,0.001049755797499774,0.0493493940087123,0.979171160594253,0.3948374006897211,55,1,1
loco_decay,fire_only,43,terminal,10%,113,11,True,0.12026517106728121,0.015009259093891503,0.015009259093891503,0.13009885474020497,0.8965649907692155,0.1014917865395546,1,25,10
loco_decay,fire_only,43,terminal,25%,113,28,True,0.12196343046213899,0.005391950053828101,0.005391950053828101,0.1284005953453472,0.9596991742870203,0.10204378515481949,27,1,1
loco_decay,fire_only,43,terminal,50%,113,56,True,0.13734968392444508,0.00036798976361751556,0.00036798976361751556,0.1130143418830411,0.996754434678903,0.19543427228927612,55,1,1
loco_decay,fire_only,43,J,10%,113,11,True,0.36864185925753734,0.013892336368786617,0.013892336368786617,0.053566854120483676,0.7940631029215173,0.36875615486254293,9,25,2
loco_decay,fire_only,43,J,25%,113,28,True,0.3699179369398348,0.007623561979138493,0.007623561979138493,0.05229077643818619,0.8727589725511501,0.36875615486254293,9,25,19
loco_decay,fire_only,43,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.3932964706172546,55,1,1
loco_decay,fire_only,44,terminal,10%,113,11,True,0.12026517106728121,0.015009259093891503,0.015009259093891503,0.13009885474020497,0.8965649907692155,0.09040843695402145,1,25,10
loco_decay,fire_only,44,terminal,25%,113,28,True,0.12196343046213899,0.005391950053828101,0.005391950053828101,0.1284005953453472,0.9596991742870203,0.095235675573349,27,1,1
loco_decay,fire_only,44,terminal,50%,113,56,True,0.13734968392444508,0.00036798976361751556,0.00036798976361751556,0.1130143418830411,0.996754434678903,0.19001807272434235,55,1,1
loco_decay,fire_only,44,J,10%,113,11,True,0.3673613225932826,0.012611799704531856,0.012611799704531856,0.05484739078473844,0.8130454929408347,0.3660488175228238,8,25,3
loco_decay,fire_only,44,J,25%,113,28,True,0.36941486896459186,0.007120494003895528,0.007120494003895528,0.05279384441342916,0.8811554263639072,0.3660488175228238,8,25,20
loco_decay,fire_only,44,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.39024210212131344,55,1,1
loco_decay,fire_only,45,terminal,10%,113,11,True,0.11912755958058617,0.01387164760719646,0.01387164760719646,0.1312364662269,0.9044047418116394,0.1165381595492363,2,25,9
loco_decay,fire_only,45,terminal,25%,113,28,True,0.1213789741907801,0.0048074937824692104,0.0048074937824692104,0.1289850516167061,0.9640675512366862,0.11774563789367676,27,1,1
loco_decay,fire_only,45,terminal,50%,113,56,True,0.13734968392444508,0.00036798976361751556,0.00036798976361751556,0.1130143418830411,0.996754434678903,0.19967976212501526,55,1,1
loco_decay,fire_only,45,J,10%,113,11,True,0.37035709695969565,0.01560757407094493,0.01560757407094493,0.051851616418325364,0.7686368016315377,0.3684725559627016,7,25,4
loco_decay,fire_only,45,J,25%,113,28,True,0.3705917803228256,0.008297405362129251,0.008297405362129251,0.051616933055195435,0.861512192551725,0.3684725559627016,7,25,21
loco_decay,fire_only,45,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.39695256799459455,55,1,1
loco_decay,fire_only,46,terminal,10%,113,11,True,0.11990217566490173,0.014646263691512021,0.014646263691512021,0.13046185014258443,0.899066542148999,0.11275175958871841,6,25,5
loco_decay,fire_only,46,terminal,25%,113,28,True,0.1217220442209925,0.005150563812681613,0.005150563812681613,0.12864198158649368,0.9615033573259654,0.11275175958871841,6,25,22
loco_decay,fire_only,46,terminal,50%,113,56,True,0.13734968392444508,0.00036798976361751556,0.00036798976361751556,0.1130143418830411,0.996754434678903,0.17427459359169006,55,1,1
loco_decay,fire_only,46,J,10%,113,11,True,0.36864185925753734,0.013892336368786617,0.013892336368786617,0.053566854120483676,0.7940631029215173,0.36998317545900744,9,25,2
loco_decay,fire_only,46,J,25%,113,28,True,0.3699179369398348,0.007623561979138493,0.007623561979138493,0.05229077643818619,0.8727589725511501,0.36998317545900744,9,25,19
loco_decay,fire_only,46,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.39320475061734517,55,1,1
loco_decay,global_stats,42,terminal,10%,113,11,True,0.11075452715158463,0.0054986151781949155,0.0054986151781949155,0.13960949865590155,0.9621067696842815,0.09697884321212769,10,1,1
loco_decay,global_stats,42,terminal,25%,113,28,True,0.11691094535802092,0.0003394649497100305,0.0003394649497100305,0.13345308044946524,0.9974627513909894,0.11190059781074524,27,1,1
loco_decay,global_stats,42,terminal,50%,113,56,True,0.13729569675134762,0.0003140025905200572,0.0003140025905200572,0.11306832905613856,0.9972305862301492,0.1756044626235962,55,1,1
loco_decay,global_stats,42,J,10%,113,11,True,0.3598204482854767,0.005070925396725989,0.005070925396725989,0.062388265092544304,0.9248297324656966,0.36203270964324474,10,1,1
loco_decay,global_stats,42,J,25%,113,28,True,0.36462759419477414,0.00233321923407781,0.00233321923407781,0.057581119183246876,0.9610574147072091,0.3671271494900187,27,1,1
loco_decay,global_stats,42,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.3878032979865869,55,1,1
loco_decay,global_stats,43,terminal,10%,113,11,True,0.11139444464986975,0.006138532676480041,0.006138532676480041,0.13896958115761643,0.9576968336622562,0.10936003178358078,10,1,1
loco_decay,global_stats,43,terminal,25%,113,28,True,0.11699105293623038,0.00041957252791949284,0.00041957252791949284,0.1333729728712558,0.9968640066853673,0.12056902050971985,27,1,1
loco_decay,global_stats,43,terminal,50%,113,56,True,0.13734968392444508,0.00036798976361751556,0.00036798976361751556,0.1130143418830411,0.996754434678903,0.1828511357307434,55,1,1
loco_decay,global_stats,43,J,10%,113,11,True,0.3598204482854767,0.005070925396725989,0.005070925396725989,0.062388265092544304,0.9248297324656966,0.3644056181112925,10,1,1
loco_decay,global_stats,43,J,25%,113,28,True,0.36473049179961287,0.0024361168389165355,0.0024361168389165355,0.05747822157840815,0.959340002689371,0.3688927736133337,27,1,1
loco_decay,global_stats,43,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.38641633515556656,55,1,1
loco_decay,global_stats,44,terminal,10%,113,11,True,0.10983465747399764,0.004578745500607925,0.004578745500607925,0.14052936833348856,0.9684459719058658,0.10894765704870224,10,1,1
loco_decay,global_stats,44,terminal,25%,113,28,True,0.11712827506874289,0.0005567946604320001,0.0005567946604320001,0.13323575073874327,0.9958383730665203,0.11572092771530151,27,1,1
loco_decay,global_stats,44,terminal,50%,113,56,True,0.13729569675134762,0.0003140025905200572,0.0003140025905200572,0.11306832905613856,0.9972305862301492,0.18771536648273468,55,1,1
loco_decay,global_stats,44,J,10%,113,11,True,0.36093522342994355,0.006185700541192829,0.006185700541192829,0.061273489948077464,0.9083045542597091,0.36421474181115626,10,1,1
loco_decay,global_stats,44,J,25%,113,28,True,0.36463235680546074,0.002337981844764414,0.002337981844764414,0.05757635657256027,0.9609779243746374,0.3693271189307173,27,1,1
loco_decay,global_stats,44,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.3875386733561754,55,1,1
loco_decay,global_stats,45,terminal,10%,113,11,True,0.10934815081683072,0.0040922388434410095,0.0040922388434410095,0.14101587499065546,0.9717986904018358,0.10942228138446808,10,1,1
loco_decay,global_stats,45,terminal,25%,113,28,True,0.11786575056612492,0.0012942701578140259,0.0012942701578140259,0.13249827524136126,0.9903262909457884,0.11738694459199905,27,1,1
loco_decay,global_stats,45,terminal,50%,113,56,True,0.13729569675134762,0.0003140025905200572,0.0003140025905200572,0.11306832905613856,0.9972305862301492,0.1807308942079544,55,1,1
loco_decay,global_stats,45,J,10%,113,11,True,0.3598204482854767,0.005070925396725989,0.005070925396725989,0.062388265092544304,0.9248297324656966,0.36391547955572606,10,1,1
loco_decay,global_stats,45,J,25%,113,28,True,0.36487048718679166,0.0025761122260953284,0.0025761122260953284,0.05733822619122936,0.9570034102996884,0.3688136057307323,27,1,1
loco_decay,global_stats,45,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.3858369084695975,55,1,1
loco_decay,global_stats,46,terminal,10%,113,11,True,0.11153160509738055,0.006275693123990844,0.006275693123990844,0.13883242071010563,0.9567516043164485,0.10377851128578186,10,1,1
loco_decay,global_stats,46,terminal,25%,113,28,True,0.11938902948583875,0.0028175490775278617,0.0028175490775278617,0.13097499632164744,0.9789409113256529,0.11071893572807312,27,1,1
loco_decay,global_stats,46,terminal,50%,113,56,True,0.13729569675134762,0.0003140025905200572,0.0003140025905200572,0.11306832905613856,0.9972305862301492,0.17002248764038086,55,1,1
loco_decay,global_stats,46,J,10%,113,11,True,0.361045987520254,0.006296464631503296,0.006296464631503296,0.061162725857767,0.9066626120794501,0.36399887843678397,10,1,1
loco_decay,global_stats,46,J,25%,113,28,True,0.3636246913223572,0.001330316361660866,0.001330316361660866,0.05858402205566382,0.9777963606575317,0.36886855599780877,27,1,1
loco_decay,global_stats,46,J,50%,113,56,True,0.37249544533080464,0.0006858817589956989,0.0006858817589956989,0.049713268047216375,0.9863910053714605,0.38541312937935196,55,1,1
loco_log_variant,fire_only,42,terminal,10%,69,6,True,0.005281683581415564,0.0,0.0,0.19554392292343106,1.0,0.039324644953012466,5,1,1
loco_log_variant,fire_only,42,terminal,25%,69,17,True,0.03286140737370314,0.0021190161214155318,0.0021190161214155318,0.1679641991311435,0.987541297839008,0.08818559348583221,16,1,1
loco_log_variant,fire_only,42,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.23796162009239197,33,1,1
loco_log_variant,fire_only,42,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.3087319406680763,5,1,1
loco_log_variant,fire_only,42,J,25%,69,17,True,0.3283804486917136,0.0027292965600888563,0.0027292965600888563,0.15665792409145274,0.9828763149960702,0.4013859199980895,16,1,1
loco_log_variant,fire_only,42,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5267179225881894,33,1,1
loco_log_variant,fire_only,43,terminal,10%,69,6,True,0.005281683581415564,0.0,0.0,0.19554392292343106,1.0,0.026311691850423813,5,1,1
loco_log_variant,fire_only,43,terminal,25%,69,17,True,0.03286140737370314,0.0021190161214155318,0.0021190161214155318,0.1679641991311435,0.987541297839008,0.08454570174217224,16,1,1
loco_log_variant,fire_only,43,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.21952539682388306,33,1,1
loco_log_variant,fire_only,43,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.3023302438048025,5,1,1
loco_log_variant,fire_only,43,J,25%,69,17,True,0.3283804486917136,0.0027292965600888563,0.0027292965600888563,0.15665792409145274,0.9828763149960702,0.3968175223718087,16,1,1
loco_log_variant,fire_only,43,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5209442290167013,33,1,1
loco_log_variant,fire_only,44,terminal,10%,69,6,True,0.005281683581415564,0.0,0.0,0.19554392292343106,1.0,0.035973019897937775,5,1,1
loco_log_variant,fire_only,44,terminal,25%,69,17,True,0.03286140737370314,0.0021190161214155318,0.0021190161214155318,0.1679641991311435,0.987541297839008,0.08731796592473984,16,1,1
loco_log_variant,fire_only,44,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.2284536063671112,33,1,1
loco_log_variant,fire_only,44,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.310640154654781,5,1,1
loco_log_variant,fire_only,44,J,25%,69,17,True,0.3283804486917136,0.0027292965600888563,0.0027292965600888563,0.15665792409145274,0.9828763149960702,0.3978486659005284,16,1,1
loco_log_variant,fire_only,44,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.51972712824742,33,1,1
loco_log_variant,fire_only,45,terminal,10%,69,6,True,0.005281683581415564,0.0,0.0,0.19554392292343106,1.0,0.03413679450750351,5,1,1
loco_log_variant,fire_only,45,terminal,25%,69,17,True,0.03286140737370314,0.0021190161214155318,0.0021190161214155318,0.1679641991311435,0.987541297839008,0.08329543471336365,16,1,1
loco_log_variant,fire_only,45,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.21901117265224457,33,1,1
loco_log_variant,fire_only,45,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.3105997965360681,5,1,1
loco_log_variant,fire_only,45,J,25%,69,17,True,0.3283804486917136,0.0027292965600888563,0.0027292965600888563,0.15665792409145274,0.9828763149960702,0.39617706276476383,16,1,1
loco_log_variant,fire_only,45,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5256621891011795,33,1,1
loco_log_variant,fire_only,46,terminal,10%,69,6,True,0.005281683581415564,0.0,0.0,0.19554392292343106,1.0,0.031311213970184326,5,1,1
loco_log_variant,fire_only,46,terminal,25%,69,17,True,0.03286140737370314,0.0021190161214155318,0.0021190161214155318,0.1679641991311435,0.987541297839008,0.08316288888454437,16,1,1
loco_log_variant,fire_only,46,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.22794407606124878,33,1,1
loco_log_variant,fire_only,46,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.3061300714345028,5,1,1
loco_log_variant,fire_only,46,J,25%,69,17,True,0.3283804486917136,0.0027292965600888563,0.0027292965600888563,0.15665792409145274,0.9828763149960702,0.3967243411888679,16,1,1
loco_log_variant,fire_only,46,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5254948869347572,33,1,1
loco_log_variant,global_stats,42,terminal,10%,69,6,True,0.005281683581415564,0.0,0.0,0.19554392292343106,1.0,0.03365089371800423,5,1,1
loco_log_variant,global_stats,42,terminal,25%,69,17,True,0.03074239125228761,0.0,0.0,0.170083215252559,1.0,0.08603867888450623,16,1,1
loco_log_variant,global_stats,42,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.2180342823266983,33,1,1
loco_log_variant,global_stats,42,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.3012757415883243,5,1,1
loco_log_variant,global_stats,42,J,25%,69,17,True,0.32565115213162477,0.0,0.0,0.1593872206515416,1.0,0.39966552145779133,16,1,1
loco_log_variant,global_stats,42,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5194529907157024,33,1,1
loco_log_variant,global_stats,43,terminal,10%,69,6,True,0.007140650549748291,0.0018589669683327275,0.0018589669683327275,0.19368495595509833,0.990493353408581,0.03397061303257942,5,1,1
loco_log_variant,global_stats,43,terminal,25%,69,17,True,0.03074239125228761,0.0,0.0,0.170083215252559,1.0,0.08391439914703369,16,1,1
loco_log_variant,global_stats,43,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.22076132893562317,33,1,1
loco_log_variant,global_stats,43,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.30289983094359435,5,1,1
loco_log_variant,global_stats,43,J,25%,69,17,True,0.32565115213162477,0.0,0.0,0.1593872206515416,1.0,0.3977199520915747,16,1,1
loco_log_variant,global_stats,43,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5169349198540052,33,1,1
loco_log_variant,global_stats,44,terminal,10%,69,6,True,0.007140650549748291,0.0018589669683327275,0.0018589669683327275,0.19368495595509833,0.990493353408581,0.030974403023719788,5,1,1
loco_log_variant,global_stats,44,terminal,25%,69,17,True,0.03074239125228761,0.0,0.0,0.170083215252559,1.0,0.08271564543247223,16,1,1
loco_log_variant,global_stats,44,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.22099831700325012,33,1,1
loco_log_variant,global_stats,44,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.29851367728163797,5,1,1
loco_log_variant,global_stats,44,J,25%,69,17,True,0.32565115213162477,0.0,0.0,0.1593872206515416,1.0,0.39757629533608757,16,1,1
loco_log_variant,global_stats,44,J,50%,69,34,True,0.3867782191916965,0.0007342091779791171,0.0007342091779791171,0.09826015359146983,0.9925833233586336,0.5150410028795401,33,1,1
loco_log_variant,global_stats,45,terminal,10%,69,6,True,0.007140650549748291,0.0018589669683327275,0.0018589669683327275,0.19368495595509833,0.990493353408581,0.03393993154168129,5,1,1
loco_log_variant,global_stats,45,terminal,25%,69,17,True,0.03074239125228761,0.0,0.0,0.170083215252559,1.0,0.0909694954752922,16,1,1
loco_log_variant,global_stats,45,terminal,50%,69,34,True,0.08832982213660966,0.0004657695398611189,0.0004657695398611189,0.11249578436823697,0.9958767428054323,0.22775320708751678,33,1,1
loco_log_variant,global_stats,45,J,10%,69,6,True,0.28897067469095217,0.0002971494428089527,0.0002971494428089527,0.1960676980922142,0.9984867482823984,0.30438354856645067,5,1,1
loco_log_variant,global_stats,45,J,25%,69,17,True,0.32565115213162477,0.0,0.0,0.1593872206515416,1.0,0.39824511017650366,16,1,1
