model,sample_id,seed_mean_case_MAE,MAE_percentage_points,cumulative_fraction
deepsets,b005_0516,0.00810660965374256,0.810660965374256,0.54375
deepsets,b005_0688,0.00810799383726272,0.810799383726272,0.55
deepsets,b005_0513,0.00813460624853114,0.8134606248531139,0.55625
deepsets,b005_0376,0.00817133271303328,0.817133271303328,0.5625
deepsets,b005_0470,0.00822624036523156,0.822624036523156,0.56875
deepsets,b004_0253,0.008267145249687219,0.8267145249687219,0.575
deepsets,b004_0108,0.008300080993136361,0.8300080993136361,0.58125
deepsets,b005_0209,0.008363067615227579,0.836306761522758,0.5875
deepsets,b005_0554,0.0083664820819604,0.83664820819604,0.59375
deepsets,b005_0537,0.008540415287506339,0.8540415287506339,0.6
deepsets,b005_0604,0.008617288949059599,0.8617288949059599,0.60625
deepsets,b005_0418,0.0086571953335746,0.86571953335746,0.6125
deepsets,b005_0222,0.00878438546520762,0.8784385465207619,0.61875
deepsets,b005_0610,0.00882418116585148,0.882418116585148,0.625
deepsets,b005_0231,0.008824810874266639,0.8824810874266639,0.63125
deepsets,b005_0160,0.008841805966173979,0.8841805966173979,0.6375
deepsets,b005_0449,0.00884194071175618,0.884194071175618,0.64375
deepsets,b004_0244,0.00897664895556006,0.897664895556006,0.65
deepsets,b005_0133,0.009040403744724859,0.9040403744724859,0.65625
deepsets,b005_0660,0.00922306683219842,0.922306683219842,0.6625
deepsets,b005_0356,0.00924196829561324,0.924196829561324,0.66875
deepsets,b004_0367,0.009305321339701,0.9305321339701,0.675
deepsets,b005_0505,0.0093066091786642,0.93066091786642,0.68125
deepsets,b004_0013,0.00935640127443874,0.9356401274438739,0.6875
deepsets,b004_0006,0.009550065400658999,0.9550065400658999,0.69375
deepsets,b005_0219,0.00955663897463528,0.955663897463528,0.7
deepsets,b004_0039,0.009614940476222082,0.9614940476222081,0.70625
deepsets,b004_0003,0.00971050694829122,0.9710506948291221,0.7125
deepsets,b005_0569,0.00972682149683838,0.9726821496838379,0.71875
deepsets,b005_0033,0.009727741802324979,0.9727741802324978,0.725
deepsets,b005_0651,0.009782113403570419,0.9782113403570418,0.73125
deepsets,b005_0098,0.00989636363553216,0.9896363635532159,0.7375
deepsets,b005_0503,0.00992892649574352,0.992892649574352,0.74375
deepsets,b005_0684,0.00995536979104648,0.995536979104648,0.75
deepsets,b005_0290,0.010025909057528221,1.0025909057528222,0.75625
deepsets,b005_0545,0.01028647593787454,1.028647593787454,0.7625
deepsets,b005_0170,0.01059350444645174,1.059350444645174,0.76875
deepsets,b005_0205,0.01063890344783904,1.063890344783904,0.775
deepsets,b005_0185,0.01066183174242734,1.0661831742427341,0.78125
deepsets,b005_0310,0.01082404910540964,1.0824049105409639,0.7875
deepsets,b005_0217,0.01086911485820516,1.086911485820516,0.79375
deepsets,b005_0578,0.01090958059811196,1.0909580598111959,0.8
deepsets,b005_0690,0.01095433518534796,1.095433518534796,0.80625
deepsets,b005_0654,0.011000543979347679,1.100054397934768,0.8125
deepsets,b004_0349,0.0110554253224466,1.10554253224466,0.81875
deepsets,b004_0168,0.0111599887980789,1.1159988798078901,0.825
deepsets,b004_0342,0.01125671238195696,1.125671238195696,0.83125
deepsets,b005_0680,0.01130244003944704,1.130244003944704,0.8375
deepsets,b005_0266,0.01145974944849478,1.145974944849478,0.84375
deepsets,b004_0282,0.01149246961366928,1.149246961366928,0.85
deepsets,b005_0629,0.0116902815513923,1.16902815513923,0.85625
deepsets,b005_0446,0.011817912830681041,1.181791283068104,0.8625
deepsets,b004_0082,0.01183978473065324,1.183978473065324,0.86875
deepsets,b005_0361,0.0121005884570176,1.21005884570176,0.875
deepsets,b005_0709,0.01266399651277254,1.266399651277254,0.88125
deepsets,b005_0049,0.01294849215716606,1.294849215716606,0.8875
deepsets,b005_0626,0.013189408818229258,1.3189408818229258,0.89375
deepsets,b005_0065,0.013281185094450301,1.32811850944503,0.9
deepsets,b005_0004,0.013309234307437601,1.33092343074376,0.90625
deepsets,b005_0070,0.013310227420974902,1.33102274209749,0.9125
deepsets,b005_0559,0.013428026828609479,1.3428026828609478,0.91875
deepsets,b005_0002,0.013457114811314841,1.345711481131484,0.925
deepsets,b004_0277,0.014450040740556341,1.445004074055634,0.93125
deepsets,b005_0672,0.01446309441425756,1.446309441425756,0.9375
deepsets,b005_0465,0.014691380057178521,1.469138005717852,0.94375
deepsets,b005_0302,0.015317241774230638,1.5317241774230639,0.95
deepsets,b005_0628,0.01550867792035708,1.5508677920357081,0.95625
deepsets,b005_0548,0.016028582121505063,1.6028582121505062,0.9625
deepsets,b005_0508,0.016456934089054763,1.6456934089054762,0.96875
deepsets,b005_0612,0.017263939048423098,1.7263939048423098,0.975
deepsets,b005_0303,0.01982610592366666,1.9826105923666661,0.98125
deepsets,b005_0575,0.02151940064352064,2.151940064352064,0.9875
deepsets,b005_0019,0.0235601391948637,2.35601391948637,0.99375
deepsets,b005_0431,0.03221224605060012,3.221224605060012,1.0
capacity_matched_deepsets,b005_0757,0.00198170454775696,0.198170454775696,0.00625
capacity_matched_deepsets,b005_0799,0.0019883947294266,0.19883947294266,0.0125
capacity_matched_deepsets,b005_0773,0.0020099008669618003,0.20099008669618004,0.01875
capacity_matched_deepsets,b005_0792,0.00210113662188164,0.210113662188164,0.025
capacity_matched_deepsets,b005_0786,0.00218443010674144,0.218443010674144,0.03125
capacity_matched_deepsets,b005_0714,0.00225219941530064,0.225219941530064,0.0375
capacity_matched_deepsets,b005_0758,0.00227789957015238,0.22778995701523802,0.04375
capacity_matched_deepsets,b005_0736,0.00235291328586512,0.235291328586512,0.05
capacity_matched_deepsets,b005_0805,0.00241001238588422,0.24100123858842198,0.05625
capacity_matched_deepsets,b005_0723,0.0024171706105841602,0.24171706105841603,0.0625
capacity_matched_deepsets,b005_0784,0.00242031578157764,0.242031578157764,0.06875
capacity_matched_deepsets,b005_0774,0.00250064134597772,0.250064134597772,0.075
capacity_matched_deepsets,b005_0733,0.00254213262776854,0.254213262776854,0.08125
capacity_matched_deepsets,b005_0727,0.0025499171898012997,0.25499171898012996,0.0875
capacity_matched_deepsets,b005_0737,0.00301704309025746,0.301704309025746,0.09375
capacity_matched_deepsets,b005_0783,0.0031729332736280397,0.31729332736280397,0.1
capacity_matched_deepsets,b004_0012,0.00486109403313178,0.48610940331317803,0.10625
capacity_matched_deepsets,b005_0119,0.0049271195760515205,0.4927119576051521,0.1125
capacity_matched_deepsets,b004_0326,0.005187298894905599,0.5187298894905599,0.11875
capacity_matched_deepsets,b005_0198,0.00533254381086,0.533254381086,0.125
capacity_matched_deepsets,b005_0298,0.005504473311002079,0.5504473311002079,0.13125
capacity_matched_deepsets,b005_0378,0.00554649644210686,0.5546496442106861,0.1375
capacity_matched_deepsets,b005_0092,0.0056375568763154,0.5637556876315399,0.14375
capacity_matched_deepsets,b004_0084,0.00574965293778742,0.574965293778742,0.15
capacity_matched_deepsets,b005_0107,0.005791086618040379,0.579108661804038,0.15625
capacity_matched_deepsets,b005_0196,0.005945103969730281,0.5945103969730281,0.1625
capacity_matched_deepsets,b004_0029,0.0059973084047192,0.5997308404719199,0.16875
capacity_matched_deepsets,b005_0541,0.00607133433222768,0.6071334332227679,0.175
capacity_matched_deepsets,b005_0444,0.00609182647017178,0.609182647017178,0.18125
capacity_matched_deepsets,b005_0087,0.00609365529457074,0.609365529457074,0.1875
capacity_matched_deepsets,b005_0273,0.006300872039110859,0.630087203911086,0.19375
capacity_matched_deepsets,b004_0270,0.00634496420866148,0.634496420866148,0.2
capacity_matched_deepsets,b005_0242,0.00637347560192712,0.637347560192712,0.20625
capacity_matched_deepsets,b005_0199,0.006434494647823361,0.6434494647823361,0.2125
capacity_matched_deepsets,b005_0467,0.00644464712651046,0.644464712651046,0.21875
capacity_matched_deepsets,b005_0442,0.0064634576195575595,0.646345761955756,0.225
capacity_matched_deepsets,b004_0241,0.00647394657135004,0.647394657135004,0.23125
capacity_matched_deepsets,b004_0198,0.0064834915345809,0.64834915345809,0.2375
capacity_matched_deepsets,b004_0008,0.0064982239584453205,0.649822395844532,0.24375
capacity_matched_deepsets,b004_0192,0.00650057436012826,0.650057436012826,0.25
capacity_matched_deepsets,b004_0070,0.006514319948485581,0.6514319948485581,0.25625
capacity_matched_deepsets,b004_0313,0.006535653403547901,0.6535653403547901,0.2625
capacity_matched_deepsets,b004_0022,0.00653627213151724,0.653627213151724,0.26875
capacity_matched_deepsets,b004_0013,0.006557973010129581,0.6557973010129581,0.275
capacity_matched_deepsets,b004_0356,0.0066413442008807595,0.664134420088076,0.28125
capacity_matched_deepsets,b005_0380,0.00664353916635272,0.664353916635272,0.2875
capacity_matched_deepsets,b005_0181,0.00666165410495192,0.666165410495192,0.29375
capacity_matched_deepsets,b004_0197,0.00666758955502114,0.666758955502114,0.3
capacity_matched_deepsets,b005_0040,0.00675652525464038,0.675652525464038,0.30625
capacity_matched_deepsets,b005_0062,0.00676174767193242,0.676174767193242,0.3125
capacity_matched_deepsets,b004_0106,0.0068136425291905195,0.681364252919052,0.31875
capacity_matched_deepsets,b005_0098,0.00684223219019464,0.6842232190194639,0.325
capacity_matched_deepsets,b004_0367,0.006846455716695921,0.6846455716695921,0.33125
capacity_matched_deepsets,b005_0545,0.00694308775614514,0.694308775614514,0.3375
capacity_matched_deepsets,b004_0259,0.006975251240808419,0.6975251240808419,0.34375
capacity_matched_deepsets,b005_0482,0.006983873223672101,0.69838732236721,0.35
capacity_matched_deepsets,b004_0039,0.0070439770695615396,0.704397706956154,0.35625
capacity_matched_deepsets,b005_0025,0.00713414293332174,0.713414293332174,0.3625
capacity_matched_deepsets,b005_0350,0.0071986518678117395,0.719865186781174,0.36875
capacity_matched_deepsets,b004_0350,0.0072320199892168795,0.7232019989216879,0.375
capacity_matched_deepsets,b005_0120,0.007271230098653959,0.7271230098653959,0.38125
capacity_matched_deepsets,b004_0115,0.007324039936065641,0.732403993606564,0.3875
capacity_matched_deepsets,b005_0660,0.00735141087750914,0.735141087750914,0.39375
capacity_matched_deepsets,b005_0626,0.00743506462847598,0.743506462847598,0.4
capacity_matched_deepsets,b005_0121,0.00744201455448488,0.744201455448488,0.40625
capacity_matched_deepsets,b005_0172,0.00746295940680578,0.746295940680578,0.4125
capacity_matched_deepsets,b004_0065,0.007497523981528161,0.749752398152816,0.41875
capacity_matched_deepsets,b004_0024,0.00757428726456198,0.757428726456198,0.425
capacity_matched_deepsets,b004_0263,0.00758617956374506,0.758617956374506,0.43125
capacity_matched_deepsets,b005_0047,0.0077082814129649,0.77082814129649,0.4375
capacity_matched_deepsets,b004_0006,0.00771920240071948,0.771920240071948,0.44375
capacity_matched_deepsets,b004_0217,0.00772365468447322,0.772365468447322,0.45
capacity_matched_deepsets,b005_0544,0.007748212482108401,0.7748212482108401,0.45625
capacity_matched_deepsets,b005_0209,0.0077507621929293405,0.775076219292934,0.4625
capacity_matched_deepsets,b005_0493,0.00775325708701958,0.775325708701958,0.46875
capacity_matched_deepsets,b004_0388,0.00779120560552248,0.779120560552248,0.475
capacity_matched_deepsets,b004_0321,0.00779601091244176,0.779601091244176,0.48125
capacity_matched_deepsets,b005_0345,0.00791463500163588,0.791463500163588,0.4875
capacity_matched_deepsets,b004_0088,0.00796891929673362,0.796891929673362,0.49375
capacity_matched_deepsets,b004_0003,0.008011836106659901,0.8011836106659901,0.5
capacity_matched_deepsets,b005_0651,0.00803515178258298,0.803515178258298,0.50625
capacity_matched_deepsets,b005_0709,0.008065863271228579,0.8065863271228579,0.5125
capacity_matched_deepsets,b004_0185,0.00808787461919858,0.808787461919858,0.51875
capacity_matched_deepsets,b004_0300,0.008106085767999979,0.8106085767999979,0.525
capacity_matched_deepsets,b005_0460,0.008118638445119319,0.8118638445119319,0.53125
capacity_matched_deepsets,b005_0516,0.008124164223182361,0.8124164223182361,0.5375
capacity_matched_deepsets,b005_0688,0.00812480483875894,0.812480483875894,0.54375
capacity_matched_deepsets,b004_0181,0.00819614847175408,0.8196148471754081,0.55
capacity_matched_deepsets,b005_0376,0.008200810129036621,0.8200810129036621,0.55625
capacity_matched_deepsets,b005_0627,0.0082211577501453,0.82211577501453,0.5625
capacity_matched_deepsets,b005_0356,0.008270667224633821,0.8270667224633821,0.56875
capacity_matched_deepsets,b004_0108,0.008277408742025181,0.8277408742025181,0.575
capacity_matched_deepsets,b004_0311,0.0082851413087766,0.8285141308776601,0.58125
capacity_matched_deepsets,b004_0140,0.0083202451956076,0.83202451956076,0.5875
capacity_matched_deepsets,b005_0610,0.008322193094941399,0.8322193094941399,0.59375
capacity_matched_deepsets,b005_0513,0.0084128302384595,0.84128302384595,0.6
capacity_matched_deepsets,b004_0253,0.00844462830267962,0.844462830267962,0.60625
capacity_matched_deepsets,b005_0470,0.008450701588489939,0.8450701588489938,0.6125
capacity_matched_deepsets,b005_0133,0.00846598005441364,0.846598005441364,0.61875
capacity_matched_deepsets,b004_0378,0.0085446377513838,0.85446377513838,0.625
capacity_matched_deepsets,b004_0258,0.00860110768040668,0.8601107680406681,0.63125
capacity_matched_deepsets,b004_0215,0.00863291753120104,0.863291753120104,0.6375
capacity_matched_deepsets,b005_0604,0.00866219577242112,0.866219577242112,0.64375
capacity_matched_deepsets,b005_0033,0.00874183290317404,0.874183290317404,0.65
capacity_matched_deepsets,b005_0418,0.00875658026484186,0.875658026484186,0.65625
capacity_matched_deepsets,b005_0438,0.008806943991145118,0.8806943991145119,0.6625
capacity_matched_deepsets,b005_0684,0.00880962028855178,0.880962028855178,0.66875
capacity_matched_deepsets,b004_0168,0.00898511595413328,0.8985115954133279,0.675
capacity_matched_deepsets,b005_0537,0.0090101614960881,0.90101614960881,0.68125
capacity_matched_deepsets,b005_0290,0.0090278117535788,0.90278117535788,0.6875
capacity_matched_deepsets,b005_0211,0.00909916963733606,0.909916963733606,0.69375
capacity_matched_deepsets,b004_0154,0.00919453843695214,0.919453843695214,0.7
capacity_matched_deepsets,b005_0323,0.00942408007676478,0.942408007676478,0.70625
capacity_matched_deepsets,b005_0222,0.00952378970677732,0.952378970677732,0.7125
capacity_matched_deepsets,b005_0160,0.009658588835450399,0.9658588835450399,0.71875
capacity_matched_deepsets,b005_0170,0.009694670604877739,0.9694670604877739,0.725
capacity_matched_deepsets,b005_0231,0.009739289713687541,0.9739289713687541,0.73125
capacity_matched_deepsets,b005_0680,0.009776684495269219,0.9776684495269219,0.7375
capacity_matched_deepsets,b005_0503,0.00985099343491376,0.985099343491376,0.74375
capacity_matched_deepsets,b005_0690,0.01002993783989886,1.002993783989886,0.75
capacity_matched_deepsets,b005_0205,0.0101289571797261,1.01289571797261,0.75625
capacity_matched_deepsets,b005_0569,0.01025931185386214,1.025931185386214,0.7625
capacity_matched_deepsets,b005_0217,0.01057014235707578,1.057014235707578,0.76875
capacity_matched_deepsets,b005_0070,0.01057501023665798,1.057501023665798,0.775
capacity_matched_deepsets,b004_0349,0.010616473682591141,1.061647368259114,0.78125
capacity_matched_deepsets,b005_0185,0.010649749880931359,1.0649749880931358,0.7875
capacity_matched_deepsets,b005_0505,0.01067102358478008,1.067102358478008,0.79375
capacity_matched_deepsets,b004_0244,0.01069100760534156,1.069100760534156,0.8
capacity_matched_deepsets,b005_0310,0.01073115018547552,1.073115018547552,0.80625
capacity_matched_deepsets,b005_0578,0.0109445404810983,1.09445404810983,0.8125
capacity_matched_deepsets,b005_0446,0.01095683794529706,1.095683794529706,0.81875
capacity_matched_deepsets,b005_0004,0.01101939934687532,1.101939934687532,0.825
capacity_matched_deepsets,b005_0449,0.011035752907151041,1.1035752907151042,0.83125
capacity_matched_deepsets,b004_0282,0.0111920574649435,1.1192057464943501,0.8375
capacity_matched_deepsets,b005_0219,0.011337363231377458,1.1337363231377457,0.84375
capacity_matched_deepsets,b005_0086,0.01134705498326018,1.134705498326018,0.85
capacity_matched_deepsets,b005_0465,0.01140066395040414,1.140066395040414,0.85625
capacity_matched_deepsets,b005_0266,0.01153270006179806,1.153270006179806,0.8625
capacity_matched_deepsets,b005_0434,0.01158172725165472,1.1581727251654719,0.86875
capacity_matched_deepsets,b005_0554,0.01165609564937524,1.165609564937524,0.875
capacity_matched_deepsets,b004_0082,0.011656676977872779,1.165667697787278,0.88125
capacity_matched_deepsets,b005_0559,0.01219598299167192,1.2195982991671919,0.8875
capacity_matched_deepsets,b005_0002,0.012811015729532822,1.2811015729532822,0.89375
capacity_matched_deepsets,b005_0654,0.01283975297310308,1.283975297310308,0.9
capacity_matched_deepsets,b004_0277,0.013312637964721541,1.331263796472154,0.90625
capacity_matched_deepsets,b005_0629,0.014103779734158082,1.4103779734158082,0.9125
capacity_matched_deepsets,b005_0065,0.01419445088163746,1.419445088163746,0.91875
capacity_matched_deepsets,b004_0342,0.01432545409827932,1.432545409827932,0.925
capacity_matched_deepsets,b005_0049,0.0143691622575775,1.4369162257577501,0.93125
capacity_matched_deepsets,b005_0612,0.01474678809525532,1.4746788095255319,0.9375
capacity_matched_deepsets,b005_0361,0.01505485162383216,1.505485162383216,0.94375
capacity_matched_deepsets,b005_0302,0.0152818595776792,1.52818595776792,0.95
capacity_matched_deepsets,b005_0548,0.0153420109118594,1.53420109118594,0.95625
capacity_matched_deepsets,b005_0508,0.015374438965418239,1.537443896541824,0.9625
capacity_matched_deepsets,b005_0628,0.01572929708684074,1.572929708684074,0.96875
capacity_matched_deepsets,b005_0575,0.01574553993881722,1.5745539938817221,0.975
capacity_matched_deepsets,b005_0672,0.01796989587486762,1.7969895874867619,0.98125
capacity_matched_deepsets,b005_0019,0.01960474495760726,1.960474495760726,0.9875
capacity_matched_deepsets,b005_0303,0.02127686248840304,2.127686248840304,0.99375
capacity_matched_deepsets,b005_0431,0.03618396994520402,3.618396994520402,1.0
gnn,b005_0799,0.0022941237590351398,0.229412375903514,0.00625
gnn,b005_0757,0.00236777106269456,0.236777106269456,0.0125
gnn,b005_0773,0.00238824535588744,0.238824535588744,0.01875
gnn,b005_0758,0.0025358116040463596,0.25358116040463596,0.025
gnn,b005_0786,0.00257550829746678,0.25755082974667803,0.03125
gnn,b005_0792,0.00258768816463278,0.258768816463278,0.0375
gnn,b005_0774,0.0025922187039109,0.25922187039109,0.04375
gnn,b005_0805,0.00267089957096534,0.267089957096534,0.05
gnn,b005_0714,0.00276257444600586,0.276257444600586,0.05625
gnn,b005_0736,0.00286653471774736,0.286653471774736,0.0625
gnn,b005_0784,0.00291638472041138,0.291638472041138,0.06875
gnn,b005_0733,0.0029717615393341197,0.29717615393341196,0.075
gnn,b005_0737,0.0031680908359464598,0.316809083594646,0.08125
gnn,b005_0727,0.00317010625464014,0.317010625464014,0.0875
gnn,b005_0723,0.0032398243419459,0.32398243419459,0.09375
gnn,b005_0783,0.00356912202522398,0.356912202522398,0.1
gnn,b004_0326,0.00480125072549596,0.480125072549596,0.10625
gnn,b005_0298,0.0051154692153460996,0.51154692153461,0.1125
gnn,b005_0092,0.00528138729392502,0.528138729392502,0.11875
gnn,b004_0356,0.00533202180608368,0.533202180608368,0.125
gnn,b005_0119,0.00534901351469456,0.534901351469456,0.13125
gnn,b005_0438,0.005381752721598821,0.538175272159882,0.1375
gnn,b005_0181,0.0054141615257888,0.54141615257888,0.14375
gnn,b004_0012,0.00573729209479734,0.5737292094797339,0.15
gnn,b004_0008,0.0060120463859838795,0.6012046385983879,0.15625
gnn,b005_0442,0.006070214827529679,0.607021482752968,0.1625
gnn,b004_0084,0.00621203276954708,0.621203276954708,0.16875
gnn,b004_0022,0.00624293411364316,0.624293411364316,0.175
gnn,b005_0172,0.0062532184553927605,0.6253218455392761,0.18125
gnn,b005_0196,0.00627231285220284,0.627231285220284,0.1875
gnn,b005_0047,0.006315198955965761,0.6315198955965761,0.19375
gnn,b004_0313,0.00640342137852648,0.640342137852648,0.2
gnn,b005_0199,0.006425349341064141,0.642534934106414,0.20625
gnn,b004_0106,0.0064522319274847,0.6452231927484701,0.2125
gnn,b004_0065,0.0064901475901486,0.64901475901486,0.21875
gnn,b005_0380,0.0065718586694021005,0.6571858669402101,0.225
gnn,b004_0259,0.006577738679823281,0.6577738679823281,0.23125
gnn,b004_0192,0.00662742823850908,0.662742823850908,0.2375
gnn,b004_0029,0.0067078038805820405,0.6707803880582041,0.24375
gnn,b005_0418,0.00674972666091604,0.674972666091604,0.25
gnn,b005_0107,0.006826879670385419,0.682687967038542,0.25625
gnn,b004_0270,0.00696100725746544,0.696100725746544,0.2625
gnn,b005_0025,0.00696876458212974,0.696876458212974,0.26875
gnn,b005_0513,0.0069693803787231005,0.69693803787231,0.275
gnn,b005_0273,0.00697283884052366,0.697283884052366,0.28125
gnn,b004_0024,0.006998287886381099,0.6998287886381099,0.2875
gnn,b005_0120,0.007086057106002399,0.7086057106002399,0.29375
gnn,b004_0198,0.007097970816444139,0.7097970816444139,0.3
gnn,b005_0086,0.0071124831794714795,0.7112483179471479,0.30625
gnn,b005_0198,0.00713544136188064,0.713544136188064,0.3125
gnn,b005_0444,0.00713979655601932,0.713979655601932,0.31875
gnn,b005_0087,0.00716712930407674,0.716712930407674,0.325
gnn,b005_0610,0.0072533305551184205,0.725333055511842,0.33125
gnn,b004_0039,0.00728472709411476,0.728472709411476,0.3375
gnn,b005_0062,0.007305234401929539,0.7305234401929539,0.34375
gnn,b005_0482,0.0073161484398802405,0.731614843988024,0.35
gnn,b005_0709,0.0073782310622637,0.73782310622637,0.35625
gnn,b004_0003,0.007425641011996301,0.7425641011996301,0.3625
gnn,b005_0040,0.007456256156084901,0.74562561560849,0.36875
gnn,b004_0321,0.00749882596438044,0.749882596438044,0.375
gnn,b005_0350,0.00757117944418402,0.757117944418402,0.38125
gnn,b004_0241,0.0075888666217444,0.75888666217444,0.3875
gnn,b005_0133,0.0076139025634429,0.7613902563442899,0.39375
gnn,b004_0088,0.00769569624642852,0.7695696246428521,0.4
gnn,b005_0242,0.00770317796068108,0.770317796068108,0.40625
gnn,b004_0367,0.00771641594464656,0.771641594464656,0.4125
gnn,b005_0098,0.007745281301560899,0.7745281301560899,0.41875
gnn,b005_0376,0.007745766883990759,0.7745766883990759,0.425
gnn,b005_0222,0.00775457842916734,0.775457842916734,0.43125
gnn,b004_0311,0.00777905996217098,0.777905996217098,0.4375
gnn,b005_0660,0.007789284186284999,0.7789284186284999,0.44375
gnn,b004_0197,0.00782942801225376,0.782942801225376,0.45
gnn,b005_0627,0.00783246569946158,0.7832465699461579,0.45625
gnn,b005_0121,0.00783910177281642,0.7839101772816419,0.4625
gnn,b005_0449,0.0078627771285713,0.7862777128571301,0.46875
gnn,b004_0258,0.00787743340994488,0.787743340994488,0.475
gnn,b005_0544,0.007924713072229559,0.7924713072229559,0.48125
gnn,b004_0244,0.007974561071786679,0.7974561071786679,0.4875
gnn,b004_0140,0.008050380280760421,0.8050380280760421,0.49375
gnn,b004_0300,0.008059894317974759,0.805989431797476,0.5
gnn,b005_0493,0.00808851065450022,0.8088510654500219,0.50625
gnn,b005_0537,0.00812104423759406,0.812104423759406,0.5125
gnn,b005_0378,0.00813403710967198,0.813403710967198,0.51875
gnn,b005_0460,0.008139406022478281,0.8139406022478282,0.525
gnn,b004_0181,0.00828022248432278,0.828022248432278,0.53125
gnn,b004_0070,0.00831571022262332,0.8315710222623319,0.5375
gnn,b005_0209,0.00835327183614006,0.835327183614006,0.54375
gnn,b004_0350,0.008372999849866619,0.8372999849866619,0.55
gnn,b004_0215,0.00847527360329858,0.847527360329858,0.55625
gnn,b005_0160,0.008493800827714221,0.8493800827714221,0.5625
gnn,b005_0545,0.00857379010221992,0.8573790102219919,0.56875
gnn,b004_0006,0.008608848564937441,0.8608848564937441,0.575
gnn,b004_0115,0.00861981960593672,0.861981960593672,0.58125
gnn,b005_0004,0.0086781465616382,0.86781465616382,0.5875
gnn,b005_0323,0.00877267669458854,0.8772676694588539,0.59375
gnn,b004_0388,0.0088120877987048,0.88120877987048,0.6
gnn,b005_0541,0.00884521381288272,0.8845213812882721,0.60625
gnn,b005_0345,0.00896262311544572,0.896262311544572,0.6125
gnn,b004_0082,0.009058294750627879,0.9058294750627879,0.61875
gnn,b004_0263,0.00912296106336542,0.9122961063365419,0.625
gnn,b004_0282,0.00914178617665018,0.914178617665018,0.63125
gnn,b004_0108,0.00917455219343056,0.9174552193430561,0.6375
gnn,b005_0033,0.00927603266766808,0.927603266766808,0.64375
gnn,b004_0013,0.00935252964740888,0.935252964740888,0.65
gnn,b005_0651,0.00943972214323568,0.9439722143235679,0.65625
gnn,b004_0253,0.00962473969967632,0.962473969967632,0.6625
gnn,b005_0231,0.00964873606552838,0.9648736065528379,0.66875
gnn,b005_0205,0.00983583585160672,0.983583585160672,0.675
gnn,b005_0684,0.0099934240833657,0.9993424083365701,0.68125
gnn,b005_0604,0.010028413964099519,1.0028413964099518,0.6875
gnn,b005_0505,0.0100546737430525,1.00546737430525,0.69375
gnn,b005_0503,0.01009926908328882,1.009926908328882,0.7
gnn,b004_0277,0.01017084252394608,1.017084252394608,0.70625
gnn,b004_0378,0.01021789281827498,1.021789281827498,0.7125
gnn,b005_0211,0.0102431205452465,1.02431205452465,0.71875
gnn,b005_0266,0.010243421988409041,1.024342198840904,0.725
gnn,b004_0154,0.01029462714175704,1.029462714175704,0.73125
gnn,b005_0356,0.01033161888357062,1.033161888357062,0.7375
gnn,b005_0217,0.0103519747980305,1.0351974798030499,0.74375
gnn,b005_0219,0.010415355030630399,1.0415355030630398,0.75
gnn,b005_0049,0.01049847816590398,1.049847816590398,0.75625
gnn,b005_0290,0.01063392417291632,1.063392417291632,0.7625
gnn,b005_0626,0.01073788033157092,1.073788033157092,0.76875
gnn,b005_0688,0.01105640677155038,1.105640677155038,0.775
gnn,b005_0361,0.01109344270385676,1.109344270385676,0.78125
gnn,b005_0680,0.01111746987358464,1.111746987358464,0.7875
gnn,b004_0185,0.011121753126871359,1.1121753126871359,0.79375
gnn,b004_0349,0.0111479466811555,1.11479466811555,0.8
gnn,b005_0654,0.011305152148496861,1.1305152148496862,0.80625
gnn,b004_0168,0.01131741287278344,1.1317412872783439,0.8125
gnn,b005_0170,0.01141231919898356,1.141231919898356,0.81875
gnn,b005_0612,0.01160148079278034,1.160148079278034,0.825
gnn,b005_0002,0.01164071967855824,1.164071967855824,0.83125
gnn,b004_0342,0.01170415575387044,1.170415575387044,0.8375
gnn,b005_0070,0.01184818445414786,1.1848184454147859,0.84375
gnn,b005_0446,0.01206099742748698,1.2060997427486981,0.85
gnn,b005_0672,0.0121008509006656,1.2100850900665598,0.85625
gnn,b005_0578,0.01212798708775,1.212798708775,0.8625
gnn,b005_0569,0.012281380813629821,1.228138081362982,0.86875
gnn,b005_0310,0.01237826552547386,1.237826552547386,0.875
gnn,b005_0467,0.01260986591948832,1.2609865919488321,0.88125
gnn,b005_0554,0.0128887029944873,1.28887029944873,0.8875
gnn,b005_0465,0.012981555842962378,1.2981555842962378,0.89375
gnn,b005_0690,0.0129886394641438,1.2988639464143799,0.9
gnn,b005_0470,0.013127355595103979,1.3127355595103978,0.90625
gnn,b004_0217,0.01319711638278646,1.319711638278646,0.9125
gnn,b005_0302,0.0132704106999225,1.32704106999225,0.91875
gnn,b005_0516,0.01352168262981972,1.352168262981972,0.925
gnn,b005_0065,0.013773650663797921,1.377365066379792,0.93125
gnn,b005_0629,0.01394502334907402,1.394502334907402,0.9375
gnn,b005_0185,0.013993335161052719,1.3993335161052718,0.94375
gnn,b005_0508,0.01415059000986516,1.415059000986516,0.95
gnn,b005_0559,0.0147506912223628,1.47506912223628,0.95625
gnn,b005_0434,0.015391133701214959,1.5391133701214958,0.9625
gnn,b005_0628,0.016469221330079838,1.6469221330079837,0.96875
gnn,b005_0019,0.01666646975962838,1.6666469759628382,0.975
gnn,b005_0575,0.017443353426261,1.7443353426261001,0.98125
