protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions
lcro_9_15,attention_vs_sum_GNN,q0.8_recall,gnn,set_attention,0.0008849557522123686,0.0,0.005150214592274499,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.8_false_positive_rate,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.8_balanced_accuracy,gnn,set_attention,0.0004424778761062953,0.0,0.0025751072961373023,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.8_conditional_timing_MAE_s,gnn,set_attention,-0.5623598820059001,-2.692270579756559,1.8053824706024888,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.8_conditional_timing_median_abs_s,gnn,set_attention,0.0,-36.0,24.149999999999864,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.8_conditional_timing_bias_s,gnn,set_attention,-1.5733333333333341,-5.81885943131758,2.6088115942028924,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.6_recall,gnn,set_attention,-0.0009132420091324533,-0.005310324483775797,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.6_false_positive_rate,gnn,set_attention,0.0,0.0,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.6_balanced_accuracy,gnn,set_attention,-0.0004566210045663377,-0.002655162241887954,0.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.6_conditional_timing_MAE_s,gnn,set_attention,-3.1501822294834767,-8.055977531857815,1.375243873296911,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.6_conditional_timing_median_abs_s,gnn,set_attention,-24.0,-60.0,24.0,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,q0.6_conditional_timing_bias_s,gnn,set_attention,-2.6203342968455416,-12.866216216216216,10.984999478569186,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,final_spearman,gnn,set_attention,0.0014748107255607712,3.2594819488140915e-06,0.0033520443498953807,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,final_equal_family_spearman,gnn,set_attention,0.019144174922885115,-0.027489020753941412,0.0651721319814521,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,final_pairwise_order_agreement,gnn,set_attention,0.0031560490940969466,5.424738306117363e-06,0.006209389546653529,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,final_equal_family_pairwise_order_agreement,gnn,set_attention,0.010163623109914699,-0.011391986755811438,0.03198053681681183,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,time_average_spearman,gnn,set_attention,0.0020871773619739464,-9.520777815850699e-05,0.004910727717796042,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,time_average_equal_family_spearman,gnn,set_attention,-0.007835272060392917,-0.06774857726388855,0.04509144277018499,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,time_average_pairwise_order_agreement,gnn,set_attention,0.0036762127410870926,5.7294454332756994e-05,0.007646769305064166,ESTIMATED,5,1000,1000
lcro_9_15,attention_vs_sum_GNN,time_average_equal_family_pairwise_order_agreement,gnn,set_attention,-0.002489867083217412,-0.02867335372003073,0.018398388174426274,ESTIMATED,5,1000,1000
