protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_smoldering,mean_vs_sum,q0.8_conditional_timing_median_abs_s,gnn,gnn_mean,-24.0,-120.0,72.0,ESTIMATED,5,617,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,24.0,-72.0,120.0,ESTIMATED,5,617,1000,Neither sign of a signed-bias change is automatically better
loco_smoldering,mean_vs_sum,q0.6_recall,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,0.0,0.0,0.0,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_smoldering,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,,,,NOT_ESTIMABLE_ON_ALL_PAIRED_SEEDS,5,0,1000,Neither sign of a signed-bias change is automatically better
loco_smoldering,mean_vs_sum,final_spearman,gnn,gnn_mean,0.018197591004872837,-0.01997862487900108,0.06713132452744576,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,0.018197591004872837,-0.01997862487900108,0.06713132452744576,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,0.016183816183816147,-0.020904630890598568,0.060469767441860285,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,0.016183816183816147,-0.020904630890598568,0.060469767441860285,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,time_average_spearman,gnn,gnn_mean,0.0009028336264393921,-0.0021403591497809763,0.007463948548548786,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,0.0009028336264393921,-0.0021403591497809763,0.007463948548548786,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,0.0,-0.004446969696969727,0.006648506948270535,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_smoldering,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,0.0,-0.004446969696969727,0.006648506948270535,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
