example,sample_id,model,seed,time_s,prediction
2,b005_0622,capacity_matched_deepsets,45,3360.0,0.535584568977356
2,b005_0622,capacity_matched_deepsets,45,3420.0,0.5860370993614197
2,b005_0622,capacity_matched_deepsets,45,3480.0,0.6678805947303772
2,b005_0622,capacity_matched_deepsets,45,3540.0,0.783624529838562
2,b005_0622,capacity_matched_deepsets,45,3600.0,0.9325889945030212
2,b005_0622,capacity_matched_deepsets,46,0.0,0.9973903298377991
2,b005_0622,capacity_matched_deepsets,46,60.0,0.9974396228790283
2,b005_0622,capacity_matched_deepsets,46,120.0,0.9974278807640076
2,b005_0622,capacity_matched_deepsets,46,180.0,0.9974262118339539
2,b005_0622,capacity_matched_deepsets,46,240.0,0.997420072555542
2,b005_0622,capacity_matched_deepsets,46,300.0,0.9974015951156616
2,b005_0622,capacity_matched_deepsets,46,360.0,0.9973388314247131
2,b005_0622,capacity_matched_deepsets,46,420.0,0.9971094727516174
2,b005_0622,capacity_matched_deepsets,46,480.0,0.9963108897209167
2,b005_0622,capacity_matched_deepsets,46,540.0,0.9927505254745483
2,b005_0622,capacity_matched_deepsets,46,600.0,0.9680328965187073
2,b005_0622,capacity_matched_deepsets,46,660.0,0.825360894203186
2,b005_0622,capacity_matched_deepsets,46,720.0,0.7520151138305664
2,b005_0622,capacity_matched_deepsets,46,780.0,0.7381629943847656
2,b005_0622,capacity_matched_deepsets,46,840.0,0.7416106462478638
2,b005_0622,capacity_matched_deepsets,46,900.0,0.7432211637496948
2,b005_0622,capacity_matched_deepsets,46,960.0,0.7344099879264832
2,b005_0622,capacity_matched_deepsets,46,1020.0,0.7109306454658508
2,b005_0622,capacity_matched_deepsets,46,1080.0,0.6744087934494019
2,b005_0622,capacity_matched_deepsets,46,1140.0,0.6433601975440979
2,b005_0622,capacity_matched_deepsets,46,1200.0,0.6193253397941589
2,b005_0622,capacity_matched_deepsets,46,1260.0,0.5989406108856201
2,b005_0622,capacity_matched_deepsets,46,1320.0,0.5807939171791077
2,b005_0622,capacity_matched_deepsets,46,1380.0,0.5650585889816284
2,b005_0622,capacity_matched_deepsets,46,1440.0,0.5515174269676208
2,b005_0622,capacity_matched_deepsets,46,1500.0,0.5391263961791992
2,b005_0622,capacity_matched_deepsets,46,1560.0,0.5272306799888611
2,b005_0622,capacity_matched_deepsets,46,1620.0,0.5192455649375916
2,b005_0622,capacity_matched_deepsets,46,1680.0,0.517183780670166
2,b005_0622,capacity_matched_deepsets,46,1740.0,0.5175621509552002
2,b005_0622,capacity_matched_deepsets,46,1800.0,0.5206219553947449
2,b005_0622,capacity_matched_deepsets,46,1860.0,0.5254426598548889
2,b005_0622,capacity_matched_deepsets,46,1920.0,0.5321336388587952
2,b005_0622,capacity_matched_deepsets,46,1980.0,0.5404292941093445
2,b005_0622,capacity_matched_deepsets,46,2040.0,0.5501324534416199
2,b005_0622,capacity_matched_deepsets,46,2100.0,0.5613144040107727
2,b005_0622,capacity_matched_deepsets,46,2160.0,0.572737455368042
2,b005_0622,capacity_matched_deepsets,46,2220.0,0.5838501453399658
2,b005_0622,capacity_matched_deepsets,46,2280.0,0.5951354503631592
2,b005_0622,capacity_matched_deepsets,46,2340.0,0.6067093014717102
2,b005_0622,capacity_matched_deepsets,46,2400.0,0.618655264377594
2,b005_0622,capacity_matched_deepsets,46,2460.0,0.6311997771263123
2,b005_0622,capacity_matched_deepsets,46,2520.0,0.638586163520813
2,b005_0622,capacity_matched_deepsets,46,2580.0,0.6431713700294495
2,b005_0622,capacity_matched_deepsets,46,2640.0,0.6504573822021484
2,b005_0622,capacity_matched_deepsets,46,2700.0,0.6637823581695557
2,b005_0622,capacity_matched_deepsets,46,2760.0,0.7156714797019958
2,b005_0622,capacity_matched_deepsets,46,2820.0,0.7854066491127014
2,b005_0622,capacity_matched_deepsets,46,2880.0,0.8772068619728088
2,b005_0622,capacity_matched_deepsets,46,2940.0,0.9492389559745789
2,b005_0622,capacity_matched_deepsets,46,3000.0,0.9806523323059082
2,b005_0622,capacity_matched_deepsets,46,3060.0,0.9913877844810486
2,b005_0622,capacity_matched_deepsets,46,3120.0,0.9940000772476196
2,b005_0622,capacity_matched_deepsets,46,3180.0,0.9944714307785034
2,b005_0622,capacity_matched_deepsets,46,3240.0,0.9945468902587891
2,b005_0622,capacity_matched_deepsets,46,3300.0,0.9946333169937134
2,b005_0622,capacity_matched_deepsets,46,3360.0,0.9946181178092957
2,b005_0622,capacity_matched_deepsets,46,3420.0,0.9945789575576782
2,b005_0622,capacity_matched_deepsets,46,3480.0,0.9945297837257385
2,b005_0622,capacity_matched_deepsets,46,3540.0,0.9944802522659302
2,b005_0622,capacity_matched_deepsets,46,3600.0,0.9944382905960083
2,b005_0622,gnn,42,0.0,0.9978439807891846
2,b005_0622,gnn,42,60.0,0.9978845715522766
2,b005_0622,gnn,42,120.0,0.9978786706924438
2,b005_0622,gnn,42,180.0,0.9978634715080261
2,b005_0622,gnn,42,240.0,0.9978468418121338
2,b005_0622,gnn,42,300.0,0.997784435749054
2,b005_0622,gnn,42,360.0,0.9976248145103455
2,b005_0622,gnn,42,420.0,0.9972094893455505
2,b005_0622,gnn,42,480.0,0.9960882663726807
2,b005_0622,gnn,42,540.0,0.9913950562477112
2,b005_0622,gnn,42,600.0,0.9627076387405396
2,b005_0622,gnn,42,660.0,0.8274245262145996
2,b005_0622,gnn,42,720.0,0.7615997195243835
2,b005_0622,gnn,42,780.0,0.739322304725647
2,b005_0622,gnn,42,840.0,0.7369009256362915
2,b005_0622,gnn,42,900.0,0.7341963648796082
2,b005_0622,gnn,42,960.0,0.7240663170814514
2,b005_0622,gnn,42,1020.0,0.6947245597839355
2,b005_0622,gnn,42,1080.0,0.6636431217193604
2,b005_0622,gnn,42,1140.0,0.6384357810020447
2,b005_0622,gnn,42,1200.0,0.6188108325004578
2,b005_0622,gnn,42,1260.0,0.6020915508270264
2,b005_0622,gnn,42,1320.0,0.5872629284858704
2,b005_0622,gnn,42,1380.0,0.5737358927726746
2,b005_0622,gnn,42,1440.0,0.5613189935684204
2,b005_0622,gnn,42,1500.0,0.5487538576126099
2,b005_0622,gnn,42,1560.0,0.5366359949111938
2,b005_0622,gnn,42,1620.0,0.5289644598960876
2,b005_0622,gnn,42,1680.0,0.527285099029541
2,b005_0622,gnn,42,1740.0,0.5276432037353516
2,b005_0622,gnn,42,1800.0,0.5286428332328796
2,b005_0622,gnn,42,1860.0,0.5313027501106262
2,b005_0622,gnn,42,1920.0,0.5338243842124939
2,b005_0622,gnn,42,1980.0,0.5319172143936157
2,b005_0622,gnn,42,2040.0,0.5293001532554626
2,b005_0622,gnn,42,2100.0,0.5274977684020996
2,b005_0622,gnn,42,2160.0,0.5261861085891724
2,b005_0622,gnn,42,2220.0,0.5254521369934082
2,b005_0622,gnn,42,2280.0,0.5251667499542236
2,b005_0622,gnn,42,2340.0,0.5245389938354492
2,b005_0622,gnn,42,2400.0,0.5233475565910339
2,b005_0622,gnn,42,2460.0,0.5214484930038452
2,b005_0622,gnn,42,2520.0,0.5187804698944092
2,b005_0622,gnn,42,2580.0,0.5160045027732849
2,b005_0622,gnn,42,2640.0,0.5127948522567749
2,b005_0622,gnn,42,2700.0,0.5096315741539001
2,b005_0622,gnn,42,2760.0,0.5077511668205261
2,b005_0622,gnn,42,2820.0,0.5060741901397705
2,b005_0622,gnn,42,2880.0,0.5042722821235657
2,b005_0622,gnn,42,2940.0,0.5007652640342712
2,b005_0622,gnn,42,3000.0,0.5020490288734436
2,b005_0622,gnn,42,3060.0,0.5186591744422913
2,b005_0622,gnn,42,3120.0,0.5304582118988037
2,b005_0622,gnn,42,3180.0,0.5652487874031067
2,b005_0622,gnn,42,3240.0,0.6243346929550171
2,b005_0622,gnn,42,3300.0,0.6892094612121582
2,b005_0622,gnn,42,3360.0,0.7292242646217346
2,b005_0622,gnn,42,3420.0,0.7547944188117981
2,b005_0622,gnn,42,3480.0,0.7724680304527283
2,b005_0622,gnn,42,3540.0,0.7869707942008972
2,b005_0622,gnn,42,3600.0,0.8006832599639893
2,b005_0622,gnn,43,0.0,0.9982038736343384
2,b005_0622,gnn,43,60.0,0.998343825340271
2,b005_0622,gnn,43,120.0,0.9983888864517212
2,b005_0622,gnn,43,180.0,0.998386025428772
2,b005_0622,gnn,43,240.0,0.9983532428741455
2,b005_0622,gnn,43,300.0,0.9982802867889404
2,b005_0622,gnn,43,360.0,0.9981245398521423
2,b005_0622,gnn,43,420.0,0.9977303147315979
2,b005_0622,gnn,43,480.0,0.996552586555481
2,b005_0622,gnn,43,540.0,0.9925958514213562
2,b005_0622,gnn,43,600.0,0.9690034985542297
2,b005_0622,gnn,43,660.0,0.8306953310966492
2,b005_0622,gnn,43,720.0,0.723233163356781
2,b005_0622,gnn,43,780.0,0.7242862582206726
2,b005_0622,gnn,43,840.0,0.7257938385009766
2,b005_0622,gnn,43,900.0,0.7262352705001831
2,b005_0622,gnn,43,960.0,0.7253140807151794
2,b005_0622,gnn,43,1020.0,0.706126868724823
2,b005_0622,gnn,43,1080.0,0.6731159687042236
2,b005_0622,gnn,43,1140.0,0.6423466801643372
2,b005_0622,gnn,43,1200.0,0.6186043620109558
2,b005_0622,gnn,43,1260.0,0.5993226766586304
2,b005_0622,gnn,43,1320.0,0.5820476412773132
2,b005_0622,gnn,43,1380.0,0.5660734176635742
2,b005_0622,gnn,43,1440.0,0.5534597039222717
2,b005_0622,gnn,43,1500.0,0.5414058566093445
2,b005_0622,gnn,43,1560.0,0.5289644002914429
2,b005_0622,gnn,43,1620.0,0.5180429816246033
2,b005_0622,gnn,43,1680.0,0.5110744833946228
2,b005_0622,gnn,43,1740.0,0.5065789222717285
2,b005_0622,gnn,43,1800.0,0.5044806003570557
2,b005_0622,gnn,43,1860.0,0.50444495677948
2,b005_0622,gnn,43,1920.0,0.5086168646812439
2,b005_0622,gnn,43,1980.0,0.5174720287322998
2,b005_0622,gnn,43,2040.0,0.5244672894477844
2,b005_0622,gnn,43,2100.0,0.5299866795539856
2,b005_0622,gnn,43,2160.0,0.5308519601821899
2,b005_0622,gnn,43,2220.0,0.5319293737411499
2,b005_0622,gnn,43,2280.0,0.5331338047981262
2,b005_0622,gnn,43,2340.0,0.534050464630127
2,b005_0622,gnn,43,2400.0,0.5315971374511719
2,b005_0622,gnn,43,2460.0,0.5290228128433228
2,b005_0622,gnn,43,2520.0,0.5252249240875244
2,b005_0622,gnn,43,2580.0,0.5216248631477356
2,b005_0622,gnn,43,2640.0,0.518223226070404
2,b005_0622,gnn,43,2700.0,0.5150270462036133
2,b005_0622,gnn,43,2760.0,0.5108493566513062
2,b005_0622,gnn,43,2820.0,0.5051924586296082
2,b005_0622,gnn,43,2880.0,0.49912771582603455
2,b005_0622,gnn,43,2940.0,0.492938756942749
2,b005_0622,gnn,43,3000.0,0.48412880301475525
2,b005_0622,gnn,43,3060.0,0.4729894697666168
2,b005_0622,gnn,43,3120.0,0.46318161487579346
2,b005_0622,gnn,43,3180.0,0.45721372961997986
2,b005_0622,gnn,43,3240.0,0.45343396067619324
2,b005_0622,gnn,43,3300.0,0.4538346529006958
2,b005_0622,gnn,43,3360.0,0.46039941906929016
2,b005_0622,gnn,43,3420.0,0.47215262055397034
2,b005_0622,gnn,43,3480.0,0.4861323833465576
2,b005_0622,gnn,43,3540.0,0.4999080002307892
2,b005_0622,gnn,43,3600.0,0.5302488803863525
2,b005_0622,gnn,44,0.0,0.9983454942703247
2,b005_0622,gnn,44,60.0,0.9984342455863953
2,b005_0622,gnn,44,120.0,0.9984639883041382
2,b005_0622,gnn,44,180.0,0.9984519481658936
2,b005_0622,gnn,44,240.0,0.998382568359375
2,b005_0622,gnn,44,300.0,0.9982129335403442
2,b005_0622,gnn,44,360.0,0.9978487491607666
2,b005_0622,gnn,44,420.0,0.9969924688339233
2,b005_0622,gnn,44,480.0,0.9947750568389893
2,b005_0622,gnn,44,540.0,0.9876569509506226
2,b005_0622,gnn,44,600.0,0.9557074308395386
2,b005_0622,gnn,44,660.0,0.7959756851196289
2,b005_0622,gnn,44,720.0,0.7219029664993286
2,b005_0622,gnn,44,780.0,0.7216395735740662
2,b005_0622,gnn,44,840.0,0.722762942314148
2,b005_0622,gnn,44,900.0,0.7207845449447632
2,b005_0622,gnn,44,960.0,0.7162072658538818
2,b005_0622,gnn,44,1020.0,0.6965122818946838
2,b005_0622,gnn,44,1080.0,0.6637210845947266
2,b005_0622,gnn,44,1140.0,0.6321913003921509
2,b005_0622,gnn,44,1200.0,0.6090365648269653
2,b005_0622,gnn,44,1260.0,0.5907087922096252
2,b005_0622,gnn,44,1320.0,0.5749788284301758
2,b005_0622,gnn,44,1380.0,0.5605315566062927
2,b005_0622,gnn,44,1440.0,0.5482996106147766
2,b005_0622,gnn,44,1500.0,0.5362251400947571
2,b005_0622,gnn,44,1560.0,0.5242021083831787
2,b005_0622,gnn,44,1620.0,0.5165998935699463
2,b005_0622,gnn,44,1680.0,0.5147148966789246
2,b005_0622,gnn,44,1740.0,0.5160003900527954
2,b005_0622,gnn,44,1800.0,0.5197051167488098
2,b005_0622,gnn,44,1860.0,0.5243696570396423
2,b005_0622,gnn,44,1920.0,0.5302685499191284
2,b005_0622,gnn,44,1980.0,0.5371171236038208
2,b005_0622,gnn,44,2040.0,0.5446053147315979
2,b005_0622,gnn,44,2100.0,0.5527915954589844
2,b005_0622,gnn,44,2160.0,0.5618148446083069
2,b005_0622,gnn,44,2220.0,0.5710580348968506
2,b005_0622,gnn,44,2280.0,0.5805009603500366
2,b005_0622,gnn,44,2340.0,0.5895594954490662
2,b005_0622,gnn,44,2400.0,0.5984979271888733
2,b005_0622,gnn,44,2460.0,0.606947124004364
2,b005_0622,gnn,44,2520.0,0.6136722564697266
2,b005_0622,gnn,44,2580.0,0.6176422238349915
2,b005_0622,gnn,44,2640.0,0.6186016798019409
2,b005_0622,gnn,44,2700.0,0.6178702116012573
2,b005_0622,gnn,44,2760.0,0.6146852970123291
2,b005_0622,gnn,44,2820.0,0.6245327591896057
2,b005_0622,gnn,44,2880.0,0.6468079686164856
2,b005_0622,gnn,44,2940.0,0.6845678091049194
2,b005_0622,gnn,44,3000.0,0.7817972898483276
2,b005_0622,gnn,44,3060.0,0.8402360081672668
2,b005_0622,gnn,44,3120.0,0.8789638876914978
2,b005_0622,gnn,44,3180.0,0.8936655521392822
2,b005_0622,gnn,44,3240.0,0.8998660445213318
2,b005_0622,gnn,44,3300.0,0.9034414887428284
2,b005_0622,gnn,44,3360.0,0.9009824395179749
2,b005_0622,gnn,44,3420.0,0.8952817320823669
2,b005_0622,gnn,44,3480.0,0.8893723487854004
2,b005_0622,gnn,44,3540.0,0.8822049498558044
2,b005_0622,gnn,44,3600.0,0.8738952875137329
2,b005_0622,gnn,45,0.0,0.9967383742332458
2,b005_0622,gnn,45,60.0,0.9970763921737671
2,b005_0622,gnn,45,120.0,0.9971837401390076
2,b005_0622,gnn,45,180.0,0.9971951246261597
2,b005_0622,gnn,45,240.0,0.9971591234207153
2,b005_0622,gnn,45,300.0,0.9970698356628418
2,b005_0622,gnn,45,360.0,0.9968670010566711
2,b005_0622,gnn,45,420.0,0.9964137673377991
2,b005_0622,gnn,45,480.0,0.9952265024185181
2,b005_0622,gnn,45,540.0,0.9909411072731018
2,b005_0622,gnn,45,600.0,0.9646563529968262
2,b005_0622,gnn,45,660.0,0.8246753215789795
2,b005_0622,gnn,45,720.0,0.758216142654419
2,b005_0622,gnn,45,780.0,0.7410210967063904
2,b005_0622,gnn,45,840.0,0.736873984336853
2,b005_0622,gnn,45,900.0,0.7331244945526123
2,b005_0622,gnn,45,960.0,0.718643307685852
2,b005_0622,gnn,45,1020.0,0.6928651332855225
2,b005_0622,gnn,45,1080.0,0.6612752676010132
2,b005_0622,gnn,45,1140.0,0.6342939138412476
2,b005_0622,gnn,45,1200.0,0.6114832162857056
2,b005_0622,gnn,45,1260.0,0.5909497737884521
2,b005_0622,gnn,45,1320.0,0.572357177734375
2,b005_0622,gnn,45,1380.0,0.5554433465003967
2,b005_0622,gnn,45,1440.0,0.5396604537963867
2,b005_0622,gnn,45,1500.0,0.5270153284072876
2,b005_0622,gnn,45,1560.0,0.5153167247772217
2,b005_0622,gnn,45,1620.0,0.5090020895004272
2,b005_0622,gnn,45,1680.0,0.5062919855117798
2,b005_0622,gnn,45,1740.0,0.5050305128097534
2,b005_0622,gnn,45,1800.0,0.5047652125358582
2,b005_0622,gnn,45,1860.0,0.5037115812301636
2,b005_0622,gnn,45,1920.0,0.5029220581054688
2,b005_0622,gnn,45,1980.0,0.503748893737793
2,b005_0622,gnn,45,2040.0,0.5062465667724609
2,b005_0622,gnn,45,2100.0,0.508514404296875
2,b005_0622,gnn,45,2160.0,0.5103629231452942
2,b005_0622,gnn,45,2220.0,0.5099402666091919
2,b005_0622,gnn,45,2280.0,0.5081679821014404
2,b005_0622,gnn,45,2340.0,0.5066397786140442
2,b005_0622,gnn,45,2400.0,0.505244791507721
2,b005_0622,gnn,45,2460.0,0.5038368701934814
2,b005_0622,gnn,45,2520.0,0.5022729635238647
2,b005_0622,gnn,45,2580.0,0.5004337430000305
2,b005_0622,gnn,45,2640.0,0.4982302486896515
2,b005_0622,gnn,45,2700.0,0.49568140506744385
2,b005_0622,gnn,45,2760.0,0.4920659363269806
2,b005_0622,gnn,45,2820.0,0.4869931936264038
2,b005_0622,gnn,45,2880.0,0.4804232120513916
2,b005_0622,gnn,45,2940.0,0.46743619441986084
2,b005_0622,gnn,45,3000.0,0.4527474641799927
2,b005_0622,gnn,45,3060.0,0.4398829936981201
2,b005_0622,gnn,45,3120.0,0.42796820402145386
2,b005_0622,gnn,45,3180.0,0.4187171459197998
2,b005_0622,gnn,45,3240.0,0.409268856048584
2,b005_0622,gnn,45,3300.0,0.41042155027389526
2,b005_0622,gnn,45,3360.0,0.41151806712150574
2,b005_0622,gnn,45,3420.0,0.41590213775634766
2,b005_0622,gnn,45,3480.0,0.42162537574768066
2,b005_0622,gnn,45,3540.0,0.42933180928230286
2,b005_0622,gnn,45,3600.0,0.4418015480041504
2,b005_0622,gnn,46,0.0,0.9967876672744751
2,b005_0622,gnn,46,60.0,0.9969887137413025
2,b005_0622,gnn,46,120.0,0.9970494508743286
2,b005_0622,gnn,46,180.0,0.9970597624778748
2,b005_0622,gnn,46,240.0,0.9970414042472839
2,b005_0622,gnn,46,300.0,0.9969893097877502
2,b005_0622,gnn,46,360.0,0.9968865513801575
2,b005_0622,gnn,46,420.0,0.9966312050819397
2,b005_0622,gnn,46,480.0,0.9959678649902344
2,b005_0622,gnn,46,540.0,0.9937467575073242
2,b005_0622,gnn,46,600.0,0.9785510301589966
2,b005_0622,gnn,46,660.0,0.8570523262023926
2,b005_0622,gnn,46,720.0,0.7497202754020691
2,b005_0622,gnn,46,780.0,0.7371902465820312
2,b005_0622,gnn,46,840.0,0.7390256524085999
2,b005_0622,gnn,46,900.0,0.7398815751075745
2,b005_0622,gnn,46,960.0,0.7274706363677979
2,b005_0622,gnn,46,1020.0,0.7005636096000671
2,b005_0622,gnn,46,1080.0,0.6667839884757996
2,b005_0622,gnn,46,1140.0,0.6369998455047607
2,b005_0622,gnn,46,1200.0,0.6151639223098755
2,b005_0622,gnn,46,1260.0,0.5962092280387878
2,b005_0622,gnn,46,1320.0,0.5791795253753662
2,b005_0622,gnn,46,1380.0,0.56343013048172
2,b005_0622,gnn,46,1440.0,0.549423098564148
2,b005_0622,gnn,46,1500.0,0.5358501076698303
2,b005_0622,gnn,46,1560.0,0.5223194360733032
2,b005_0622,gnn,46,1620.0,0.5115108489990234
2,b005_0622,gnn,46,1680.0,0.506420373916626
2,b005_0622,gnn,46,1740.0,0.5034833550453186
2,b005_0622,gnn,46,1800.0,0.5019620060920715
2,b005_0622,gnn,46,1860.0,0.5018756985664368
2,b005_0622,gnn,46,1920.0,0.5025302171707153
2,b005_0622,gnn,46,1980.0,0.5040152072906494
2,b005_0622,gnn,46,2040.0,0.5052856802940369
2,b005_0622,gnn,46,2100.0,0.5069110989570618
2,b005_0622,gnn,46,2160.0,0.5088918209075928
2,b005_0622,gnn,46,2220.0,0.5116757750511169
2,b005_0622,gnn,46,2280.0,0.514845073223114
2,b005_0622,gnn,46,2340.0,0.5184419751167297
2,b005_0622,gnn,46,2400.0,0.5217480659484863
2,b005_0622,gnn,46,2460.0,0.5245283842086792
2,b005_0622,gnn,46,2520.0,0.526637852191925
2,b005_0622,gnn,46,2580.0,0.5282928347587585
2,b005_0622,gnn,46,2640.0,0.528945803642273
2,b005_0622,gnn,46,2700.0,0.5285238027572632
2,b005_0622,gnn,46,2760.0,0.5276910662651062
2,b005_0622,gnn,46,2820.0,0.5258709192276001
2,b005_0622,gnn,46,2880.0,0.5231249332427979
2,b005_0622,gnn,46,2940.0,0.5196568369865417
2,b005_0622,gnn,46,3000.0,0.5152748227119446
2,b005_0622,gnn,46,3060.0,0.5100714564323425
2,b005_0622,gnn,46,3120.0,0.5042500495910645
2,b005_0622,gnn,46,3180.0,0.4985772967338562
2,b005_0622,gnn,46,3240.0,0.4922984540462494
2,b005_0622,gnn,46,3300.0,0.4906049072742462
2,b005_0622,gnn,46,3360.0,0.4845598042011261
2,b005_0622,gnn,46,3420.0,0.4810835123062134
2,b005_0622,gnn,46,3480.0,0.4768758714199066
2,b005_0622,gnn,46,3540.0,0.47697797417640686
2,b005_0622,gnn,46,3600.0,0.5098190903663635
3,b005_0621,capacity_matched_deepsets,42,0.0,0.997610330581665
3,b005_0621,capacity_matched_deepsets,42,60.0,0.9976159334182739
3,b005_0621,capacity_matched_deepsets,42,120.0,0.9976045489311218
3,b005_0621,capacity_matched_deepsets,42,180.0,0.9976052045822144
3,b005_0621,capacity_matched_deepsets,42,240.0,0.9975984692573547
3,b005_0621,capacity_matched_deepsets,42,300.0,0.9975601434707642
3,b005_0621,capacity_matched_deepsets,42,360.0,0.9974557757377625
3,b005_0621,capacity_matched_deepsets,42,420.0,0.9970809817314148
3,b005_0621,capacity_matched_deepsets,42,480.0,0.995740532875061
3,b005_0621,capacity_matched_deepsets,42,540.0,0.9892886877059937
3,b005_0621,capacity_matched_deepsets,42,600.0,0.9469520449638367
3,b005_0621,capacity_matched_deepsets,42,660.0,0.8297243118286133
3,b005_0621,capacity_matched_deepsets,42,720.0,0.7707836627960205
3,b005_0621,capacity_matched_deepsets,42,780.0,0.7547705769538879
3,b005_0621,capacity_matched_deepsets,42,840.0,0.7520712018013
3,b005_0621,capacity_matched_deepsets,42,900.0,0.7470401525497437
3,b005_0621,capacity_matched_deepsets,42,960.0,0.7286145091056824
3,b005_0621,capacity_matched_deepsets,42,1020.0,0.6987526416778564
3,b005_0621,capacity_matched_deepsets,42,1080.0,0.6751611828804016
3,b005_0621,capacity_matched_deepsets,42,1140.0,0.6540442705154419
3,b005_0621,capacity_matched_deepsets,42,1200.0,0.6347949504852295
3,b005_0621,capacity_matched_deepsets,42,1260.0,0.6169514060020447
3,b005_0621,capacity_matched_deepsets,42,1320.0,0.6012464761734009
3,b005_0621,capacity_matched_deepsets,42,1380.0,0.586603045463562
3,b005_0621,capacity_matched_deepsets,42,1440.0,0.5824720859527588
3,b005_0621,capacity_matched_deepsets,42,1500.0,0.5850769877433777
3,b005_0621,capacity_matched_deepsets,42,1560.0,0.5909303426742554
3,b005_0621,capacity_matched_deepsets,42,1620.0,0.5977266430854797
3,b005_0621,capacity_matched_deepsets,42,1680.0,0.6040105223655701
3,b005_0621,capacity_matched_deepsets,42,1740.0,0.6100668907165527
3,b005_0621,capacity_matched_deepsets,42,1800.0,0.616685152053833
3,b005_0621,capacity_matched_deepsets,42,1860.0,0.6196882724761963
3,b005_0621,capacity_matched_deepsets,42,1920.0,0.6091346144676208
3,b005_0621,capacity_matched_deepsets,42,1980.0,0.5948367714881897
3,b005_0621,capacity_matched_deepsets,42,2040.0,0.580930233001709
3,b005_0621,capacity_matched_deepsets,42,2100.0,0.5663824081420898
3,b005_0621,capacity_matched_deepsets,42,2160.0,0.5553162693977356
3,b005_0621,capacity_matched_deepsets,42,2220.0,0.5483346581459045
3,b005_0621,capacity_matched_deepsets,42,2280.0,0.5427910685539246
3,b005_0621,capacity_matched_deepsets,42,2340.0,0.5387510657310486
3,b005_0621,capacity_matched_deepsets,42,2400.0,0.5362415313720703
3,b005_0621,capacity_matched_deepsets,42,2460.0,0.5347703695297241
3,b005_0621,capacity_matched_deepsets,42,2520.0,0.5342850685119629
3,b005_0621,capacity_matched_deepsets,42,2580.0,0.540766179561615
3,b005_0621,capacity_matched_deepsets,42,2640.0,0.5452328324317932
3,b005_0621,capacity_matched_deepsets,42,2700.0,0.5500580668449402
3,b005_0621,capacity_matched_deepsets,42,2760.0,0.5617011785507202
3,b005_0621,capacity_matched_deepsets,42,2820.0,0.5796203017234802
3,b005_0621,capacity_matched_deepsets,42,2880.0,0.6212329268455505
3,b005_0621,capacity_matched_deepsets,42,2940.0,0.72356116771698
3,b005_0621,capacity_matched_deepsets,42,3000.0,0.9145489931106567
3,b005_0621,capacity_matched_deepsets,42,3060.0,0.9886413216590881
3,b005_0621,capacity_matched_deepsets,42,3120.0,0.9954244494438171
3,b005_0621,capacity_matched_deepsets,42,3180.0,0.9961756467819214
3,b005_0621,capacity_matched_deepsets,42,3240.0,0.9964042901992798
3,b005_0621,capacity_matched_deepsets,42,3300.0,0.9965569972991943
3,b005_0621,capacity_matched_deepsets,42,3360.0,0.996673583984375
3,b005_0621,capacity_matched_deepsets,42,3420.0,0.9967558979988098
3,b005_0621,capacity_matched_deepsets,42,3480.0,0.9968120455741882
3,b005_0621,capacity_matched_deepsets,42,3540.0,0.9968569278717041
3,b005_0621,capacity_matched_deepsets,42,3600.0,0.9968937635421753
3,b005_0621,capacity_matched_deepsets,43,0.0,0.9976200461387634
3,b005_0621,capacity_matched_deepsets,43,60.0,0.9976769089698792
3,b005_0621,capacity_matched_deepsets,43,120.0,0.9977098703384399
3,b005_0621,capacity_matched_deepsets,43,180.0,0.9976972937583923
3,b005_0621,capacity_matched_deepsets,43,240.0,0.9976143836975098
3,b005_0621,capacity_matched_deepsets,43,300.0,0.9974002838134766
3,b005_0621,capacity_matched_deepsets,43,360.0,0.9969087243080139
3,b005_0621,capacity_matched_deepsets,43,420.0,0.9957190155982971
3,b005_0621,capacity_matched_deepsets,43,480.0,0.9925345182418823
3,b005_0621,capacity_matched_deepsets,43,540.0,0.9825777411460876
3,b005_0621,capacity_matched_deepsets,43,600.0,0.947998046875
3,b005_0621,capacity_matched_deepsets,43,660.0,0.8180094361305237
3,b005_0621,capacity_matched_deepsets,43,720.0,0.7455418109893799
3,b005_0621,capacity_matched_deepsets,43,780.0,0.7464365363121033
3,b005_0621,capacity_matched_deepsets,43,840.0,0.7474817633628845
3,b005_0621,capacity_matched_deepsets,43,900.0,0.7433851957321167
3,b005_0621,capacity_matched_deepsets,43,960.0,0.7302010655403137
3,b005_0621,capacity_matched_deepsets,43,1020.0,0.6982177495956421
3,b005_0621,capacity_matched_deepsets,43,1080.0,0.6694973707199097
3,b005_0621,capacity_matched_deepsets,43,1140.0,0.6456894874572754
3,b005_0621,capacity_matched_deepsets,43,1200.0,0.6250427961349487
3,b005_0621,capacity_matched_deepsets,43,1260.0,0.6081772446632385
3,b005_0621,capacity_matched_deepsets,43,1320.0,0.5937913656234741
3,b005_0621,capacity_matched_deepsets,43,1380.0,0.5804622769355774
3,b005_0621,capacity_matched_deepsets,43,1440.0,0.576151967048645
3,b005_0621,capacity_matched_deepsets,43,1500.0,0.5778393149375916
3,b005_0621,capacity_matched_deepsets,43,1560.0,0.5830830335617065
3,b005_0621,capacity_matched_deepsets,43,1620.0,0.5903255939483643
3,b005_0621,capacity_matched_deepsets,43,1680.0,0.5973348617553711
