protocol,model,seed,test_geometries,threshold,reference_events,reference_censored,predicted_events,predicted_censored,true_positive,false_negative,false_positive,true_negative,recall,false_positive_rate,balanced_accuracy,both_event_count,both_event_population_fraction,both_event_reference_event_fraction,conditional_timing_MAE_s,conditional_timing_median_abs_s,conditional_timing_bias_s,optimistic_late_or_missed_count,recross_above_threshold_count,recross_fraction_all_cases,recross_fraction_predicted_event_cases
loco_astm_e119,gnn_zero_edge_features,46,95,0.6,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,24.63157894736842,0.0,1.894736842105263,20,0,0.0,0.0
loco_astm_e119,gnn_mean,42,95,0.8,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,13.894736842105264,0.0,10.105263157894736,19,0,0.0,0.0
loco_astm_e119,gnn_mean,42,95,0.6,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,19.57894736842105,0.0,9.473684210526315,23,0,0.0,0.0
loco_astm_e119,gnn_mean,43,95,0.8,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,11.368421052631579,0.0,8.842105263157896,16,0,0.0,0.0
loco_astm_e119,gnn_mean,43,95,0.6,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,20.210526315789473,0.0,-5.052631578947368,12,0,0.0,0.0
loco_astm_e119,gnn_mean,44,95,0.8,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,15.789473684210526,0.0,12.0,22,0,0.0,0.0
loco_astm_e119,gnn_mean,44,95,0.6,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,20.842105263157894,0.0,-12.0,7,0,0.0,0.0
loco_astm_e119,gnn_mean,45,95,0.8,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,11.368421052631579,0.0,7.578947368421052,15,0,0.0,0.0
loco_astm_e119,gnn_mean,45,95,0.6,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,20.210526315789473,0.0,8.842105263157896,23,0,0.0,0.0
loco_astm_e119,gnn_mean,46,95,0.8,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,10.105263157894736,0.0,6.315789473684211,13,0,0.0,0.0
loco_astm_e119,gnn_mean,46,95,0.6,95,0,95,0,95,0,0,0,1.0,NA,NA,95,1.0,1.0,16.42105263157895,0.0,-2.526315789473684,11,0,0.0,0.0
loco_perturbed_iso,fire_only,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,fire_only,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,44.32432432432432,60.0,-11.891891891891891,20,0,0.0,0.0
loco_perturbed_iso,fire_only,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,fire_only,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,43.78378378378378,60.0,-12.432432432432432,19,0,0.0,0.0
loco_perturbed_iso,fire_only,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,fire_only,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,47.027027027027025,60.0,-14.594594594594595,20,0,0.0,0.0
loco_perturbed_iso,fire_only,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,fire_only,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,43.78378378378378,60.0,-9.18918918918919,21,0,0.0,0.0
loco_perturbed_iso,fire_only,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,fire_only,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,44.86486486486486,60.0,-9.18918918918919,19,0,0.0,0.0
loco_perturbed_iso,global_stats,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,global_stats,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,22.7027027027027,0.0,9.72972972972973,21,0,0.0,0.0
loco_perturbed_iso,global_stats,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.18918918918919,0.0,-9.18918918918919,0,0,0.0,0.0
loco_perturbed_iso,global_stats,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,21.08108108108108,0.0,10.27027027027027,22,0,0.0,0.0
loco_perturbed_iso,global_stats,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.18918918918919,0.0,-9.18918918918919,0,0,0.0,0.0
loco_perturbed_iso,global_stats,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,22.16216216216216,0.0,8.108108108108109,22,0,0.0,0.0
loco_perturbed_iso,global_stats,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,global_stats,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,22.7027027027027,0.0,5.405405405405405,21,0,0.0,0.0
loco_perturbed_iso,global_stats,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.72972972972973,0.0,-9.72972972972973,0,0,0.0,0.0
loco_perturbed_iso,global_stats,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,20.54054054054054,0.0,7.5675675675675675,20,0,0.0,0.0
loco_perturbed_iso,deepsets,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.72972972972973,0.0,-9.72972972972973,0,0,0.0,0.0
loco_perturbed_iso,deepsets,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,16.756756756756758,0.0,0.5405405405405406,14,0,0.0,0.0
loco_perturbed_iso,deepsets,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,deepsets,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,16.756756756756758,0.0,1.6216216216216217,16,0,0.0,0.0
loco_perturbed_iso,deepsets,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.72972972972973,0.0,-9.72972972972973,0,0,0.0,0.0
loco_perturbed_iso,deepsets,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,15.135135135135135,0.0,1.0810810810810811,14,0,0.0,0.0
loco_perturbed_iso,deepsets,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,deepsets,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,16.216216216216218,0.0,1.0810810810810811,15,0,0.0,0.0
loco_perturbed_iso,deepsets,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,deepsets,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,17.2972972972973,0.0,1.0810810810810811,14,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,20.54054054054054,0.0,3.2432432432432434,18,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,22.16216216216216,0.0,2.7027027027027026,19,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,18.91891891891892,0.0,10.27027027027027,23,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,23.783783783783782,0.0,-9.72972972972973,11,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,11.35135135135135,0.0,-11.35135135135135,0,0,0.0,0.0
loco_perturbed_iso,capacity_matched_deepsets,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,15.135135135135135,0.0,1.0810810810810811,13,0,0.0,0.0
loco_perturbed_iso,gnn,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,19.45945945945946,0.0,5.405405405405405,20,0,0.0,0.0
loco_perturbed_iso,gnn,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,18.37837837837838,0.0,8.64864864864865,21,0,0.0,0.0
loco_perturbed_iso,gnn,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,21.62162162162162,0.0,1.0810810810810811,20,0,0.0,0.0
loco_perturbed_iso,gnn,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,8.64864864864865,0.0,-8.64864864864865,0,0,0.0,0.0
loco_perturbed_iso,gnn,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,19.45945945945946,0.0,1.0810810810810811,19,0,0.0,0.0
loco_perturbed_iso,gnn,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,gnn,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,18.37837837837838,0.0,0.0,16,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,18.37837837837838,0.0,3.2432432432432434,18,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,18.91891891891892,0.0,1.6216216216216217,16,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,17.83783783783784,0.0,10.27027027027027,22,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,11.35135135135135,0.0,-11.35135135135135,0,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,17.83783783783784,0.0,4.864864864864865,19,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn_zero_edge_features,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,21.08108108108108,0.0,14.594594594594595,28,0,0.0,0.0
loco_perturbed_iso,gnn_mean,42,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,gnn_mean,42,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,19.45945945945946,0.0,5.405405405405405,21,0,0.0,0.0
loco_perturbed_iso,gnn_mean,43,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.18918918918919,0.0,-9.18918918918919,0,0,0.0,0.0
loco_perturbed_iso,gnn_mean,43,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,18.37837837837838,0.0,4.324324324324325,18,0,0.0,0.0
loco_perturbed_iso,gnn_mean,44,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.27027027027027,0.0,-10.27027027027027,0,0,0.0,0.0
loco_perturbed_iso,gnn_mean,44,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,17.83783783783784,0.0,10.27027027027027,24,0,0.0,0.0
loco_perturbed_iso,gnn_mean,45,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,9.18918918918919,0.0,-9.18918918918919,0,0,0.0,0.0
loco_perturbed_iso,gnn_mean,45,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,17.83783783783784,0.0,4.864864864864865,19,0,0.0,0.0
loco_perturbed_iso,gnn_mean,46,111,0.8,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,10.81081081081081,0.0,-10.81081081081081,0,0,0.0,0.0
loco_perturbed_iso,gnn_mean,46,111,0.6,111,0,111,0,111,0,0,0,1.0,NA,NA,111,1.0,1.0,17.2972972972973,0.0,5.405405405405405,19,0,0.0,0.0
loco_plateau,fire_only,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,9.902912621359222,0.0,-9.902912621359222,0,0,0.0,0.0
loco_plateau,fire_only,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,40.77669902912621,60.0,8.155339805825243,35,0,0.0,0.0
loco_plateau,fire_only,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,9.902912621359222,0.0,-9.902912621359222,0,0,0.0,0.0
loco_plateau,fire_only,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,40.77669902912621,60.0,8.155339805825243,35,0,0.0,0.0
loco_plateau,fire_only,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,9.902912621359222,0.0,-9.902912621359222,0,0,0.0,0.0
loco_plateau,fire_only,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,40.77669902912621,60.0,8.155339805825243,35,0,0.0,0.0
loco_plateau,fire_only,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,9.902912621359222,0.0,-9.902912621359222,0,0,0.0,0.0
loco_plateau,fire_only,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,40.77669902912621,60.0,8.155339805825243,35,0,0.0,0.0
loco_plateau,fire_only,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,9.902912621359222,0.0,-9.902912621359222,0,0,0.0,0.0
loco_plateau,fire_only,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,40.77669902912621,60.0,8.155339805825243,35,0,0.0,0.0
loco_plateau,global_stats,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,global_stats,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,29.12621359223301,0.0,3.495145631067961,25,0,0.0,0.0
loco_plateau,global_stats,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,global_stats,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,27.37864077669903,0.0,8.737864077669903,28,0,0.0,0.0
loco_plateau,global_stats,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,global_stats,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,29.12621359223301,0.0,13.980582524271844,33,0,0.0,0.0
loco_plateau,global_stats,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,global_stats,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,28.54368932038835,0.0,7.572815533980583,28,0,0.0,0.0
loco_plateau,global_stats,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,global_stats,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,26.796116504854368,0.0,9.320388349514563,28,0,0.0,0.0
loco_plateau,deepsets,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.407766990291262,0.0,-1.7475728155339805,4,0,0.0,0.0
loco_plateau,deepsets,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,24.466019417475728,0.0,1.1650485436893203,22,0,0.0,0.0
loco_plateau,deepsets,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,7.572815533980583,0.0,-4.077669902912621,3,0,0.0,0.0
loco_plateau,deepsets,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,22.718446601941746,0.0,-0.5825242718446602,19,0,0.0,0.0
loco_plateau,deepsets,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,deepsets,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,25.631067961165048,0.0,12.815533980582524,32,0,0.0,0.0
loco_plateau,deepsets,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.407766990291262,0.0,-2.912621359223301,3,0,0.0,0.0
loco_plateau,deepsets,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,25.04854368932039,0.0,-4.077669902912621,18,0,0.0,0.0
loco_plateau,deepsets,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,5.825242718446602,0.0,-1.1650485436893203,4,0,0.0,0.0
loco_plateau,deepsets,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,25.04854368932039,0.0,2.912621359223301,24,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-1.1650485436893203,5,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,23.883495145631066,0.0,-1.7475728155339805,19,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,8.155339805825243,0.0,-3.495145631067961,4,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,24.466019417475728,0.0,-2.3300970873786406,19,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,24.466019417475728,0.0,1.1650485436893203,20,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-1.1650485436893203,5,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,25.631067961165048,0.0,13.980582524271844,31,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-2.3300970873786406,4,0,0.0,0.0
loco_plateau,capacity_matched_deepsets,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,22.135922330097088,0.0,3.495145631067961,21,0,0.0,0.0
loco_plateau,gnn,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,10.485436893203884,0.0,0.0,9,0,0.0,0.0
loco_plateau,gnn,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,25.04854368932039,0.0,6.407766990291262,27,0,0.0,0.0
loco_plateau,gnn,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,8.155339805825243,0.0,1.1650485436893203,8,0,0.0,0.0
loco_plateau,gnn,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,23.300970873786408,0.0,3.495145631067961,23,0,0.0,0.0
loco_plateau,gnn,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,7.572815533980583,0.0,-4.077669902912621,3,0,0.0,0.0
loco_plateau,gnn,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,22.135922330097088,0.0,-3.495145631067961,16,0,0.0,0.0
loco_plateau,gnn,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,7.572815533980583,0.0,0.5825242718446602,7,0,0.0,0.0
loco_plateau,gnn,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,20.97087378640777,0.0,8.155339805825243,25,0,0.0,0.0
loco_plateau,gnn,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,8.155339805825243,0.0,-3.495145631067961,4,0,0.0,0.0
loco_plateau,gnn,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,26.21359223300971,0.0,13.398058252427184,33,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,8.155339805825243,0.0,-2.3300970873786406,5,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,23.883495145631066,0.0,-6.407766990291262,15,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,7.572815533980583,0.0,-2.912621359223301,4,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,22.135922330097088,0.0,2.3300970873786406,21,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-3.495145631067961,3,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,23.300970873786408,0.0,10.485436893203884,29,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-1.1650485436893203,5,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,45,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,27.961165048543688,0.0,16.310679611650485,36,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,46,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.407766990291262,0.0,-2.912621359223301,3,0,0.0,0.0
loco_plateau,gnn_zero_edge_features,46,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,26.796116504854368,0.0,6.990291262135922,27,0,0.0,0.0
loco_plateau,gnn_mean,42,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,8.737864077669903,0.0,-1.7475728155339805,6,0,0.0,0.0
loco_plateau,gnn_mean,42,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,21.553398058252426,0.0,6.407766990291262,24,0,0.0,0.0
loco_plateau,gnn_mean,43,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.407766990291262,0.0,-1.7475728155339805,4,0,0.0,0.0
loco_plateau,gnn_mean,43,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,15.728155339805825,0.0,-2.912621359223301,11,0,0.0,0.0
loco_plateau,gnn_mean,44,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,8.155339805825243,0.0,-1.1650485436893203,6,0,0.0,0.0
loco_plateau,gnn_mean,44,103,0.6,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,20.388349514563107,0.0,6.407766990291262,23,0,0.0,0.0
loco_plateau,gnn_mean,45,103,0.8,103,0,103,0,103,0,0,0,1.0,NA,NA,103,1.0,1.0,6.990291262135922,0.0,-1.1650485436893203,5,0,0.0,0.0
