protocol,model,seed,test_geometries,final_MAE,final_bias,time_average_MAE,time_average_bias
loco_decay,gnn_mean,43,113,0.021654636920553392,0.0005333732846563897,0.009891881104174077,-0.0005723944681100396
loco_decay,gnn_mean,44,113,0.021876063692358744,-0.016400356801737726,0.009971050316451388,-0.007666639553432441
loco_decay,gnn_mean,45,113,0.028352423908963666,-0.0010781552543682334,0.009699516814300964,-0.0006395618686765642
loco_decay,gnn_mean,46,113,0.031646839351253175,0.01621779344514408,0.010501805136315413,5.18137226458167e-05
loco_log_variant,fire_only,42,69,0.015017602061245429,0.0034898175685868964,0.011183590735384741,0.0057602411309107555
loco_log_variant,fire_only,43,69,0.017997084679824395,-0.010002423852236698,0.010168505241913877,0.0012543241776709134
loco_log_variant,fire_only,44,69,0.017362140640413956,-0.00537144794108589,0.01049992206498276,0.0011284275740640573
loco_log_variant,fire_only,45,69,0.015350928592522616,-0.00518714913767695,0.012242743144234174,0.007518271092257405
loco_log_variant,fire_only,46,69,0.012939703159803606,0.0005862313960476414,0.011048007385390772,0.005632679879534358
loco_log_variant,global_stats,42,69,0.011334566461880679,0.0009451146065459951,0.00906798732465589,0.004775126969904615
loco_log_variant,global_stats,43,69,0.011458547821308932,0.002506294606617935,0.009520441187072692,0.006427231884731879
loco_log_variant,global_stats,44,69,0.012112022750417067,-0.001477198207926383,0.008532093043856957,0.003210576149679443
loco_log_variant,global_stats,45,69,0.011824553004007084,0.005957412771354227,0.007963133327522923,0.0019381371814760967
loco_log_variant,global_stats,46,69,0.013311863493889678,-0.0020264706665488043,0.008317590781342978,0.0032982628043276532
loco_log_variant,deepsets,42,69,0.013003618505351462,-0.003251566718656408,0.006328953404172456,0.003291672207895949
loco_log_variant,deepsets,43,69,0.012745061762752417,0.00534852800141696,0.009054175587716864,0.007669497268476331
loco_log_variant,deepsets,44,69,0.012577834129131035,0.0007773306359118526,0.005988994236022647,0.0007619597780229139
loco_log_variant,deepsets,45,69,0.015524284625628396,-0.005863400950582455,0.006580251824672585,0.00014359353914133527
loco_log_variant,deepsets,46,69,0.012648418824107426,-0.0006618431104563068,0.006457297546676023,-0.0012954230755618259
loco_log_variant,capacity_matched_deepsets,42,69,0.012210074118743449,0.003714592136996056,0.008228978154500887,0.005211638479933918
loco_log_variant,capacity_matched_deepsets,43,69,0.01547370927469076,-0.006949000376060713,0.006394157031365979,-0.0003668199579151487
loco_log_variant,capacity_matched_deepsets,44,69,0.014955704581275906,-0.0018168521987652216,0.007759167046546541,0.002510043350821666
loco_log_variant,capacity_matched_deepsets,45,69,0.015415525801169375,-0.005901372672625534,0.0075266339312108285,-0.0005752323652141806
loco_log_variant,capacity_matched_deepsets,46,69,0.01369572545071065,0.0021599641936979647,0.007595087025876409,8.944335104256844e-05
loco_log_variant,gnn,42,69,0.012734804310889887,-0.0027799199696333294,0.006906548435088351,-0.0005732137311822427
loco_log_variant,gnn,43,69,0.011590533452850861,0.0021447451410653152,0.006542785638020451,0.00286233505696129
loco_log_variant,gnn,44,69,0.011241456232222634,0.00020738457079868817,0.0065659641983197795,0.003968495753206249
loco_log_variant,gnn,45,69,0.011946060149795443,0.005662344566519386,0.007416764682747653,0.005558520485520483
loco_log_variant,gnn,46,69,0.01395752530146822,0.0078816613725697,0.008286732089228288,0.007467970352578828
loco_log_variant,gnn_zero_edge_features,42,69,0.014751051709501316,-0.003552711249896042,0.007083460030802261,0.0015466737027638696
loco_log_variant,gnn_zero_edge_features,43,69,0.015092884023349894,-0.0029071066714148374,0.007275532706568101,-0.001709286504830587
loco_log_variant,gnn_zero_edge_features,44,69,0.014345420020011565,-0.002579677463644117,0.00698810807396356,0.0018507526123278733
loco_log_variant,gnn_zero_edge_features,45,69,0.012853524453627566,0.00635978780126712,0.00745948722341675,0.0033656547559005696
loco_log_variant,gnn_zero_edge_features,46,69,0.014280748278563977,-0.0006946882931515574,0.006711621418050371,0.0020030252682579413
loco_log_variant,gnn_mean,42,69,0.012248897204594012,-0.0017019700768498192,0.0066960580118202,-0.0012082341525412369
loco_log_variant,gnn_mean,43,69,0.010822174296228459,-0.0013245411564771464,0.006037278078113484,0.002049693977896123
loco_log_variant,gnn_mean,44,69,0.015535789293884907,-0.005482757050692495,0.007142425983554262,0.00469969336396469
loco_log_variant,gnn_mean,45,69,0.01314084637619933,-0.0027013831836022978,0.00579391501883015,0.0023990328781220128
loco_log_variant,gnn_mean,46,69,0.01117913101874022,0.005756208330622294,0.006125731471515989,0.001198838074151132
loco_external_fire,fire_only,42,49,0.013220191305997421,7.246130583237628e-05,0.011090258597618044,0.0006163819281218971
loco_external_fire,fire_only,43,49,0.013163708606544805,0.0017275533505848476,0.011093789012152314,0.0006668739705061457
loco_external_fire,fire_only,44,49,0.013259915064792243,0.0028590493056238914,0.011074130607097315,0.00016093465949400056
loco_external_fire,fire_only,45,49,0.013172199531477325,0.0021221649890043296,0.011087508661811846,-0.0006427756732418344
loco_external_fire,fire_only,46,49,0.014345085134311599,0.007262229311222933,0.011164780123298669,0.0018324290712674822
loco_external_fire,global_stats,42,49,0.009660416111654165,-0.0015058553948694346,0.008478081525385789,-0.0017376475036144142
loco_external_fire,global_stats,43,49,0.009479653774475565,-0.0004974922963551112,0.008272927348204203,0.001448938278418016
loco_external_fire,global_stats,44,49,0.009899022019639308,-0.003757640415308427,0.008343929543989867,-0.0011113326667117449
loco_external_fire,global_stats,45,49,0.010015240433264752,-0.0049515247953181366,0.00829660559744657,-0.002040765122795583
loco_external_fire,global_stats,46,49,0.009287047142885169,-0.0005293926414178343,0.008328051941127195,0.0004427359420426142
loco_external_fire,deepsets,42,49,0.008673832732803968,0.004353100547985155,0.008007102652269147,-0.00325840159642452
loco_external_fire,deepsets,43,49,0.007289128035915141,-1.0541507175990514e-05,0.006593686930176353,-0.0025251968073196165
loco_external_fire,deepsets,44,49,0.007758766412734985,-0.0020229859011513846,0.006582480319300472,-0.0013477343939193932
loco_external_fire,deepsets,45,49,0.00913898981347376,-0.005865876163755145,0.006879618125302449,-0.0025329353300487
loco_external_fire,deepsets,46,49,0.008268622111301032,-0.003219645242301785,0.007120033601919811,-0.002276878134936707
loco_external_fire,capacity_matched_deepsets,42,49,0.0070882971797670636,-0.002859710126507039,0.0063143563691247925,-0.003686806947296976
loco_external_fire,capacity_matched_deepsets,43,49,0.007404487656087292,-0.0006681920922532373,0.00560940360384327,-0.0013747465625709324
loco_external_fire,capacity_matched_deepsets,44,49,0.011096423681901425,-0.008630690830094474,0.0073322951971065455,-0.0038968710444208664
loco_external_fire,capacity_matched_deepsets,45,49,0.007362980927739825,0.0031266179011792553,0.006027234094787604,0.002094545785565778
loco_external_fire,capacity_matched_deepsets,46,49,0.008571904228658092,-0.005253948423327232,0.005936195871152845,-0.0016089813112198845
loco_external_fire,gnn,42,49,0.008346962381382378,-0.00613595788576165,0.006249055010424975,-0.0034262040414574924
loco_external_fire,gnn,43,49,0.0068757077869103875,-0.003050325476393408,0.006662706392151963,-0.0032073189003937958
loco_external_fire,gnn,44,49,0.00755385020557715,-0.004792291595011341,0.0064704119322859565,-0.0039788031329711215
loco_external_fire,gnn,45,49,0.007072360539922909,0.0009363117266674431,0.005964323700893483,-0.0016147755390527301
loco_external_fire,gnn,46,49,0.008089983037539892,-0.006970216729203049,0.006678268346352638,-0.004695094987547311
loco_external_fire,gnn_zero_edge_features,42,49,0.007296685965693727,-0.002843771357925571,0.007210757058798059,-0.00392188490906944
loco_external_fire,gnn_zero_edge_features,43,49,0.009047402715196416,-0.006167165174776194,0.006338905641923132,-0.0028080635406330283
loco_external_fire,gnn_zero_edge_features,44,49,0.0070661756457114705,-0.0012090291295732772,0.006221871630472397,-0.002063116755615282
loco_external_fire,gnn_zero_edge_features,45,49,0.008699539668706,-0.005030635364201604,0.006049159475836633,-0.0027760514926139955
loco_external_fire,gnn_zero_edge_features,46,49,0.006529215039039145,0.0009747761852887212,0.006111886281342735,0.002048501945069051
loco_external_fire,gnn_mean,42,49,0.007637656464868662,-0.004494937706966789,0.0067339665478184044,-0.00385782314705199
loco_external_fire,gnn_mean,43,49,0.0063766277566248055,-3.11160574153978e-05,0.005975525060883987,-0.0015683506267005786
loco_external_fire,gnn_mean,44,49,0.007249231241187271,-0.002440238485530931,0.004944790620990346,-0.001238315704525737
loco_external_fire,gnn_mean,45,49,0.007950794940092126,-0.004354569984942066,0.006991059890612439,-0.00484852081760256
loco_external_fire,gnn_mean,46,49,0.0089469491219034,-0.006654603140694755,0.006400702214565393,-0.004379584265201259
loco_bilinear,fire_only,42,77,0.11032976674569117,0.056994626467878166,0.030800946656759677,0.01776726220238518
loco_bilinear,fire_only,43,77,0.10175687529436954,0.05130150594881603,0.022273418175870988,0.00416401682494136
loco_bilinear,fire_only,44,77,0.10427551029564498,0.06271923014095851,0.02429923662246565,0.01406402304220252
loco_bilinear,fire_only,45,77,0.11401119344420248,0.06548063495716491,0.028158688504910052,0.017329012402595365
loco_bilinear,fire_only,46,77,0.07569973625532993,0.05869938849241703,0.02000192352590752,0.011880430954133539
loco_bilinear,global_stats,42,77,0.08573124809311582,0.060176392944602225,0.017682282672590255,0.00536685450268644
loco_bilinear,global_stats,43,77,0.0634651216013091,0.04347930219653365,0.015501095848843394,0.006698115390132764
loco_bilinear,global_stats,44,77,0.04854035706489117,0.004974015927934027,0.013709528021740199,-0.0018095536649356057
loco_bilinear,global_stats,45,77,0.11951793439976581,0.08398168930759678,0.02629099633077007,0.018814194400782715
loco_bilinear,global_stats,46,77,0.09768207516376075,0.0697322775210653,0.020763944106345824,0.011218500854165274
loco_bilinear,deepsets,42,77,0.10280812860696346,0.04474303136011223,0.016451306791887402,0.0036307206409640544
loco_bilinear,deepsets,43,77,0.12404148870861376,0.07998701533326855,0.02067322636918201,0.008770913744417888
loco_bilinear,deepsets,44,77,0.1015627986037886,0.07233726881541215,0.02013487181267439,0.010436917672103098
loco_bilinear,deepsets,45,77,0.09862469494729847,0.08180193651419182,0.020296068200075512,0.01576660713543752
loco_bilinear,deepsets,46,77,0.10772151354845468,0.08208614142684194,0.023606799792869265,0.01914614007941314
loco_bilinear,capacity_matched_deepsets,42,77,0.09612759802635613,0.0613443875661144,0.016249591832198367,0.0063091532855387225
loco_bilinear,capacity_matched_deepsets,43,77,0.09718278331028951,0.061564283808330435,0.01948509247352679,0.010668918500892284
loco_bilinear,capacity_matched_deepsets,44,77,0.11123346846986126,0.06788153143285157,0.021936186007123232,0.007689489989472935
loco_bilinear,capacity_matched_deepsets,45,77,0.1053933153872366,0.08467797112542313,0.020798047926293042,0.01129076836380736
loco_bilinear,capacity_matched_deepsets,46,77,0.12478975380782957,0.1146143933201765,0.032157754095763096,0.030166979563861947
loco_bilinear,gnn,42,77,0.11102231524207375,0.09734768604303336,0.025249104077617344,0.02066290723522762
loco_bilinear,gnn,43,77,0.10528438412523888,0.07641406395992675,0.0218403006932049,0.01655383968153299
loco_bilinear,gnn,44,77,0.10162221659700592,0.08490125283405378,0.02838450250058589,0.026152797944005157
loco_bilinear,gnn,45,77,0.10140586479917749,0.05936787770940112,0.019407601357796494,0.00753885400179144
loco_bilinear,gnn,46,77,0.07458293196055796,0.05576177415522662,0.016674029418303603,0.010717783920724927
loco_bilinear,gnn_zero_edge_features,42,77,0.13829127612052025,0.13162812280964542,0.03646102589091441,0.03487526172070536
loco_bilinear,gnn_zero_edge_features,43,77,0.12389590610544403,0.10092767966645104,0.03339025253002648,0.02934336182923414
loco_bilinear,gnn_zero_edge_features,44,77,0.08866009841878693,0.05629722899817801,0.021324362883997448,0.015049773394190662
loco_bilinear,gnn_zero_edge_features,45,77,0.11753230745142157,0.07686627027276274,0.026795941705763084,0.018034000251264788
loco_bilinear,gnn_zero_edge_features,46,77,0.07191577611805557,0.033662316280526,0.016185859963297865,0.007880501921623295
loco_bilinear,gnn_mean,42,77,0.13797096288823463,0.13143487468168333,0.04045485075869602,0.04007481440127671
loco_bilinear,gnn_mean,43,77,0.11990271266791727,0.09581475027582863,0.020725287541392315,0.01290625893627798
loco_bilinear,gnn_mean,44,77,0.11316429630115435,0.07748115285263434,0.024425449885944018,0.016744501407367066
loco_bilinear,gnn_mean,45,77,0.11696114671694768,0.08768911175913625,0.021182470565492457,0.014650372064216825
loco_bilinear,gnn_mean,46,77,0.10541119716771237,0.08636361176704431,0.019531377007402654,0.01267377826993987
loco_linear,fire_only,42,125,0.12482546663284302,0.12104759621620179,0.04739418755769733,0.047271632426977184
loco_linear,fire_only,43,125,0.04592502498626709,0.032739134550094605,0.026558543644348755,0.02633831160465874
loco_linear,fire_only,44,125,0.0437731426358223,0.032862767040729525,0.02123296621491514,0.021028201594452088
loco_linear,fire_only,45,125,0.10457958120107651,0.09253198212385177,0.04463266292760772,0.04444135376363995
loco_linear,fire_only,46,125,0.0761411612033844,0.07391030383110046,0.0403167029192051,0.040187747457623546
loco_linear,global_stats,42,125,0.03247984313964844,0.01006782305240631,0.015093657786647459,0.014172016849120454
loco_linear,global_stats,43,125,0.09172933512926101,0.09159498292207718,0.03950170179059108,0.039469002252320445
loco_linear,global_stats,44,125,0.051748708724975584,0.05110597252845764,0.029221911866466187,0.02912158537606397
loco_linear,global_stats,45,125,0.051480867445468904,0.05114069277048111,0.030156799970567204,0.03012249022573231
loco_linear,global_stats,46,125,0.04670065021514892,0.04417553663253784,0.028324387698372186,0.028252955153584457
loco_linear,deepsets,42,125,0.07870647895336151,0.07718426835536957,0.04065626304248968,0.040483139894405995
loco_linear,deepsets,43,125,0.08000415337085724,0.08000415337085724,0.037412907471259416,0.0373211789548397
loco_linear,deepsets,44,125,0.03800427639484406,0.03585259759426117,0.01841575490534305,0.018186496676007906
loco_linear,deepsets,45,125,0.05446186512708664,0.05408717077970505,0.032873199105759456,0.032733233775198455
loco_linear,deepsets,46,125,0.08144414603710175,0.07982086873054504,0.04488304656147957,0.044811457121372224
loco_linear,capacity_matched_deepsets,42,125,0.039360879719257356,0.038583687603473665,0.019888156847655762,0.019709300108253947
loco_linear,capacity_matched_deepsets,43,125,0.06151643973588943,0.06136250990629196,0.03720449277609586,0.037122182995577645
loco_linear,capacity_matched_deepsets,44,125,0.0387886957526207,0.03772053521871567,0.021642005674540978,0.021406013049185265
loco_linear,capacity_matched_deepsets,45,125,0.036843105733394624,0.03267590945959091,0.01530907210359969,0.01502330088267722
loco_linear,capacity_matched_deepsets,46,125,0.021838046550750733,0.016320587158203125,0.014044180913766208,0.013380923670530311
loco_linear,gnn,42,125,0.024248854011297227,0.016459633320569992,0.016590498965233576,0.01628705484097203
loco_linear,gnn,43,125,0.0266821528673172,0.021038349032402037,0.017330345214406656,0.016697420433163645
loco_linear,gnn,44,125,0.0355265052318573,0.03408155846595764,0.02167585057914257,0.02144025800824165
loco_linear,gnn,45,125,0.049077369153499605,0.02997263616323471,0.03252924493998289,0.03216895808031161
loco_linear,gnn,46,125,0.029171652138233185,0.019690284311771392,0.01770268280853827,0.017339478875696653
loco_linear,gnn_zero_edge_features,42,125,0.02827509534358978,0.020348225116729738,0.015861579334735865,0.015546394324302668
loco_linear,gnn_zero_edge_features,43,125,0.032760441839694975,0.016767644703388214,0.01797079236060381,0.017336377593378232
loco_linear,gnn_zero_edge_features,44,125,0.029446985840797423,0.02422460424900055,0.018505909784634914,0.018284303353230162
loco_linear,gnn_zero_edge_features,45,125,0.050505849957466126,0.04689253389835358,0.026950009272495894,0.02677079682747522
loco_linear,gnn_zero_edge_features,46,125,0.041919697791337966,0.03934244242310524,0.027729001043488574,0.027479602381835375
loco_linear,gnn_mean,42,125,0.023920894533395767,0.008879711300134659,0.01936488619918624,0.019146430239826432
loco_linear,gnn_mean,43,125,0.026726691395044327,0.007683254510164261,0.014328248314807808,0.012912522761275372
loco_linear,gnn_mean,44,125,0.036214577615261076,0.03530719131231308,0.02226242589702208,0.022051957184573007
loco_linear,gnn_mean,45,125,0.07933814430236816,0.07914172554016113,0.04128565990130106,0.04120492494702339
loco_linear,gnn_mean,46,125,0.03773229694366455,0.03372317314147949,0.021356176167726504,0.021064332170287754
loco_smoldering,fire_only,42,97,0.07564493737269923,-0.07564493737269923,0.009650633665909066,-0.009650633665909066
loco_smoldering,fire_only,43,97,0.023489720428112856,-0.023489720428112856,0.005793262506063861,-0.005793262506063861
loco_smoldering,fire_only,44,97,0.031091602807192458,-0.031091602807192458,0.0065644396385786076,-0.0065644396385786076
loco_smoldering,fire_only,45,97,0.043975458317196243,-0.043975458317196243,0.007200098565149141,-0.007200098565149141
loco_smoldering,fire_only,46,97,0.031423212941159906,-0.031423212941159906,0.005840951168455203,-0.005840951168455203
loco_smoldering,global_stats,42,97,0.08403638404669221,-0.08403638404669221,0.014642627793284213,-0.014642627793284213
loco_smoldering,global_stats,43,97,0.0457422161839672,-0.0457422161839672,0.009173161139602917,-0.009173161139602917
loco_smoldering,global_stats,44,97,0.03992102563995676,-0.03992102563995676,0.008075809560690555,-0.008075809560690555
loco_smoldering,global_stats,45,97,0.058898202537261336,-0.058898202537261336,0.011685020683966957,-0.011685020683966957
loco_smoldering,global_stats,46,97,0.048724622456068845,-0.048724622456068845,0.008545731811998622,-0.008545731811998622
loco_smoldering,deepsets,42,97,0.041687345996345444,-0.041687345996345444,0.008522836633564273,-0.008522836633564273
loco_smoldering,deepsets,43,97,0.06003259383526045,-0.06003259383526045,0.011693089345271643,-0.011693089345271643
loco_smoldering,deepsets,44,97,0.03860281668987471,-0.03860281668987471,0.007804186483429046,-0.007804186483429046
loco_smoldering,deepsets,45,97,0.05176878405600479,-0.05176878405600479,0.010064940446430862,-0.010064940446430862
loco_smoldering,deepsets,46,97,0.06701444350567061,-0.06701444350567061,0.01190110050218624,-0.01190110050218624
loco_smoldering,capacity_matched_deepsets,42,97,0.04033372451349632,-0.04033372451349632,0.007724740491904751,-0.007724740491904751
loco_smoldering,capacity_matched_deepsets,43,97,0.08193668815278515,-0.08193668815278515,0.015122680765451839,-0.015122680765451839
loco_smoldering,capacity_matched_deepsets,44,97,0.058091918217767144,-0.058091918217767144,0.010806878377072188,-0.010806878377072188
loco_smoldering,capacity_matched_deepsets,45,97,0.048140192154756525,-0.048140192154756525,0.010036620507944898,-0.010036620507944898
loco_smoldering,capacity_matched_deepsets,46,97,0.08651128134776637,-0.08651128134776637,0.015064723016470168,-0.015064723016470168
loco_smoldering,gnn,42,97,0.06318396329879761,-0.06318396329879761,0.011526978896655573,-0.011526978896655573
loco_smoldering,gnn,43,97,0.06572263511185794,-0.06572263511185794,0.011730454544635987,-0.011730454544635987
loco_smoldering,gnn,44,97,0.06204703112238461,-0.06204703112238461,0.00992247888312717,-0.00992247888312717
loco_smoldering,gnn,45,97,0.08069287686003852,-0.08069287686003852,0.012978028057981605,-0.012978028057981605
loco_smoldering,gnn,46,97,0.051005146552606954,-0.051005146552606954,0.010007405875065068,-0.010007405875065068
loco_smoldering,gnn_zero_edge_features,42,97,0.06633854403938215,-0.06633854403938215,0.011625924788389818,-0.011625924788389818
loco_smoldering,gnn_zero_edge_features,43,97,0.07263344710635156,-0.07263344710635156,0.013320674877805801,-0.013320674877805801
loco_smoldering,gnn_zero_edge_features,44,97,0.0663916382592978,-0.0663916382592978,0.01334792078053419,-0.01334792078053419
loco_smoldering,gnn_zero_edge_features,45,97,0.06488327574484128,-0.06488327574484128,0.011021142383826139,-0.011021142383826139
loco_smoldering,gnn_zero_edge_features,46,97,0.06061167876745008,-0.06061167876745008,0.010553638718996668,-0.010553638718996668
loco_smoldering,gnn_mean,42,97,0.08571785258263656,-0.08571785258263656,0.013951866282630229,-0.013951866282630229
loco_smoldering,gnn_mean,43,97,0.07836637484658625,-0.07836637484658625,0.013164737482660824,-0.013164737482660824
loco_smoldering,gnn_mean,44,97,0.05424338271937419,-0.05424338271937419,0.009448039229587982,-0.009448039229587982
loco_smoldering,gnn_mean,45,97,0.06503571062972865,-0.06503571062972865,0.010976395656153099,-0.010976395656153099
loco_smoldering,gnn_mean,46,97,0.06916035020474307,-0.06916035020474307,0.012861644105403289,-0.012861644105403289
