protocol,contrast,metric,baseline,candidate,effect,ci95_low,ci95_high,status,paired_seed_count,valid_bootstrap,bootstrap_repetitions,effect_direction
loco_linear,mean_vs_sum,q0.8_conditional_timing_bias_s,gnn,gnn_mean,-16.39993988918576,-62.853416571141864,21.258071390142195,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_linear,mean_vs_sum,q0.6_recall,gnn,gnn_mean,0.006521739130434856,0.0,0.024496107721438936,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,q0.6_false_positive_rate,gnn,gnn_mean,0.006060606060606061,-0.024261363636363636,0.049999999999999996,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,q0.6_balanced_accuracy,gnn,gnn_mean,0.00023056653491426715,-0.01904977375565604,0.015039665288557309,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,q0.6_conditional_timing_MAE_s,gnn,gnn_mean,-5.077861464378316,-14.318864141476496,4.301712236665172,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,q0.6_conditional_timing_median_abs_s,gnn,gnn_mean,-12.0,-54.14999999999999,12.149999999999864,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors candidate for this lower-is-better metric
loco_linear,mean_vs_sum,q0.6_conditional_timing_bias_s,gnn,gnn_mean,3.2075070996419317,-20.459694950911636,25.18742236024844,ESTIMATED,5,1000,1000,Neither sign of a signed-bias change is automatically better
loco_linear,mean_vs_sum,final_spearman,gnn,gnn_mean,-7.127496159742286e-05,-0.002197379325013263,0.0021652219610926167,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,final_equal_family_spearman,gnn,gnn_mean,-7.127496159742286e-05,-0.002197379325013263,0.0021652219610926167,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,final_pairwise_order_agreement,gnn,gnn_mean,0.00046451612903231077,-0.0035887714191931096,0.004787628992434039,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,final_equal_family_pairwise_order_agreement,gnn,gnn_mean,0.00046451612903231077,-0.0035887714191931096,0.004787628992434039,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,time_average_spearman,gnn,gnn_mean,-0.0006377880184332829,-0.0037339775305546886,0.001600824022782418,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,time_average_equal_family_spearman,gnn,gnn_mean,-0.0006377880184332829,-0.0037339775305546886,0.001600824022782418,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,time_average_pairwise_order_agreement,gnn,gnn_mean,-0.0015225806451614199,-0.0065615298204409304,0.003016427981679292,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
loco_linear,mean_vs_sum,time_average_equal_family_pairwise_order_agreement,gnn,gnn_mean,-0.0015225806451614199,-0.0065615298204409304,0.003016427981679292,ESTIMATED,5,1000,1000,Positive baseline-minus-candidate effect favors baseline for this higher-is-better metric
