protocol,model,endpoint,budget,N,k,actual_budget_fraction,independent_seed_count,U_defined_seeds,U_mean,U_sample_sd,U_min,U_max,regret_raw_defined_seeds,regret_raw_mean,regret_raw_sample_sd,regret_raw_min,regret_raw_max,regret_display_defined_seeds,regret_display_mean,regret_display_sample_sd,regret_display_min,regret_display_max,improvement_over_random_defined_seeds,improvement_over_random_mean,improvement_over_random_sample_sd,improvement_over_random_min,improvement_over_random_max,oracle_improvement_fraction_defined_seeds,oracle_improvement_fraction_mean,oracle_improvement_fraction_sample_sd,oracle_improvement_fraction_min,oracle_improvement_fraction_max
loco_plateau,gnn_zero_edge_features,terminal,10%,103,10,0.0970873786407767,5,5,0.02785422086715698,0.0009426156146194769,0.02670056838542223,0.028870804235339165,5,0.001153652481734753,0.0009426156146194769,0.0,0.002170235849916935,5,0.001153652481734753,0.0009426156146194769,0.0,0.002170235849916935,5,0.0979819765462748,0.0009426156146194765,0.09696539317809263,0.09913562902800957,5,0.9883628873590059,0.009508343507389787,0.9781084170121747,1.0
loco_plateau,gnn_zero_edge_features,terminal,25%,103,25,0.24271844660194175,5,5,0.041656987741589546,0.0005991185641423825,0.04073236234486103,0.04235767997801304,5,0.001100924611091611,0.0005991185641423825,0.00017629921436309454,0.0018016168475151056,5,0.001100924611091611,0.0005991185641423825,0.00017629921436309454,0.0018016168475151056,5,0.08417920967184225,0.0005991185641423858,0.08347851743541876,0.08510383506857078,5,0.987090491585777,0.007025300431102633,0.9788741321450329,0.997932704775321
loco_plateau,gnn_zero_edge_features,terminal,50%,103,51,0.49514563106796117,5,5,0.057186612844759344,7.578268444090143e-05,0.057131268997110574,0.0572696286162325,5,5.5343847648769984e-05,7.578268444090143e-05,0.0,0.00013835961912192496,5,5.5343847648769984e-05,7.578268444090143e-05,0.0,0.00013835961912192496,5,0.06864958456867246,7.578268444090143e-05,0.0685665687971993,0.06870492841632123,5,0.9991944704852408,0.0011030167149246115,0.9979861762131018,1.0
loco_plateau,gnn_zero_edge_features,J,10%,103,10,0.0970873786407767,5,5,0.32290404625361163,0.00046926919391858363,0.32218899824966984,0.32340327052089074,5,0.0016245511574670135,0.00046926919391858363,0.0009095031535252263,0.0021237754247461216,5,0.0016245511574670135,0.00046926919391858363,0.0009095031535252263,0.0021237754247461216,5,0.06624078910046738,0.00046926919391858363,0.06574156483318827,0.06695583710440917,5,0.9760621378852207,0.006914710692306896,0.9687060373281217,0.9865984145947181
loco_plateau,gnn_zero_edge_features,J,25%,103,25,0.24271844660194175,5,5,0.3366904181910058,0.00021921235624097337,0.33648524402330326,0.3369628328395386,5,0.0006838379884758994,0.0002192123562409734,0.000478663820773384,0.0009562526370087143,5,0.0006838379884758994,0.0002192123562409734,0.000478663820773384,0.0009562526370087143,5,0.05245441716307323,0.00021921235624097337,0.052182002514540415,0.052659591330775746,5,0.9871309664473248,0.004125320931516925,0.9820044404114983,0.9909921050398014
loco_plateau,gnn_zero_edge_features,J,50%,103,51,0.49514563106796117,5,5,0.34946049806947993,0.00016265100017288036,0.34938190942812775,0.3497508630339129,5,7.858864135197318e-05,0.00016265100017288036,-1.6653345369377348e-16,0.00036895360578498293,5,7.858864135207311e-05,0.00016265100017282002,0.0,0.00036895360578498293,5,0.03968433728459912,0.00016265100017288036,0.039393972320166115,0.039762925925951265,5,0.9980235699581483,0.004090518903859829,0.9907211655784066,1.0000000000000042
loco_plateau,gnn_mean,terminal,10%,103,10,0.0970873786407767,5,5,0.02691740717738867,0.00032898394114383667,0.02670056838542223,0.02744301352649927,5,0.00021683879196643803,0.00032898394114383667,0.0,0.0007424451410770402,5,0.00021683879196643803,0.00032898394114383667,0.0,0.0007424451410770402,5,0.09891879023604314,0.00032898394114383943,0.09839318388693252,0.09913562902800957,5,0.9978127057437123,0.003318523767583996,0.9925108142414946,1.0
loco_plateau,gnn_mean,terminal,25%,103,25,0.24271844660194175,5,5,0.04152431870996952,0.0006679533776515489,0.04080528922379017,0.0424770300835371,5,0.0009682555794715858,0.0006679533776515489,0.0002492260932922333,0.0019209669530391646,5,0.0009682555794715858,0.0006679533776515489,0.0002492260932922333,0.0019209669530391646,5,0.08431187870346228,0.0006679533776515446,0.0833591673298947,0.08503090818964162,5,0.9886461766551726,0.007832461607476787,0.9774746256066393,0.9970775597929362
loco_plateau,gnn_mean,terminal,50%,103,51,0.49514563106796117,5,5,0.057158940920934966,6.18763027395208e-05,0.057131268997110574,0.0572696286162325,5,2.7671923824384992e-05,6.18763027395208e-05,0.0,0.00013835961912192496,5,2.7671923824384992e-05,6.18763027395208e-05,0.0,0.00013835961912192496,5,0.06867725649249685,6.187630273952079e-05,0.0685665687971993,0.06870492841632123,5,0.9995972352426203,0.0009006093764420777,0.9979861762131018,1.0
loco_plateau,gnn_mean,J,10%,103,10,0.0970873786407767,5,5,0.3223528064033016,0.0004946123810007064,0.32181105780260016,0.32272056095612545,5,0.0010733113071570322,0.0004946123810007064,0.0005315627064555462,0.001441065859980828,5,0.0010733113071570322,0.0004946123810007064,0.0005315627064555462,0.001441065859980828,5,0.06679202895077736,0.0004946123810007065,0.06642427439795356,0.06733377755147885,5,0.984184691286042,0.007288144126601896,0.9787658051296317,0.9921673905349144
loco_plateau,gnn_mean,J,25%,103,25,0.24271844660194175,5,5,0.33651647529279194,0.0003724284565154068,0.33626407799497243,0.33716667064030964,5,0.0005098950902620248,0.00037242845651540686,0.00025749779244255144,0.0011600904377797594,5,0.0005098950902620248,0.00037242845651540686,0.00025749779244255144,0.0011600904377797594,5,0.052628360061287106,0.0003724284565154068,0.05197816471376937,0.05288075735910658,5,0.9904043689652997,0.007008669280789325,0.9781684506863989,0.9951541918019668
loco_plateau,gnn_mean,J,50%,103,51,0.49514563106796117,5,5,0.34945257977600774,3.532879927097924e-05,0.34943495033540173,0.34951550350250565,5,7.067034787981985e-05,3.532879927097924e-05,5.304090727381583e-05,0.00013359407437774085,5,7.067034787981985e-05,3.532879927097924e-05,5.304090727381583e-05,0.00013359407437774085,5,0.03969225557807128,3.532879927097924e-05,0.03962933185157336,0.03970988501867728,5,0.9982227075539807,0.0008884859061118673,0.9966402353130017,0.998666071320491
loco_decay,fire_only,terminal,10%,113,11,0.09734513274336283,5,5,0.11953431636095047,0.0009210676624627619,0.11811150442470203,0.12026517106728121,5,0.014278404387560761,0.0009210676624627619,0.01285559245131232,0.015009259093891503,5,0.014278404387560761,0.0009210676624627619,0.01285559245131232,0.015009259093891503,5,0.13082970944653569,0.0009210676624627616,0.13009885474020497,0.13225252138278415,5,0.9016016126852465,0.006347458030609013,0.8965649907692155,0.9114067979271632
loco_decay,fire_only,terminal,25%,113,28,0.24778761061946902,5,5,0.12160928911396436,0.0004079045195140352,0.12101856623377119,0.12196343046213899,5,0.005037808705653466,0.0004079045195140352,0.004447085825460301,0.005391950053828101,5,0.005037808705653466,0.0004079045195140352,0.004447085825460301,0.005391950053828101,5,0.12875473669352183,0.0004079045195140311,0.1284005953453472,0.129345459573715,5,0.96234611808436,0.0030487836097073248,0.9596991742870203,0.9667613332851076
loco_decay,fire_only,terminal,50%,113,56,0.49557522123893805,5,5,0.13734968392444508,0.0,0.13734968392444508,0.13734968392444508,5,0.00036798976361751556,0.0,0.00036798976361751556,0.00036798976361751556,5,0.00036798976361751556,0.0,0.00036798976361751556,0.00036798976361751556,5,0.11301434188304112,1.5515838457795457e-17,0.1130143418830411,0.1130143418830411,5,0.996754434678903,0.0,0.996754434678903,0.996754434678903
loco_decay,fire_only,J,10%,113,11,0.09734513274336283,5,5,0.36872879946511805,0.001065835531981266,0.3673613225932826,0.37035709695969565,5,0.013979276576367328,0.001065835531981266,0.012611799704531856,0.01560757407094493,5,0.013979276576367328,0.001065835531981266,0.012611799704531856,0.01560757407094493,5,0.053479913912902965,0.001065835531981266,0.051851616418325364,0.05484739078473844,5,0.7927743206673847,0.01579970830143287,0.7686368016315377,0.8130454929408347
loco_decay,fire_only,J,25%,113,28,0.24778761061946902,5,5,0.3699520920213844,0.00041872110184978766,0.36941486896459186,0.3705917803228256,5,0.0076577170606880515,0.00041872110184978766,0.007120494003895528,0.008297405362129251,5,0.0076577170606880515,0.00041872110184978766,0.007120494003895528,0.008297405362129251,5,0.05225662135663663,0.00041872110184978766,0.051616933055195435,0.05279384441342916,5,0.8721889073138165,0.006988662695951773,0.861512192551725,0.8811554263639072
loco_decay,fire_only,J,50%,113,56,0.49557522123893805,5,5,0.3725682201385055,0.00016272941706849754,0.37249544533080464,0.3728593193693087,5,0.000758656566696514,0.00016272941706849754,0.0006858817589956989,0.001049755797499774,5,0.000758656566696514,0.00016272941706849754,0.0006858817589956989,0.001049755797499774,5,0.04964049323951556,0.00016272941706849757,0.0493493940087123,0.049713268047216375,5,0.984947036416019,0.0032288127417665568,0.979171160594253,0.9863910053714605
loco_decay,global_stats,terminal,10%,113,11,0.09734513274336283,5,5,0.11057267703793265,0.000958129928294901,0.10934815081683072,0.11153160509738055,5,0.005316765064542947,0.000958129928294901,0.0040922388434410095,0.006275693123990844,5,0.005316765064542947,0.000958129928294901,0.0040922388434410095,0.006275693123990844,5,0.13979134876955351,0.0009581299282949037,0.13883242071010563,0.14101587499065546,5,0.9633599739941376,0.0066028694259670576,0.9567516043164485,0.9717986904018358
loco_decay,global_stats,terminal,25%,113,28,0.24778761061946902,5,5,0.11765701068299157,0.001039607619681151,0.11691094535802092,0.11938902948583875,5,0.0010855302746806822,0.001039607619681151,0.0003394649497100305,0.0028175490775278617,5,0.0010855302746806822,0.001039607619681151,0.0003394649497100305,0.0028175490775278617,5,0.13270701512449462,0.001039607619681141,0.13097499632164744,0.13345308044946524,5,0.9918864666828636,0.007770295546582434,0.9789409113256529,0.9974627513909894
loco_decay,global_stats,terminal,50%,113,56,0.49557522123893805,5,5,0.1373064941859671,2.414379779179296e-05,0.13729569675134762,0.13734968392444508,5,0.00032480002513954884,2.414379779179296e-05,0.0003140025905200572,0.00036798976361751556,5,0.00032480002513954884,2.414379779179296e-05,0.0003140025905200572,0.00036798976361751556,5,0.11305753162151908,2.414379779179296e-05,0.1130143418830411,0.11306832905613856,5,0.9971353559198999,0.0002129414472356688,0.996754434678903,0.9972305862301492
loco_decay,global_stats,J,10%,113,11,0.09734513274336283,5,5,0.36028851116132554,0.000642116765074746,0.3598204482854767,0.361045987520254,5,0.0055389882725748185,0.000642116765074746,0.005070925396725989,0.006296464631503296,5,0.0055389882725748185,0.000642116765074746,0.005070925396725989,0.006296464631503296,5,0.061920202216695475,0.000642116765074746,0.061162725857767,0.062388265092544304,5,0.9178912727472497,0.009518595767568225,0.9066626120794501,0.9248297324656966
loco_decay,global_stats,J,25%,113,28,0.24778761061946902,5,5,0.3644971242617993,0.0004975715424848996,0.3636246913223572,0.36487048718679166,5,0.002202749301102991,0.0004975715424848996,0.001330316361660866,0.0025761122260953284,5,0.002202749301102991,0.0004975715424848996,0.001330316361660866,0.0025761122260953284,5,0.05771158911622169,0.0004975715424848996,0.05733822619122936,0.05858402205566382,5,0.9632350225456875,0.00830471562615171,0.9570034102996884,0.9777963606575317
loco_decay,global_stats,J,50%,113,56,0.49557522123893805,5,5,0.37249544533080464,0.0,0.37249544533080464,0.37249544533080464,5,0.0006858817589956989,0.0,0.0006858817589956989,0.0006858817589956989,5,0.0006858817589956989,0.0,0.0006858817589956989,0.0006858817589956989,5,0.049713268047216375,0.0,0.049713268047216375,0.049713268047216375,5,0.9863910053714605,0.0,0.9863910053714605,0.9863910053714605
loco_decay,deepsets,terminal,10%,113,11,0.09734513274336283,5,5,0.11132403368299656,0.001460090569103104,0.10945541682568463,0.11298302831974896,5,0.006068121709606864,0.001460090569103104,0.004199504852294922,0.007727116346359253,5,0.006068121709606864,0.001460090569103104,0.004199504852294922,0.007727116346359253,5,0.13903999212448961,0.0014600905691030995,0.13738099748773722,0.14090860898180155,5,0.9581820647428122,0.010062087711872794,0.9467492468739981,0.9710594759911478
loco_decay,deepsets,terminal,25%,113,28,0.24778761061946902,5,5,0.11854673884809015,0.0009800828922561975,0.117333267682365,0.11967834883502551,5,0.0019752584397792787,0.0009800828922561975,0.0007617872740541126,0.0031068684267146207,5,0.0019752584397792787,0.0009800828922561975,0.0007617872740541126,0.0031068684267146207,5,0.131817286959396,0.0009800828922561932,0.13068567697246067,0.13303075812512116,5,0.9852364088456047,0.007325392377670036,0.9767784638714724,0.9943062053884892
loco_decay,deepsets,terminal,50%,113,56,0.49557522123893805,5,5,0.13735976440033743,8.772824139510135e-05,0.13729569675134762,0.13745586587382214,5,0.0003780702395098645,8.772824139510135e-05,0.0003140025905200572,0.0004741717129945755,5,0.0003780702395098645,8.772824139510135e-05,0.0003140025905200572,0.0004741717129945755,5,0.11300426140714874,8.772824139510135e-05,0.11290815993366404,0.11306832905613856,5,0.9966655277412351,0.0007737382017200045,0.995817940007864,0.9972305862301492
loco_decay,deepsets,J,10%,113,11,0.09734513274336283,5,5,0.3581267246547522,0.0009492119290765922,0.35743917086246335,0.3596950159436374,5,0.0033772017660014587,0.0009492119290765922,0.0026896479737126278,0.004945493054886674,5,0.0033772017660014587,0.0009492119290765922,0.0026896479737126278,0.004945493054886674,5,0.06408198872326884,0.0009492119290765922,0.06251369743438362,0.06476954251555767,5,0.9499371139572359,0.01407090601283703,0.9266891135363791,0.9601292580861843
loco_decay,deepsets,J,25%,113,28,0.24778761061946902,5,5,0.3647137782456619,0.00037787145154374765,0.36412657413498634,0.36515747165706536,5,0.0024194032849656154,0.00037787145154374765,0.0018321991742900057,0.0028630966963690274,5,0.0024194032849656154,0.00037787145154374765,0.0018321991742900057,0.0028630966963690274,5,0.05749493513235907,0.00037787145154374765,0.05705124172095566,0.05808213924303468,5,0.9596189601875661,0.006306861788437663,0.9522134972696095,0.9694196877961317
loco_decay,deepsets,J,50%,113,56,0.49557522123893805,5,5,0.37230578317905644,0.00022617135158868942,0.3719084293548284,0.3724788637554628,5,0.0004962196072475055,0.0002261713515886894,9.886578301943061e-05,0.0006693001836538537,5,0.0004962196072475055,0.0002261713515886894,9.886578301943061e-05,0.0006693001836538537,5,0.049902930198964565,0.0002261713515886894,0.04972984962255822,0.05030028402319264,5,0.9901542067841322,0.0044876025182633665,0.9867200104321728,0.9980383442300202
loco_decay,capacity_matched_deepsets,terminal,10%,113,11,0.09734513274336283,5,5,0.10943474796685307,0.0006682554225753147,0.10845082930543205,0.11009620875120163,5,0.004178835993463345,0.0006682554225753147,0.0031949173320423435,0.00484029677781192,5,0.004178835993463345,0.0006682554225753147,0.0031949173320423435,0.00484029677781192,5,0.1409292778406331,0.0006682554225753213,0.14026781705628455,0.14191319650205414,5,0.9712019136418446,0.00460522437318249,0.9666435139295803,0.9779825038888238
loco_decay,capacity_matched_deepsets,terminal,25%,113,28,0.24778761061946902,5,5,0.11909851096570492,0.0005707659122289122,0.11828899782683168,0.11967057761337076,5,0.0025270305573940276,0.0005707659122289122,0.0017175174185207892,0.003099097205059867,5,0.0025270305573940276,0.0005707659122289122,0.0017175174185207892,0.003099097205059867,5,0.13126551484178126,0.0005707659122289093,0.13069344819411544,0.1320750279806545,5,0.9811123216928527,0.004266051673701332,0.9768365479869332,0.9871628317302994
loco_decay,capacity_matched_deepsets,terminal,50%,113,56,0.49557522123893805,5,5,0.13735976440033743,8.772824139510135e-05,0.13729569675134762,0.13745586587382214,5,0.0003780702395098645,8.772824139510135e-05,0.0003140025905200572,0.0004741717129945755,5,0.0003780702395098645,8.772824139510135e-05,0.0003140025905200572,0.0004741717129945755,5,0.11300426140714874,8.772824139510135e-05,0.11290815993366404,0.11306832905613856,5,0.9966655277412351,0.0007737382017200045,0.995817940007864,0.9972305862301492
loco_decay,capacity_matched_deepsets,J,10%,113,11,0.09734513274336283,5,5,0.3571160975290519,0.0010581971063214793,0.35522377533894595,0.3576348237919085,5,0.0023665746403011443,0.0010581971063214793,0.0004742524501952228,0.0028853009031577503,5,0.0023665746403011443,0.0010581971063214793,0.0004742524501952228,0.0028853009031577503,5,0.06509261584896915,0.0010581971063214793,0.06457388958611254,0.06698493803907507,5,0.9649184251524993,0.015686477982415025,0.957228942680291,0.9929697874113883
loco_decay,capacity_matched_deepsets,J,25%,113,28,0.24778761061946902,5,5,0.3648916803575342,0.0007527494585862571,0.36374513935962954,0.36570945539112604,5,0.0025973053968379014,0.0007527494585862572,0.001450764398933213,0.0034150804304297067,5,0.0025973053968379014,0.0007527494585862572,0.001450764398933213,0.0034150804304297067,5,0.05731703302048678,0.0007527494585862572,0.05649925798689498,0.05846357401839147,5,0.9566496857772717,0.012563761504685073,0.9430006152009481,0.9757860232248895
loco_decay,capacity_matched_deepsets,J,50%,113,56,0.49557522123893805,5,5,0.37231442474649246,0.00022781239629045003,0.3719219675453912,0.37251670800615105,5,0.0005048611746835019,0.00022781239629045003,0.00011240397358225351,0.0007071444343421107,5,0.0005048611746835019,0.00022781239629045003,0.00011240397358225351,0.0007071444343421107,5,0.049894288631528574,0.00022781239629045003,0.04969200537186996,0.05028674583262982,5,0.9899827442203939,0.004520163478280958,0.9859691197756087,0.99776972480658
loco_decay,gnn,terminal,10%,113,11,0.09734513274336283,5,5,0.10902271893891421,0.0010794855914448027,0.10785346545956352,0.10999470813707872,5,0.003766806965524505,0.0010794855914448027,0.002597553486173812,0.00473879616368901,5,0.003766806965524505,0.0010794855914448027,0.002597553486173812,0.00473879616368901,5,0.14134130686857196,0.0010794855914448,0.14036931767040745,0.14251056034792264,5,0.9740413760058164,0.00743918146905961,0.9673429966217676,0.982099185100403
loco_decay,gnn,terminal,25%,113,28,0.24778761061946902,5,5,0.11837720152522835,0.00048482184236004356,0.11783484875091485,0.11910223295646054,5,0.0018057211169174748,0.00048482184236004356,0.00126336834260396,0.002530752548149648,5,0.0018057211169174748,0.00048482184236004356,0.00126336834260396,0.002530752548149648,5,0.1319868242822578,0.000484821842360046,0.13126179285102563,0.13252917705657133,5,0.9865035745337677,0.003623683523723716,0.981084502573749,0.9905572590846923
loco_decay,gnn,terminal,50%,113,56,0.49557522123893805,5,5,0.13745202903768847,0.0003272690311684701,0.13704470292265927,0.13795402659369366,5,0.000470334876860895,0.00032726903116847,6.300876183171211e-05,0.0009723324328660965,5,0.000470334876860895,0.00032726903116847,6.300876183171211e-05,0.0009723324328660965,5,0.11291199676979773,0.0003272690311684701,0.11240999921379252,0.1133193228848269,5,0.9958517798141016,0.00288642001284961,0.9914243037804493,0.9994442805954276
loco_decay,gnn,J,10%,113,11,0.09734513274336283,5,5,0.3574926392564719,0.0008782101468044523,0.3563873812443379,0.35867798713346316,5,0.002743116367721188,0.0008782101468044523,0.0016378583555871629,0.003928464244712437,5,0.002743116367721188,0.0008782101468044523,0.0016378583555871629,0.003928464244712437,5,0.0647160741215491,0.0008782101468044523,0.06353072624455786,0.06582133213368313,5,0.9593366545340105,0.0130183914220574,0.9417653218750486,0.9757207528921108
loco_decay,gnn,J,25%,113,28,0.24778761061946902,5,5,0.3643299213823464,0.0003683198514498107,0.3638475455299375,0.36486317705407384,5,0.002035546421650003,0.0003683198514498107,0.0015531705692411468,0.002568802093377509,5,0.002035546421650003,0.0003683198514498107,0.0015531705692411468,0.002568802093377509,5,0.05787879199567468,0.0003683198514498107,0.05734553632394718,0.05836116784808354,5,0.9660257214646734,0.006147440849372876,0.9571254200374393,0.9740768134929112
loco_decay,gnn,J,50%,113,56,0.49557522123893805,5,5,0.37198679361780657,4.3806954756483184e-05,0.3719084293548284,0.37200638468355113,5,0.00017723004599763393,4.3806954756483184e-05,9.886578301943061e-05,0.00019682111174218475,5,0.00017723004599763393,4.3806954756483184e-05,9.886578301943061e-05,0.00019682111174218475,5,0.05022191976021444,4.3806954756483184e-05,0.05020232869446989,0.05030028402319264,5,0.9964834715133272,0.0008692002727213368,0.996094753334154,0.9980383442300202
loco_decay,gnn_zero_edge_features,terminal,10%,113,11,0.09734513274336283,5,5,0.10950101519172842,0.0018747273711415442,0.10785346545956352,0.11157826401970604,5,0.004245103218338711,0.0018747273711415442,0.002597553486173812,0.006322352046316329,5,0.004245103218338711,0.0018747273711415442,0.002597553486173812,0.006322352046316329,5,0.14086301061575773,0.0018747273711415397,0.13878576178778013,0.14251056034792264,5,0.9707452388004147,0.012919521325216449,0.9564300583939451,0.982099185100403
loco_decay,gnn_zero_edge_features,terminal,25%,113,28,0.24778761061946902,5,5,0.11860800864441054,0.000820506882159646,0.1177594776132277,0.1199715728206294,5,0.002036528236099652,0.000820506882159646,0.0011879972049168158,0.003400092412318506,5,0.002036528236099652,0.000820506882159646,0.0011879972049168158,0.003400092412318506,5,0.13175601716307564,0.0008205068821596494,0.13039245298685678,0.1326045481942585,5,0.9847784625815766,0.006132680110925728,0.9745868321573956,0.9911206024119478
loco_decay,gnn_zero_edge_features,terminal,50%,113,56,0.49557522123893805,5,5,0.13742383204932723,7.162980914990245e-05,0.13729569675134762,0.13745586587382214,5,0.00044213788849967184,7.162980914990245e-05,0.0003140025905200572,0.0004741717129945755,5,0.00044213788849967184,7.162980914990245e-05,0.0003140025905200572,0.0004741717129945755,5,0.11294019375815893,7.162980914990245e-05,0.11290815993366404,0.11306832905613856,5,0.9961004692523211,0.0006317545962375509,0.995817940007864,0.9972305862301492
loco_decay,gnn_zero_edge_features,J,10%,113,11,0.09734513274336283,5,5,0.3576989417963407,0.0012854030653972042,0.3563873812443379,0.35946351140737537,5,0.0029494189075899846,0.0012854030653972042,0.0016378583555871629,0.0047139885186246455,5,0.0029494189075899846,0.0012854030653972042,0.0016378583555871629,0.0047139885186246455,5,0.06450977158168031,0.0012854030653972042,0.06274520197064565,0.06582133213368313,5,0.9562784716774937,0.01905452846490434,0.9301208851687239,0.9757207528921108
loco_decay,gnn_zero_edge_features,J,25%,113,28,0.24778761061946902,5,5,0.3648264257170792,0.00037040036303998415,0.3644222864770286,0.36536563488300006,5,0.0025320507563828865,0.0003704003630399841,0.0021279115163322926,0.0030712599223037262,5,0.0025320507563828865,0.0003704003630399841,0.0021279115163322926,0.0030712599223037262,5,0.0573822876609418,0.00037040036303998404,0.05684307849502096,0.057786426900992394,5,0.9577388180647801,0.006182165618854286,0.9487391498690796,0.9644841022609542
loco_decay,gnn_zero_edge_features,J,50%,113,56,0.49557522123893805,5,5,0.3725720955890471,0.0001074931864051962,0.372379805931511,0.37262016800343106,5,0.0007625320172381045,0.0001074931864051962,0.0005702423597020445,0.0008106044316221195,5,0.0007625320172381045,0.0001074931864051962,0.0005702423597020445,0.0008106044316221195,5,0.04963661778897397,0.0001074931864051962,0.049588545374589954,0.04982890744651003,5,0.9848701412589282,0.002132837296234468,0.9839163074230628,0.9886854766023899
loco_decay,gnn_mean,terminal,10%,113,11,0.09734513274336283,5,5,0.11084517403082414,0.0013921190690395157,0.10845082930543205,0.11171666261824695,5,0.00558926205743443,0.0013921190690395157,0.0031949173320423435,0.006460750644857238,5,0.00558926205743443,0.0013921190690395157,0.0031949173320423435,0.006460750644857238,5,0.13951885177666204,0.0013921190690395215,0.13864736318923923,0.14191319650205414,5,0.9614820845661003,0.009593668005575104,0.9554762964375384,0.9779825038888238
loco_decay,gnn_mean,terminal,25%,113,28,0.24778761061946902,5,5,0.11862475605947631,0.0010803819959641966,0.11768482678702899,0.12039909618241447,5,0.002053275651165418,0.0010803819959641964,0.0011133463787180997,0.0038276157741035793,5,0.002053275651165418,0.0010803819959641964,0.0011133463787180997,0.0038276157741035793,5,0.1317392697480099,0.0010803819959641935,0.12996492962507172,0.1326791990204572,5,0.9846532880808911,0.00807505375386072,0.9713914122593025,0.9916785619453132
loco_decay,gnn_mean,terminal,50%,113,56,0.49557522123893805,5,5,0.1373736332835896,0.00018387766172591773,0.13704470292265927,0.13745586587382214,5,0.0003919391227620028,0.00018387766172591776,6.300876183171211e-05,0.0004741717129945755,5,0.0003919391227620028,0.00018387766172591776,6.300876183171211e-05,0.0004741717129945755,5,0.11299039252389662,0.00018387766172591776,0.11290815993366404,0.1133193228848269,5,0.9965432081253768,0.0016217488126717046,0.995817940007864,0.9994442805954276
loco_decay,gnn_mean,J,10%,113,11,0.09734513274336283,5,5,0.3570073211926854,0.0009160727822738347,0.3559436501991568,0.358381149635622,5,0.0022577983039346883,0.0009160727822738347,0.001194127310406079,0.003631626746871286,5,0.0022577983039346883,0.0009160727822738347,0.001194127310406079,0.003631626746871286,5,0.0652013921853356,0.0009160727822738347,0.06382756374239901,0.06626506317886421,5,0.9665309013114559,0.013579658688900813,0.9461655747640655,0.9822985229774435
loco_decay,gnn_mean,J,25%,113,28,0.24778761061946902,5,5,0.3641261522604951,0.00019572325064005062,0.36390523044170725,0.36443977643558306,5,0.0018317772997987424,0.00019572325064005062,0.00161085548101092,0.0021454014748867323,5,0.0018317772997987424,0.00019572325064005062,0.00161085548101092,0.0021454014748867323,5,0.058082561117525945,0.00019572325064005062,0.057768936942437954,0.058303482936313766,5,0.9694267290904598,0.003266718047969892,0.9641921861851624,0.9731140237284982
loco_decay,gnn_mean,J,50%,113,56,0.49557522123893805,5,5,0.3721097707808284,0.00034419818551180556,0.3719084293548284,0.37271922582738276,5,0.00030020720901940967,0.00034419818551180556,9.886578301943061e-05,0.0009096622555738176,5,0.00030020720901940967,0.00034419818551180556,9.886578301943061e-05,0.0009096622555738176,5,0.050098942597192664,0.00034419818551180556,0.049489487550638256,0.05030028402319264,5,0.9940434072762393,0.006829444282994276,0.9819508412528479,0.9980383442300202
loco_log_variant,fire_only,terminal,10%,69,6,0.08695652173913043,5,5,0.005281683581415564,0.0,0.005281683581415564,0.005281683581415564,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.19554392292343106,0.0,0.19554392292343106,0.19554392292343106,5,1.0,0.0,1.0,1.0
loco_log_variant,fire_only,terminal,25%,69,17,0.2463768115942029,5,5,0.03286140737370314,0.0,0.03286140737370314,0.03286140737370314,5,0.0021190161214155318,0.0,0.0021190161214155318,0.0021190161214155318,5,0.0021190161214155318,0.0,0.0021190161214155318,0.0021190161214155318,5,0.1679641991311435,0.0,0.1679641991311435,0.1679641991311435,5,0.9875412978390081,1.2412670766236366e-16,0.987541297839008,0.987541297839008
loco_log_variant,fire_only,terminal,50%,69,34,0.4927536231884058,5,5,0.08832982213660966,0.0,0.08832982213660966,0.08832982213660966,5,0.0004657695398611189,0.0,0.0004657695398611189,0.0004657695398611189,5,0.0004657695398611189,0.0,0.0004657695398611189,0.0004657695398611189,5,0.11249578436823697,0.0,0.11249578436823697,0.11249578436823697,5,0.9958767428054323,0.0,0.9958767428054323,0.9958767428054323
loco_log_variant,fire_only,J,10%,69,6,0.08695652173913043,5,5,0.28897067469095217,0.0,0.28897067469095217,0.28897067469095217,5,0.0002971494428089527,0.0,0.0002971494428089527,0.0002971494428089527,5,0.0002971494428089527,0.0,0.0002971494428089527,0.0002971494428089527,5,0.1960676980922142,0.0,0.1960676980922142,0.1960676980922142,5,0.9984867482823983,1.2412670766236366e-16,0.9984867482823984,0.9984867482823984
loco_log_variant,fire_only,J,25%,69,17,0.2463768115942029,5,5,0.3283804486917136,0.0,0.3283804486917136,0.3283804486917136,5,0.0027292965600888563,0.0,0.0027292965600888563,0.0027292965600888563,5,0.0027292965600888563,0.0,0.0027292965600888563,0.0027292965600888563,5,0.15665792409145274,0.0,0.15665792409145274,0.15665792409145274,5,0.9828763149960702,0.0,0.9828763149960702,0.9828763149960702
loco_log_variant,fire_only,J,50%,69,34,0.4927536231884058,5,5,0.3867782191916965,0.0,0.3867782191916965,0.3867782191916965,5,0.0007342091779791171,0.0,0.0007342091779791171,0.0007342091779791171,5,0.0007342091779791171,0.0,0.0007342091779791171,0.0007342091779791171,5,0.09826015359146983,0.0,0.09826015359146983,0.09826015359146983,5,0.9925833233586336,0.0,0.9925833233586336,0.9925833233586336
