sample_id,geometry_id,source_batch,fire_family,crack_count,legacy911,flat_response
b005_0110,c3d1c14f03b2896ac171f1ab2730a2bee3a595add76d617fe4638e33b5537299,batch_005,astm_e119,1,True,False
b005_0111,39466ace462e951b89df0e055be409c17049d91ec325c6e190c79fa03f13965c,batch_005,astm_e119,2,True,False
b005_0112,9374288fd18b518880a9d5fdc7827f15caa5dae99e480f17eea5702c122957aa,batch_005,astm_e119,7,True,False
b005_0113,76d056c98a292572bcc8ef7332edc761f7d5ecb8677cae465a2bd8b6b7d44f6b,batch_005,astm_e119,4,True,False
b005_0115,79c02f571b3548cbf2b0d0a94473fe9b598c48e40461580b30270d968c75b39d,batch_005,astm_e119,7,True,False
b005_0116,23b4d80a3de5a4677d80a68dd46d2bd12008008c730efec833579e4c98af2d9a,batch_005,astm_e119,6,True,False
b005_0117,cdd805b4124599329065d193a11228450d23e2ba27ed4d4cc4d33245f2d2000f,batch_005,astm_e119,9,True,False
b005_0118,2d01bccc8a0624a55c19567f4923a3f47bd9627247a0b3f4911498ee4990d046,batch_005,astm_e119,1,True,False
b005_0119,bc8aff13d8ce67639f1d5411d192441942e65107178467e22d2ff114fd7827e6,batch_005,astm_e119,7,True,False
b005_0120,41a8268ef47f74092696101bba33b8196e98a856c0363f95ba27a8746b9ecd35,batch_005,astm_e119,3,True,False
b005_0121,38e9e32c42b20a9a8fd1ce1bbe87f1ebfc0577ffad8efd5caaa4b3e8e52150a1,batch_005,astm_e119,4,True,False
b005_0122,c29fefe3cff206de3cc479b305bb303843bd659f2bdf5b450e1a1321b6761676,batch_005,astm_e119,3,True,False
b005_0123,fc091f6c5f7eaa1cfeb665685a9918ccc6021e906bc864934ae23bb9ff17496e,batch_005,astm_e119,12,True,False
b005_0124,d161d9357aa1b30bfceaae100f8b4760b770f8e05f3ea4152b37a100e5dffa99,batch_005,astm_e119,2,True,False
b005_0126,8f090b94689a5dcf2b183c6e5dc9544077e5c95280b82feae8eb494360c4ad66,batch_005,astm_e119,13,True,False
b005_0127,65e8c6da396a9c7da2a698772f9865c326c74a714a598e1c4c87218994872f67,batch_005,astm_e119,2,True,False
b005_0128,eb1b31aef8e00e78009896f6c473aede525398b39e2da66e3a6fe5035504026d,batch_005,astm_e119,7,True,False
b005_0129,bde484ca75ba9f04049c15e91fec6ac712b4ceeb089bdb7c9cb3d32c8767b180,batch_005,astm_e119,3,True,False
b005_0130,d02f421adc91877ef18b8431629be4ee9b14455b9ef40b7ce8b2d05092c2d223,batch_005,astm_e119,12,True,False
b005_0131,3a044f07d4d1794d765d98d45003c11aba8b54dd73893ee10d8b401044e38d79,batch_005,astm_e119,11,True,False
b005_0132,482ba287a47316af78c1592807f0ee8b153b1282c04bc4b0cdfa3cad8e5d1f5f,batch_005,astm_e119,10,True,False
b005_0133,28e4981be4309be7d640edb645e6264500eca14d53a890728de78236ee2c07d7,batch_005,astm_e119,13,True,False
b005_0135,fbfb7420e0e4a97e113622d4fb8ce7e5e1fa2589c6d2f865d7ad715669cfc0d1,batch_005,astm_e119,4,True,False
b005_0136,78fa0e2709b91f7af38e598227b11fed6213ee2da2d1c516b4f2d7c4298fb3bf,batch_005,astm_e119,9,True,False
b005_0137,f2d5cb52d9bcc8a05311608bef6d0ac8c2abc1cf415c586953df5a8cde8851ea,batch_005,astm_e119,10,True,False
b005_0138,461d76c38e1b22e61e89e8dbcf1241ac5285a413ba8aa61de2a5c444b5e22a90,batch_005,astm_e119,7,True,False
b005_0139,a6ccd96308de08f8b3f2e3c2575bb72cad6e277daae4813e894da2df72578f8a,batch_005,astm_e119,3,True,False
b005_0140,930819d4f1dadc98c9bc12c1d561676ccb7206b489ae37b4aed859740f13c05e,batch_005,astm_e119,6,True,False
b005_0141,2b45a81627cebb4121ade76238ffbbc71e85b72597c435e163a9722dda04da2d,batch_005,astm_e119,1,True,False
b005_0144,5d1ee6b52312445d86339fd7cf04fe28f4e96df3c620a77f7f6470a221cde282,batch_005,astm_e119,3,True,False
b005_0146,20d3c3e8e35817c961e8853df4a15b3995fb3f35c1ec088fe6fbb343b1ac83a6,batch_005,astm_e119,11,True,False
b005_0147,9a7747ba487640086b0fdb00afd91ec4ae48420c3ee9a415a8c5bee3a9211c38,batch_005,astm_e119,8,True,False
b005_0148,3ed180f273b3162ac5081240ed9f16247414de47be94c9f300130b3c1f21f829,batch_005,astm_e119,9,True,False
b005_0149,8efa7db6ff53f2f38729684f642428f01a357449b70bb142fcd82a366109607b,batch_005,astm_e119,8,True,False
b005_0150,9f7b528898f04baa0b5d724d4a7db0a6ab56f5889b48e88b7fdedfad9d4fdefb,batch_005,astm_e119,12,True,False
b005_0153,bb480a9508a7a6a63fba6bae7c08f5896e5edab0d6450cc29e456b40574e567e,batch_005,astm_e119,10,True,False
b005_0155,807bf2878b17207398d21601f614ee11dc926aba654dcadc1d4f79f447d39a7a,batch_005,astm_e119,7,True,False
b005_0156,3ec7c45849c033034db15eb849864b9e968159fe286def5c72525bcf8f7d0537,batch_005,astm_e119,12,True,False
b005_0157,2cbbc6cd57aa5050182cebd95472793b01f7553f6057e14fd473cc6fc94a21a7,batch_005,astm_e119,7,True,False
b005_0158,18a9ee51a4173478f1435b0bff4b00065ac3d997de9922a90eb016b211c72c73,batch_005,linear,5,True,False
b005_0160,599e7346816ba30038f2bcd820278ccc9be847b823392b5a8b2561db306f24d9,batch_005,linear,13,True,False
b005_0161,441671c21c6a935c663b6f7d275d04b2e63fdb121fe2914e811cfbf3a8e06adf,batch_005,linear,10,True,False
b005_0162,1fe38c1ebb69e7f9f958e5e6b193ca1f0366e36085fbe6ac037b63325d50b3ee,batch_005,linear,5,True,False
b005_0163,db9a3d221db396e36e20e41209049e0d0781b04d333a94f10712065e42dde134,batch_005,linear,3,True,False
b005_0164,38475d8a77efddc2a35e7228eb5329ee36a733abafb11412465c35fd3ea87bbc,batch_005,linear,9,True,False
b005_0165,49f0e19d2b05033af7e77e9150efb948d43472bfc2c2da52c818d9340a671cb1,batch_005,linear,13,True,False
b005_0166,4e557cd2e5b4d3355358295195dd9eed264a2faf7c2c0d19d39fdb7998205d84,batch_005,linear,11,True,False
b005_0167,fcb2dd387be45d5d0c553f9e74fd34457e8df2e131d6a59fb60277dea51e62d6,batch_005,linear,5,True,False
b005_0168,553bdbbbcd23eecb268dbb6e137dc9dc7813675c8dd0e1743c2b55106046b64d,batch_005,linear,7,True,False
b005_0169,b05730b1fa64f440b9f2c3306308172b4ecf6b2cbe0264787955fded568ae022,batch_005,linear,9,True,False
b005_0170,e90c1cd296cdaffc57ff162bf5c39c6434111fb30f05e4f9f6edd410b0aca6a2,batch_005,linear,7,True,False
b005_0171,d07dbce87c8f23fca2227d12019e02cd8543c4d320a392da1218f1248e715f92,batch_005,linear,8,True,False
b005_0172,24817275df318f4027ce1d23ecfaefdeb4125fa86bbabd54db93a46f1e22abdd,batch_005,linear,3,True,False
b005_0173,d7c4e59858bc79de62c526a8d3a14ca9032f0bd17ad057540f935d63f71ecb4d,batch_005,linear,14,True,False
b005_0174,1fa1553a430def914a88ff35f0af634634cd512d28d25192ead4be07a90b1664,batch_005,linear,13,True,False
b005_0175,71575ccc44963f2578801a435b153809b13bce356194b422c3bc57dedfcb2d29,batch_005,linear,10,True,False
b005_0176,98e2e4994e2cd3dbd9b1abf5adc4e45c236a5a24a7ade64c63ce8c54a8b71206,batch_005,linear,7,True,False
b005_0177,d65a17e16d9f0ac5e4a801ab2a6ca4cc6edbdc980e5f3dc4390ca6ba85ecd016,batch_005,linear,4,True,False
b005_0178,3d9b2c46d03300af540f25a5ec1bb1fe3780cad856e3ba6d30798a304b932ad5,batch_005,linear,5,True,False
b005_0179,775c739de2cf8e9882f81d83d982f37bd29d378f2ada5874f62f31dc9cae8ce1,batch_005,linear,6,True,False
b005_0180,326b3547cab0dab64fb602a57fc19e38f2aca8a75f287113e48e51d6eca21a03,batch_005,linear,11,True,False
b005_0181,79478b59cf082e0b46ca1e44b73b17bfb611c8b8808e49576c401d4e4ecccede,batch_005,linear,12,True,False
b005_0182,6df7d3b1493a1dc07d978d767819526732bb9e08865e4ded508805d296723f06,batch_005,linear,5,True,False
b005_0183,9040cf0e2929d335361431514e29fcfeaf0fcc9e8e12adb84c70eebe1d9ffe18,batch_005,linear,15,True,False
b005_0184,80e02c008971fd5e5328b7a9a4762c0a6751acab94095e03d7fbdca1ca723630,batch_005,linear,14,True,False
b005_0185,6b28e05319b3c799dd9b3670dca859b8c152f747fdb8a4889cb7b10be098109d,batch_005,linear,15,True,False
b005_0186,280baa1cedb3327b0d4cdfa5855642f9a22fca368d90786a40dd6d5ce46b440c,batch_005,linear,1,True,False
b005_0187,58c5509a92aa4633db0d1b2fdc20cdad84befb6a3d0e630d4f9fb5a1e40a2105,batch_005,linear,1,True,False
b005_0188,578b585f01cb7fb9e1e833f2b971369e1b44095f296d3dd7ec34f326392b949e,batch_005,linear,6,True,False
b005_0189,e58db01114c258ebc1f757432a1ea2fdf040e7048d52c51562a3679fac2ae675,batch_005,linear,14,True,False
b005_0190,254343f08d234df9ab7a1d11eb8c878abdc659136e83c38f54ee4769a3526248,batch_005,linear,7,True,False
b005_0191,7f8af01bf001d49c67450345954658d93a4a1f44f70a3d09592bfb1dc08cbd1e,batch_005,linear,15,True,False
b005_0192,bcf4bce4324232ee9e050be929b538d3ac922c8e43572cb19790d08d7accb1c8,batch_005,linear,12,True,False
b005_0193,dd07e49c5879b58c39956430986664abc9c3422a9d57236a11e3b485a33b80a7,batch_005,linear,8,True,False
b005_0194,96f28b583939f00e302042de8823347b6baec5426cac4554a31a9ccfbd489295,batch_005,linear,8,True,False
b005_0196,b52990903417615de2bfb121e273bbf119a3fb62ab9098e49bf951002d4f9dab,batch_005,linear,12,True,False
b005_0197,ba55fdf4eb4e86be3ef6a7282d2e69f3622cc2309c28974cb013b6f1303e4af6,batch_005,linear,12,True,False
b005_0198,16a3545d238877ad1444bc584156c3dec94d86f3ed746736d6e474e278244465,batch_005,linear,11,True,False
b005_0199,8228d02412449e573b01022d5cf0e86aa38f34feb764908e9e05c2932251e32f,batch_005,linear,7,True,False
b005_0200,1dc14653db4240d1d91110afd75aa4f84c34f78610417101dda689ca2d061640,batch_005,linear,12,True,False
b005_0201,eca8ce78c3fb2e3a898502065cab5a2496699e1d9f21541d2a8083b88c1b001e,batch_005,linear,7,True,False
b005_0202,fd45a27ffeb5f51af01f27c2113b234eeb0cafaa6b1cc6a7b756303ed551bf39,batch_005,linear,6,True,False
b005_0203,b69e62746b5d5194f8e9f4be6c533d968bb16eb83e69131e41ee5a2ff12e59d1,batch_005,linear,15,True,False
b005_0204,5fe4afe8ec01f2180e7f715d52627991eb4fddc944bd61f1fce520f04d87b653,batch_005,linear,13,True,False
b005_0205,9cf774410d573aecd62390090424703d24a562e911cff4f7176afa037000fb3c,batch_005,linear,11,True,False
b005_0206,a84f8eb94a90ba0db0df77b948d8095638f118dd6af39ab18748eb82387ed79f,batch_005,linear,7,True,False
b005_0207,c1d061b674fd74cc484a03f78ed1d487fe4d0c0bb0ec403764392e80b99d8a0e,batch_005,linear,4,True,False
b005_0208,1078d058e3cb6ba96b3216bdf09b72c4415d1b612124f373176b5debdf9174b4,batch_005,linear,2,True,False
b005_0209,b3d80fe6f2f5a2356d4157c4c58a2cd8926f7b153314d0ec5e3293a78cc284ef,batch_005,linear,10,True,False
b005_0210,af01e4b9bd258158461fccaa026b6b55ebea155ca4e462d337af59cf1b99f827,batch_005,linear,8,True,False
b005_0211,a2ae3a640debfd9d03ddc878365d3ff972c9a2c92eb72b0f9e23fd830bc0fdf1,batch_005,linear,4,True,False
b005_0212,04736ccbf6c3ad449b183a1c165fd82024d794610c2abee4e43d33485c919da4,batch_005,linear,6,True,False
b005_0213,d6668054c195c1ee5b8d3105be53c5fe35fb7d74e6863fc3d8cafd8c043e14ab,batch_005,linear,6,True,False
b005_0214,53450f90b7635825e7e1a3ece8e894d0dd56c98f0afbd9c70338455a8773a35a,batch_005,linear,11,True,False
b005_0215,d9e3ae26dd21ea51bf1267657f2b3c7ae2d4ad712ff0796f8b6b8664c369b801,batch_005,linear,11,True,False
b005_0216,423c36067899630913eaa103f2f9fd8b61c603547b152ba106cf5e9b8c3fd1f8,batch_005,linear,13,True,False
b005_0217,c23761a6bb417680737a6944305315f9cf2fbcaa2f73452a642203b6c917af7b,batch_005,linear,2,True,False
b005_0218,b7b0f850e72809b87da6107b7b399c2f01ee2a8558b505c14b4aee1864bf3bf0,batch_005,linear,13,True,False
b005_0219,17adfcc5abea4673a59b34b37f282002ea04039273fb735bf5eae16b0a47ce70,batch_005,linear,10,True,False
b005_0220,cdf9c3d45317ee741e5579b12895dce221274a7475b64e2d2eb1ef13e122c79e,batch_005,linear,6,True,False
b005_0221,c2384ac13169657d72af7a385bcda7bf20745fa6cafa79d087393b14d9c30ef9,batch_005,linear,15,True,False
b005_0222,4dd6cf4d7aef6b4420c9620794f9b97cd222cffa59176f5afac89c2d56c460d1,batch_005,linear,14,True,False
b005_0223,2d159d18d1b6843d65f2d526f525cc17910ce9b3241535a77fc2161e1c49ce2d,batch_005,linear,15,True,False
b005_0224,aab8e794eacac19879153c39b1af2fd8b5a5e26fe72d203dfc72e92d80c0d24c,batch_005,linear,14,True,False
b005_0225,b990087c9b9dcad7b3ae65c24d23fdeab020c2f4ed1b3012e17ea49839a0c959,batch_005,linear,6,True,False
b005_0231,0197da6413490992c3d807d79e0ae84831137b2a2953bb4895f4869660f046cd,batch_005,log_variant,8,True,False
b005_0232,b1b04b45cfaeafe9072d334e6fb034c17772a79d47cd976ec080555f43239093,batch_005,log_variant,15,True,False
b005_0233,8b6dbca8fe32a63388ebbc035fc7c844e215832327df575eded1165ee98fd228,batch_005,log_variant,9,True,False
b005_0234,17afb6925bf51ef74b1586022a798c10accd50f13c8d0d9c8d9241915ef4b7d0,batch_005,log_variant,7,True,False
b005_0235,f89504d4ce66c4c4606ff45efbc158971749da1f1a17a5430f79b312a68433ea,batch_005,log_variant,5,True,False
b005_0237,141babc17c6c733152e0e7e953db5fadf237c79f0cec46340392573a55316386,batch_005,log_variant,9,True,False
b005_0240,b1d310df62be9781116c687063f52a27f401e87d9fc1d49f7d6b1f0b33899566,batch_005,log_variant,5,True,False
b005_0241,2758659e4f23d5c92b20f3205a7e0fc53f6d8840725aa82052a2caa284da530b,batch_005,log_variant,6,True,False
b005_0242,a015446ac7dc8c57854296a8e5f308580621c1eab0e9a08ed016f99cb7772514,batch_005,log_variant,6,True,False
b005_0243,cf29d7ccd9df23701af166e2d812cea2591945df0091c64ba17137c7c1d44401,batch_005,log_variant,3,True,False
b005_0244,012d778f39ac1c3d5ec4ce1f7522a3899a383fe0916f1343143af22b678c38c6,batch_005,log_variant,7,True,False
b005_0246,472d213cc6087b7f3958c30f9a1193e0d5e3c1f698333dfe2593bd08d444b92b,batch_005,log_variant,10,True,False
b005_0250,f3a106b4bd9750f58c522556150b84e8df786567071a9e16dea0e4252169de79,batch_005,log_variant,3,True,False
b005_0251,30440533c3910f70df5e0ef02027660b5a834f0d79d9b2660ed1407c6e4537e5,batch_005,log_variant,10,True,False
b005_0252,df3cdd190b6bade23f20a826ec008a6caa0bd5c970f74d7d8f730774b90a0af5,batch_005,log_variant,11,True,False
b005_0253,88e3af8bab803100e5567f93593352f3881eb7f7f4f414a4266353e562f81a06,batch_005,log_variant,12,True,False
b005_0254,69215bff30fb01298b1c198215bbe064d2dc034fa85d4ebbe4dc87b5d3378bc7,batch_005,log_variant,4,True,False
b005_0255,40e369791ad5b0dd34efd22d001508db8d4ed3a4f926b25a179f25521d931ff9,batch_005,log_variant,9,True,False
b005_0257,38706b88cbd59709e143dbe3d6ad799d6c88cbf223cb4d1315e80525cee814bb,batch_005,log_variant,12,True,False
b005_0258,8e8d25cbc353132cff6ceaec5a556b56eefb8a057e3fba520efa55054b707d81,batch_005,log_variant,14,True,False
b005_0259,93046d973730014c2f72d5b65d95bd3f18656aa4c20ee69e80e324a1b6130d92,batch_005,log_variant,2,True,False
b005_0262,d05b1dfecdded800a2979fa86ce4e13cf423458e7837588334e122dec78d1282,batch_005,log_variant,10,True,False
b005_0264,a1026f481341198f9505353f13e7b6ca3b665a41446e232f0318bcda0b6c96d8,batch_005,log_variant,8,True,False
b005_0265,96940921f970d3d39cca962728b88d24e872dc38476afe96f7dd45a7bd59797d,batch_005,log_variant,7,True,False
b005_0266,35a57542547edfe776920ca04e51fe05f8b86f9cb53767449261abc852fd88d0,batch_005,log_variant,11,True,False
b005_0267,e50cad6ea49ae5a8441e809cf9a3bea4a3cb09f7b401b285d80c1242d3a79e48,batch_005,log_variant,9,True,False
b005_0269,924401ad6bc116d4bf5df46dcff90af45727b4657d2b1ca05c1f8dfd38277a26,batch_005,log_variant,2,True,False
b005_0270,eac35bf5d35cd540231385b6c2dd0358fa3708eca50afa52d764c30bea246def,batch_005,log_variant,2,True,False
b005_0272,9942d4a4a174df13e695ea659351a90fdee331e6428a9a276507e479c7ee4ba8,batch_005,log_variant,6,True,False
b005_0273,1a31b3e7700393731f7e4e1664414cdde1d4c8e5215fd1bd7fcccce4f702b66c,batch_005,log_variant,11,True,False
b005_0274,52f8479e5a537c8d76b306353297e79cbe20eecbb85dc07e60a08e1527ee29c7,batch_005,log_variant,15,True,False
b005_0278,565c0239646f76abc95d41da49d1fa30f920df516a884a7e6761b0f2e64c3530,batch_005,log_variant,5,True,False
b005_0279,332be5eade135f2f610967d59557a5070914106fa8268bb827b2ec5f8f26d2e0,batch_005,log_variant,3,True,False
b005_0283,79fd8dbff81bf1351688486a548f7eb34e9762c4721f1828f20efaa010285a3d,batch_005,log_variant,2,True,False
b005_0286,87abd63d13db50cd3e354a37db82c63aa7d5d4833b64b93251fc9a76884bc1da,batch_005,log_variant,7,True,False
b005_0289,d2885b85ab684470361bedfc93f198821c9b5f0116bffb535c78642258a28860,batch_005,log_variant,14,True,False
b005_0290,ce67401904754f310089796e8f6c91ca718cdf3c5442f57ab29fb796286c40ca,batch_005,log_variant,10,True,False
b005_0291,442f3fed651c3c8b226ed0a4b1921e17ad8ff5488f6f6dcaf4613f7adf97c7f6,batch_005,log_variant,2,True,False
b005_0293,e192d87b9b8fac01ad6d648b6b84c858b13a19adb9466bac87d74c08b63ee81b,batch_005,log_variant,9,True,False
b005_0294,5b552360100b1f7bb33b806261ee891e99723f012f64500ec9ca01e541226db5,batch_005,log_variant,3,True,False
b005_0296,abc877febeb17261f4381a884923afed3bea3a5693b307389019a651c33108b1,batch_005,log_variant,4,True,False
b005_0297,c9371ddd4369185f9fa16b827a3316ffc044f24344a3badbfa52d6879b18db45,batch_005,log_variant,15,True,False
b005_0298,9ea2b594880eefc20b728a88db1342d0b0c22324df79099c7908a723f55abbc4,batch_005,log_variant,2,True,False
b005_0299,57e58c176baebe9c4769d8d480481b3e15bc24fb4af3a9d8f7a0f638fac27b29,batch_005,log_variant,13,True,False
b005_0300,1da392c0a419f2492b81f82e57e20fccaddbc7e4e332009082558ba9abd6b9bb,batch_005,log_variant,4,True,False
b005_0301,836cd14e989749d8eae4a6ce735315dd0d00f5070e9fc180576eb5e7a8297a7b,batch_005,log_variant,14,True,False
b005_0302,268d6d6ffb77bbc9988a8d53254272bc5754bbf6d56a9a171c79e7d721e2c446,batch_005,log_variant,14,True,False
b005_0303,1a737d0b00f7db9d8c6ed2799390e7fb595116d3558d4fe7c6915e4fc39ac0df,batch_005,log_variant,9,True,False
b005_0304,9229f11f20609c4d48e3389fe16787807277a59730e412ddf9172ba222c1a7dd,batch_005,log_variant,8,True,False
b005_0305,3182cebb575fbbdeef377f31e76553fc8188d98d2834b812d6869c0ac9b2f912,batch_005,log_variant,6,True,False
b005_0308,5139552900610a5c6a3f4b761ade1dbb0d90a62186d60de135acc2c758dd87d8,batch_005,log_variant,12,True,False
b005_0310,7a3e0429d5dce205a4ceaa3288fe36547951c4780cfa4581ffeb91d932247554,batch_005,log_variant,1,True,False
b005_0313,0159653826a8a787f37701c9e4e380772972c20ff25e4d01af7dc855d18f28a4,batch_005,log_variant,8,True,False
b005_0316,9210c4347ab219f1bd292b366bd8a5284c3ad61d9d4dc7c611c028058565287c,batch_005,log_variant,7,True,False
b005_0317,1e447b54f457c3da933439103701da1a38194a4b7fb1eece53313e986de2c6b1,batch_005,log_variant,2,True,False
b005_0318,924387d745bc9120e456294ff4a08ad9a1d65425b1cd2775143ca2ab2f71ce55,batch_005,plateau,7,True,False
b005_0319,800520051cbd61e759abc8ff464d9452f0af7501ab267ce886d3229fe3d764b4,batch_005,plateau,2,True,False
b005_0320,ef3c4b806db3686e52b040856eeaa178271e38922d72178a07cfb1b60c5a9815,batch_005,plateau,9,True,False
b005_0322,dfa2ca4229967a5ccb2b1248146a521a8c13b2c9123ed436514968a5b39c468b,batch_005,plateau,12,True,False
b005_0323,cce3714177813b75d94654611ce899a21ca23c71fe16d59197e83af8d254e95f,batch_005,plateau,11,True,False
b005_0324,27fb8c31fc60138ca610456685ff39808517e467177b4b76e23ad2cc9ef40e79,batch_005,plateau,3,True,False
b005_0325,57c15407e4e74b16ef1107b3fd3d0f28bd18e2d5f422f8887bb3ae4f2ee71cfd,batch_005,plateau,6,True,False
b005_0326,e2760e685a5883648d6d91d72b6f825497ff6177a7ae51fd1d4a4f618192fbd3,batch_005,plateau,4,True,False
b005_0327,c0f2d02506a33f5dad5fa8e5c65ba0f14cdafffb85f55797608be3df54e8cf61,batch_005,plateau,1,True,False
b005_0328,55b4a6a2ff50fc37c4d86d31a2943c392e669602f37411c18ea7e0f718c7a49b,batch_005,plateau,10,True,False
b005_0329,25396912ea3a078cfdcae941ea89787bb0803f1346b6c5c886e75f5af0e4014c,batch_005,plateau,5,True,False
b005_0330,2d2987c8fa8b70de85851fccd3598561568f323c9bc1e48b9082c225851dca74,batch_005,plateau,7,True,False
b005_0331,fe117b09b49c597131e2f6e1b8feb5a597f6b009e1fc51e947e1c4258965cb3a,batch_005,plateau,8,True,False
b005_0332,8ef7167927072aa036a58c5f6faa4277ddbc7c3f91bcb16661ae1d24abac8490,batch_005,plateau,8,True,False
b005_0333,c3c2056eaa15eef1a5f1836e18a193479b6f32b671a8a83de228a107692ada54,batch_005,plateau,1,True,False
b005_0334,3bbd10db0ca1e022a95db792674aa00f019fd5856e68ce360feb007d0fe711f4,batch_005,plateau,14,True,False
b005_0336,0747b020d2d22e1f5e7519b418cc9b8327b7656cbdb5b6a0c84c741abbc0e102,batch_005,plateau,5,True,False
b005_0338,115982b394b483309f71c61baca7ee9f7623a932a8116d9e7603f0819aecb7ce,batch_005,plateau,11,True,False
b005_0339,5a157ab2ed0b98a6d23ad8857e1765864193424d5249af315f29d82bd5969aec,batch_005,plateau,1,True,False
b005_0341,aa391e2b07bdd6168406810253aa95ddc48980e3dc4f63b3df9c1ea6807dbc8e,batch_005,plateau,9,True,False
b005_0344,6eb77d3cd6491920848da180bb4de9dc6bc0b37ef91bd1ab7ff630ab55038dfb,batch_005,plateau,8,True,False
b005_0345,a300e398fad1a0e6431c0978a839d6f5ba716e8b388e8dda603311639de6f280,batch_005,plateau,4,True,False
b005_0346,64090025074679c6ba642a06fb71e932babe2025b967ef6f2f6b1d8f5ad03bba,batch_005,plateau,7,True,False
b005_0347,f351afe68d58358a3632f7f01ae10c313d89f47accf5981900e558140d1bfbff,batch_005,plateau,8,True,False
b005_0348,9047f61e8be36c807011000fd79892f9747fc9f2b5d36e0905a12cc71cf27077,batch_005,plateau,5,True,False
b005_0349,c30ce3c339ea2d458d6b92c6a2de60810ca4393b4b9c7acd9f3e78a68c60481d,batch_005,plateau,8,True,False
b005_0350,1023f3a6c18df8c4890c9d45fa6b65adbbc9733ddc3561c3e25572947e28011e,batch_005,plateau,4,True,False
b005_0351,f915d37994404288414823d1bbb6b5e3931c9ad94ae24b67272d3c8362d85400,batch_005,plateau,9,True,False
b005_0352,5f0ae19a03996e46eda8c90413fc45b8985b85b82d4f47d4a22a10847efdc7d4,batch_005,plateau,8,True,False
b005_0353,05e5a33d12166760b02827e96c5a0446d2d46d0bac028f2a76145a206386e918,batch_005,plateau,6,True,False
b005_0354,fadf7a0b5c1bc2a8d8355725a59dcbd92af98cb7514eabc127842f5c4b4bef47,batch_005,plateau,8,True,False
b005_0355,4d85219246b5dad59cb85d9fa3c1936680c4c9ef047c5cef4218f3b15c1e939c,batch_005,plateau,4,True,False
b005_0356,4d68bdd50ef81490f46d2a8e1897ab3bb663920d094e1cbb0b28ba7113382e88,batch_005,plateau,2,True,False
b005_0359,4c1573f83055d1187f7f6cd3d9baae0038086645d81eee72897606cc9d5c570c,batch_005,plateau,5,True,False
b005_0360,686bd58ef008dcf1a1a7c6f4d10f2f843038b4350a135434e4ccc66a580f0f5d,batch_005,plateau,8,True,False
b005_0361,96f4761fc6c8f7f70f150f08d1184ebb6ce1b5aaa442426bf462bb08296c1a3b,batch_005,plateau,8,True,False
b005_0362,1afc1c036950d3674b72ba96e3a3beaf89086ebc191f828798460411f6637095,batch_005,plateau,14,True,False
b005_0363,c4e17a05dde40f17497a58db0f20c7fa3893089c99b4e61d2abb1683d73c2708,batch_005,plateau,3,True,False
b005_0364,f789b385523cb681d859a20015bfbe6406d3d1a4e0993fd9931fc56524052232,batch_005,plateau,7,True,False
b005_0365,bf0f2b2de55694fffbc786504dd644ea825c40182b9b220d53b89c8a37ed6c50,batch_005,plateau,2,True,False
b005_0366,ff9baf0d1ecf79479db89955f4239351d1d12145c830cf12c7c6743740bef107,batch_005,plateau,1,True,False
b005_0367,55ae06c4d49e4f4bca3994c646b4a4477cbe684a94491baec3ccacaf8913cdc4,batch_005,plateau,6,True,False
b005_0369,3d7c1523d7f7a701ba8c8c8653f377b8bce5dcb75dd5e777fc37ea2547a10cd1,batch_005,plateau,11,True,False
b005_0370,02430a0e963a0b380b2bc0d082219d1cf06081fa567fed08f912ffa7dfe10051,batch_005,plateau,5,True,False
b005_0374,e78a3e8bf3a5373c93d1d439c82fbdadf0d6d220b3240b14bb5f3bc3f6e4f09a,batch_005,plateau,1,True,False
b005_0376,e2cf5195bd63a11d9d1ca2e66c51888dcca34e1ae84251c784a18a3f37096e59,batch_005,plateau,3,True,False
b005_0377,3f7f8648f1cca1b0bde98bd8dd3709da82b522777e245fb04f2e547d74fb458c,batch_005,plateau,3,True,False
b005_0378,046e2b649304ef7368e59229d0d93e66e7a45cef80450c188bed4c2d3d1fdc8d,batch_005,plateau,11,True,False
b005_0379,1f409b6e03f9441ff3c5c3fc66e0db956031025ffca1702ed23e99238b6229c9,batch_005,plateau,15,True,False
b005_0380,9373bd39ad3438c8b68e44ed9913af85cc6aa4598a1d16ee56e8aa54d6b7e8ad,batch_005,plateau,7,True,False
b005_0381,69369739915ea5865caaa0a97202deb36c3f5d9d99624a932280b9ccaec1ad7a,batch_005,plateau,8,True,False
b005_0382,2d2b38ecba4efd0196a13bbe391dd3bf0713ebf5519032458d2874f9b5b799ea,batch_005,plateau,6,True,False
b005_0383,c3f96572b536df535317375fdc5e4706ac369468646788bb728a81d80ebbf8cd,batch_005,plateau,9,True,False
b005_0384,4f787d72c2991ce6d0932240e622e61affe479a7fa2dd35ab8bcdc5923ff28ed,batch_005,plateau,13,True,False
b005_0386,301947d5dbc16fbb140de6b8a02a472b8129263d9f0a15b48f047dc956897100,batch_005,plateau,8,True,False
b005_0387,8de22ed78a2ba566ad5d579cb268e029471143e2f0356e36c926f297c636ec17,batch_005,plateau,1,True,False
b005_0388,7018dd5a29322b02c1632cd20271bff3ce888a19228aa52114aa77b9400eb91b,batch_005,plateau,10,True,False
b005_0391,befff6f241f67d94d7753d00fbb0c58bb90217d18320366e8efddcc6b98d1cf6,batch_005,plateau,7,True,False
